col0,col1,col2,col3,col4,col5,col6,col7,col8
access_plan_mejoramiento_tipo_calificacion_group_todos,True,plan_mejoramiento.oci.plan_mejoramiento_tipo_calificacion,,plan_mejoramiento_idu.model_plan_mejoramiento_tipo_calificacion,0,1,0,0
access_plan_mejoramiento_plan_group_analista,True,plan_mejoramiento.analista.plan_mejoramiento_plan,plan_mejoramiento_idu.group_analista,plan_mejoramiento_idu.model_plan_mejoramiento_plan,0,1,0,0
access_plan_mejoramiento_origen_group_analista,True,plan_mejoramiento.analista.plan_mejoramiento_origen,plan_mejoramiento_idu.group_analista,plan_mejoramiento_idu.model_plan_mejoramiento_origen,0,1,0,0
access_plan_mejoramiento_proceso_group_analista,True,plan_mejoramiento.analista.plan_mejoramiento_proceso,plan_mejoramiento_idu.group_analista,plan_mejoramiento_idu.model_plan_mejoramiento_proceso,0,1,0,0
access_plan_mejoramiento_hallazgo_group_analista,True,plan_mejoramiento.analista.plan_mejoramiento_hallazgo,plan_mejoramiento_idu.group_analista,plan_mejoramiento_idu.model_plan_mejoramiento_hallazgo,0,1,0,0
access_plan_mejoramiento_accion_group_analista,True,plan_mejoramiento.analista.plan_mejoramiento_accion,plan_mejoramiento_idu.group_analista,plan_mejoramiento_idu.model_plan_mejoramiento_accion,0,1,0,0
access_plan_mejoramiento_avance_group_analista,True,plan_mejoramiento.analista.plan_mejoramiento_avance,plan_mejoramiento_idu.group_analista,plan_mejoramiento_idu.model_plan_mejoramiento_avance,0,1,0,0
access_plan_mejoramiento_accion_group_responsable_tareas,True,plan_mejoramiento.responsable_tareas_mejoramiento_accion,plan_mejoramiento_idu.group_responsable_tareas,plan_mejoramiento_idu.model_plan_mejoramiento_accion,0,1,1,0
access_plan_mejoramiento_avance_group_responsable_tareas,True,plan_mejoramiento.responsable_tareas.plan_mejoramiento_avance,plan_mejoramiento_idu.group_responsable_tareas,plan_mejoramiento_idu.model_plan_mejoramiento_avance,1,1,1,0
access_plan_mejoramiento_origen_group__oci,True,plan_mejoramiento.oci.plan_mejoramiento_origen,plan_mejoramiento_idu.group_oci,plan_mejoramiento_idu.model_plan_mejoramiento_origen,1,1,1,0
access_plan_mejoramiento_proceso_group__oci,True,plan_mejoramiento.oci.plan_mejoramiento_proceso,plan_mejoramiento_idu.group_oci,plan_mejoramiento_idu.model_plan_mejoramiento_proceso,1,1,1,0
access_plan_mejoramiento_plan_group__oci,True,plan_mejoramiento.oci.plan_mejoramiento_plan,plan_mejoramiento_idu.group_oci,plan_mejoramiento_idu.model_plan_mejoramiento_plan,1,1,1,0
access_plan_mejoramiento_hallazgo_group__oci,True,plan_mejoramiento.oci.plan_mejoramiento_hallazgo,plan_mejoramiento_idu.group_oci,plan_mejoramiento_idu.model_plan_mejoramiento_hallazgo,1,1,1,0
access_plan_mejoramiento_accion_group__oci,True,plan_mejoramiento.oci.plan_mejoramiento_accion,plan_mejoramiento_idu.group_oci,plan_mejoramiento_idu.model_plan_mejoramiento_accion,1,1,1,0
access_plan_mejoramiento_tipo_calificacion_group__oci,True,plan_mejoramiento.oci.plan_mejoramiento_tipo_calificacion,plan_mejoramiento_idu.group_oci,plan_mejoramiento_idu.model_plan_mejoramiento_tipo_calificacion,1,1,1,0
access_plan_mejoramiento_avances_group__oci,True,plan_mejoramiento.oci.plan_mejoramiento_avances,plan_mejoramiento_idu.group_oci,plan_mejoramiento_idu.model_plan_mejoramiento_avance,0,1,1,0
access_ir_config_parameter_group_oci,True,ir_config_parameter,plan_mejoramiento_idu.group_oci,base.model_ir_config_parameter,1,1,1,0
access_plan_mejoramiento_origen_group_admin,True,plan_mejoramiento.admin.plan_mejoramiento_origen,plan_mejoramiento_idu.group_admin,plan_mejoramiento_idu.model_plan_mejoramiento_origen,1,1,1,1
access_plan_mejoramiento_proceso_group_admin,True,plan_mejoramiento.admin.plan_mejoramiento_proceso,plan_mejoramiento_idu.group_admin,plan_mejoramiento_idu.model_plan_mejoramiento_proceso,1,1,1,1
access_plan_mejoramiento_plan_group_admin,True,plan_mejoramiento.admin.plan_mejoramiento_plan,plan_mejoramiento_idu.group_admin,plan_mejoramiento_idu.model_plan_mejoramiento_plan,1,1,1,1
access_plan_mejoramiento_hallazgo_group_admin,True,plan_mejoramiento.admin.plan_mejoramiento_hallazgo,plan_mejoramiento_idu.group_admin,plan_mejoramiento_idu.model_plan_mejoramiento_hallazgo,1,1,1,1
access_plan_mejoramiento_accion_group_admin,True,plan_mejoramiento.admin.plan_mejoramiento_accion,plan_mejoramiento_idu.group_admin,plan_mejoramiento_idu.model_plan_mejoramiento_accion,1,1,1,1
access_plan_mejoramiento_tipo_calificacion_group_admin,True,plan_mejoramiento.admin.plan_mejoramiento_tipo_calificacion,plan_mejoramiento_idu.group_admin,plan_mejoramiento_idu.model_plan_mejoramiento_tipo_calificacion,1,1,1,1
access_plan_mejoramiento_avances_group_admin,True,plan_mejoramiento.admin.plan_mejoramiento_avances,plan_mejoramiento_idu.group_admin,plan_mejoramiento_idu.model_plan_mejoramiento_avance,1,1,1,1
access_ir_config_parameter_group_admin,True,ir_config_parameter,plan_mejoramiento_idu.group_admin,base.model_ir_config_parameter,1,1,1,0
