col0,col1,col2,col3,col4,col5
,AZPM,Arizona Public Media Classical,"Tucson, AZ",http://radio.azpm.org/kuaz/,Arizona's home for classical music for the past 35 years.
Active,IPR,Iowa Public Radio,"Iowa City, IA",http://iowapublicradio.org/topic/classical,
,KBSU,Classical 24 on Boise State Public Radio,"Boise, ID",http://www.boisestatepublicradio.org/,Music to its full potential.
,KCNV,Classical 24 on KCNV,"Las Vegas, NV",http://www.classical897.org/common/listen.cfm,Classical 89.7 KCNV
Active,KDFC,Classical KDFC,"San Francisco, CA",http://www.kdfc.com/Listen-Online-/5809385,San Francisco Classical
,KLRE,Classical 24 on KLRE,"Little Rock, AR",http://ualrpublicradio.org/schedule/klre,Classical music 24 hours a day from UALR Public Radio.
,KMFA,Classical Public Radio for Central Texas,"Austin, TX",http://www.publicbroadcasting.net/kmfa/ppr/index.shtml,We are the source for classical music in Austin and Central Texas.
,KPAC,Classical KPAC,"San Antonio, TX",http://tpr.org/schedule/kpac,KPAC is a 24-hour classical music station.
,KPBS,Classical San Diego,"San Diego, CA",http://www.kpbs.org/listen,
,KUAF,KUAF Classical,"Fayetteville, AR",http://kuaf.com/waystolisten,A 24-hour classical music stream from KUAF Public Radio.
,KUER,Classical 24 on KUER,"Salt Lake City, UT",http://www2.kuer.org/listen_live.html,Classical music from the University of Utah.
,KUHA,Classical 91.7FM,"Houston, TX",http://www.classical917.org/kuha.php,"Classical music, 24 hours a day from Houston, TX"
,KVOD,Colorado Public Radio Classical,"Lakewood, CO",http://www.cpr.org/category/Classical_Music,Colorado Public Radio's classical music station.
,KWMU,Classical 24 on KWMU,"St. Louis, MO",http://www.stlpublicradio.org/listen.php,"Classical music 24 hours a day, seven days a week from St. Louis Public Radio."
,KWTU,Classical from the University of Tulsa,"Tulsa, OK",http://www.kwgs.org/schedule/week/kwtu-hd1,A 24-hour stream of classical music from the University of Tulsa.
,KXPR,Capital Public Radio,"Sacramento, CA",http://www.capradio.org/schedule?stationid=4,"Capital Public Radio Music from Sacramento, California"
Active,MPR,Classical MPR,"Saint Paul, MN",http://minnesota.publicradio.org/radio/services/cms/streams.shtml,The 24-hour classical station from Minnesota Public Radio and American Public Media.
,NIPR,Northeast Indiana Public Radio,"Roanoke, IN",http://www.nipr.fm/schedule/niprfm2,A 24/7 classical music station from Northeast Indiana Public Radio.
Active,VPR,VPR Classical,"Burlington, VT",http://digital.vpr.net/schedule/vpr-classical,The Voice Of Vermont's Classical Music Community
,WABE,WABE Classical Radio,"Atlanta, GA",http://wabe.org/schedule/wabe-classical,WABE Classical
,WCLV,WCLV Classical 104.9 ideastream,"Lorain, OH",http://wclv.ideastream.org/live/wclv,Northeast Ohio's Classical Music Station
,WCPE,The Classical Station,"Raleigh, NC",http://theclassicalstation.org/listen.shtml,
Active,WDAV,Classical Public Radio,"Davidson, NC",http://www.wdav.org/_listen.cfm,"Classical music from Davidson College. The home of Radio Chopin, Carolina Live, Biscuits and Bach, SummerStages and more."
,WEKU,Classic 102.1,"Richmond, KY",http://www.weku.fm/schedule/weku2,WEKU Classical
,WEMC,Shenandoah Valley Classical,"Harrisonburg, VA",http://www.wmra.org/programs/classical-music-wemc,"123 hours of classical music, with evening jazz and Saturday folk/bluegrass/world music."
Active,WETA,Classical WETA,"Washington, DC",http://www.weta.org/fm/listenlive,
,WETA,ViveLaVoce,"Washington, DC",http://www.weta.org/fm/listenlive/vivalavoce,
