col0,col1,col2,col3
1,W00,Lichte buien,
2,W01,Buien. Matige buien,
3,W02,Zware buien,
4,W03,?,
5,W04,?,
6,W05,Toenemende buien,
7,W06,Buien rondom,
8,W07,Afnemende buien,
9,W10,Mistig,
10,W11,Dik van de mist,
11,W12,Zeer dikke mist,
12,W20,Motregen,
13,W21,Regen,
14,W22,Stortregen,
15,W23,Lichte sneeuw,
16,W24,Matige sneeuw. Sneeuw,
17,W25,Zware sneeuw,
18,W26,Lichte hagel,
19,W27,Hagel,
20,W28,Zware hagel,
21,W30,Licht weerlicht,
22,W31,Matig weerlicht,
23,W32,Zwaar weerlicht,
24,W33,Toenemend weerlicht,
25,W34,Weerlicht rondom,
26,W35,Afnemend weerlicht,
27,W40,"Licht onweer, donder en weerlicht",
28,W41,"Licht onweer, donder en weerlicht",
29,W42,"Licht onweer, donder en weerlicht",
30,W43,"Matig onweer, donder en weerlicht",
31,W44,"Zwaar onweer, donder en weerlicht",
32,W45,"Toenemend onweer, donder en weerlicht",
33,W46,"Onweer, donder en weerlicht rondom",
34,W47,"Afnemend onweer, donder en weerlicht",
35,V00,Wolkdrijvende lucht,
36,V01,Licht afwisselend bewolkte lucht,
37,V02,Matig afwisselend bewolkte lucht,
38,V03,Zwaar afwisselend bewolkte lucht,
39,V04,Bewolkte lucht,
40,V05,Betrokken lucht,
41,V06,Dik betrokken lucht,
42,V07,Licht afwisselend bewolkte en buiige lucht,
43,V08,Matig afwisselend bewolkte en buiige lucht,
44,V10,Licht buiige lucht. Onweerslucht. Opwerkende lucht,
45,V11,Matig buiige lucht. Onweerslucht. Opwerkende lucht,
46,V12,Zwaar buiige lucht. Onweerslucht. Opwerkende lucht,
47,V13,Licht verstopte lucht. Vuile lucht,
48,V14,Matig verstopte lucht. Vuile lucht,
49,V15,Zwaar verstopte lucht. Vuile lucht,
50,V16,Dik verstopte lucht,
51,V17,?,
52,V18,?,
53,H00,Heldere lucht,
54,H01,Dampige lucht. Dauwend weer,
55,H02,Dauw,
56,H03,Zware dauw,
57,H10,Licht heiige lucht. Nevel,
58,H11,Matig heiige lucht. Nevel,
59,H12,Zwaar heiige lucht. Nevel,
60,H13,Dauwend weer met bewolkte lucht,
61,H20,?,
62,H21,?,
63,H22,?,
64,Z00,Zee,
65,Z01,Hoge zee,
66,Z02,Wilde zee,
67,Z03,Deining,
68,Z04,Hoge deining,
69,Z05,Zware deining,
70,Z06,Aanhoudende zware deining,
71,Z07,Dooreenlopende deining 1,
72,Z07,Dooreenlopende deining 2,
73,S00,Lichte stroomrafelingen,
74,S01,Matige stroomrafelingen,
75,S02,Zware stroomrafelingen,
