col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,289,8,2.80%,187,C,,,19_001,19.0,2.0,4.0,,
Adams,125,3,2.40%,144,C,,,19_002,19.0,2.0,4.0,,
Allamakee,499,16,3.20%,449,9,2.00%,-37.50%,19_003,19.0,2.0,4.0,,
Appanoose,467,20,4.30%,399,20,5.00%,17.00%,19_004,19.0,2.0,4.0,,
Audubon,229,8,3.50%,220,5,2.30%,-34.90%,19_005,19.0,2.0,4.0,,
Benton,869,29,3.30%,862,13,1.50%,-54.80%,19_006,19.0,2.0,4.0,,
Black Hawk,"5,797",187,3.20%,"5,352",167,3.10%,-3.30%,19_007,19.0,2.0,4.0,,
Boone,880,19,2.20%,825,16,1.90%,-10.20%,19_008,19.0,2.0,4.0,,
Bremer,"1,136",16,1.40%,"1,050",13,1.20%,-12.10%,19_009,19.0,2.0,4.0,,
Buchanan,825,28,3.40%,682,20,2.90%,-13.60%,19_010,19.0,2.0,4.0,,
Buena Vista,838,33,3.90%,829,44,5.30%,34.80%,19_011,19.0,2.0,4.0,,
Butler,503,13,2.60%,427,6,1.40%,-45.60%,19_012,19.0,2.0,4.0,,
Calhoun,407,8,2.00%,272,11,4.00%,105.70%,19_013,19.0,2.0,4.0,,
Carroll,792,15,1.90%,706,14,2.00%,4.70%,19_014,19.0,2.0,4.0,,
Cass,511,17,3.30%,416,21,5.00%,51.70%,19_015,19.0,2.0,4.0,,
Cedar,665,15,2.30%,582,11,1.90%,-16.20%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"1,625",57,3.50%,"1,474",38,2.60%,-26.50%,19_017,19.0,2.0,4.0,,
Cherokee,446,14,3.10%,344,8,2.30%,-25.90%,19_018,19.0,2.0,4.0,,
Chickasaw,466,14,3.00%,397,8,2.00%,-32.90%,19_019,19.0,2.0,4.0,,
Clarke,331,18,5.40%,276,14,5.10%,-6.70%,19_020,19.0,2.0,4.0,,
Clay,596,20,3.40%,481,11,2.30%,-31.90%,19_021,19.0,2.0,4.0,,
Clayton,669,18,2.70%,571,10,1.80%,-34.90%,19_022,19.0,2.0,4.0,,
Clinton,"1,816",73,4.00%,"1,614",82,5.10%,26.40%,19_023,19.0,2.0,4.0,,
Crawford,688,25,3.60%,624,34,5.40%,49.90%,19_024,19.0,2.0,4.0,,
Dallas,"1,316",32,2.40%,"1,719",25,1.50%,-40.20%,19_025,19.0,2.0,4.0,,
Davis,306,13,4.20%,296,6,2.00%,-52.30%,19_026,19.0,2.0,4.0,,
Decatur,461,15,3.30%,354,9,2.50%,-21.90%,19_027,19.0,2.0,4.0,,
Delaware,730,16,2.20%,625,16,2.60%,16.80%,19_028,19.0,2.0,4.0,,
Des Moines,"1,532",79,5.20%,"1,207",53,4.40%,-14.80%,19_029,19.0,2.0,4.0,,
Dickinson,487,15,3.10%,425,14,3.30%,6.90%,19_030,19.0,2.0,4.0,,
Dubuque,"3,563",91,2.60%,"3,356",78,2.30%,-9.00%,19_031,19.0,2.0,4.0,,
Emmet,517,18,3.50%,444,13,2.90%,-15.90%,19_032,19.0,2.0,4.0,,
Fayette,830,19,2.30%,768,21,2.70%,19.40%,19_033,19.0,2.0,4.0,,
Floyd,579,16,2.80%,537,22,4.10%,48.30%,19_034,19.0,2.0,4.0,,
Franklin,409,12,2.90%,336,16,4.80%,62.30%,19_035,19.0,2.0,4.0,,
Fremont,267,4,1.50%,235,10,4.30%,184.00%,19_036,19.0,2.0,4.0,,
Greene,358,14,3.90%,273,17,6.20%,59.20%,19_037,19.0,2.0,4.0,,
Grundy,420,7,1.70%,397,5,1.30%,-24.40%,19_038,19.0,2.0,4.0,,
Guthrie,369,11,3.00%,326,4,1.20%,-58.80%,19_039,19.0,2.0,4.0,,
Hamilton,537,19,3.50%,454,13,2.90%,-19.10%,19_040,19.0,2.0,4.0,,
Hancock,454,10,2.20%,349,7,2.00%,-8.90%,19_041,19.0,2.0,4.0,,
Hardin,729,22,3.00%,552,13,2.40%,-22.00%,19_042,19.0,2.0,4.0,,
Harrison,539,17,3.20%,525,14,2.70%,-15.50%,19_043,19.0,2.0,4.0,,
Henry,711,30,4.20%,632,17,2.70%,-36.30%,19_044,19.0,2.0,4.0,,
Howard,384,6,1.60%,301,7,2.30%,48.80%,19_045,19.0,2.0,4.0,,
Humboldt,407,7,1.70%,284,6,2.10%,22.80%,19_046,19.0,2.0,4.0,,
Ida,294,6,2.00%,212,7,3.30%,61.80%,19_047,19.0,2.0,4.0,,
Iowa,544,18,3.30%,569,6,1.10%,-68.10%,19_048,19.0,2.0,4.0,,
Jackson,705,26,3.70%,648,14,2.20%,-41.40%,19_049,19.0,2.0,4.0,,
Jasper,"1,187",45,3.80%,"1,073",32,3.00%,-21.30%,19_050,19.0,2.0,4.0,,
Jefferson,574,13,2.30%,442,11,2.50%,9.90%,19_051,19.0,2.0,4.0,,
Johnson,"5,796",70,1.20%,"5,591",65,1.20%,-3.70%,19_052,19.0,2.0,4.0,,
Jones,698,18,2.60%,621,15,2.40%,-6.30%,19_053,19.0,2.0,4.0,,
Keokuk,399,15,3.80%,365,10,2.70%,-27.10%,19_054,19.0,2.0,4.0,,
Kossuth,669,13,1.90%,506,10,2.00%,1.70%,19_055,19.0,2.0,4.0,,
Lee,"1,267",50,3.90%,"1,120",44,3.90%,-0.50%,19_056,19.0,2.0,4.0,,
Linn,"6,878",209,3.00%,"7,643",185,2.40%,-20.30%,19_057,19.0,2.0,4.0,,
Louisa,404,14,3.50%,388,13,3.40%,-3.30%,19_058,19.0,2.0,4.0,,
Lucas,325,16,4.90%,282,15,5.30%,8.00%,19_059,19.0,2.0,4.0,,
Lyon,414,11,2.70%,367,C,,,19_119,19.0,2.0,4.0,,
Madison,464,14,3.00%,475,12,2.50%,-16.30%,19_121,19.0,2.0,4.0,,
Mahaska,827,37,4.50%,696,19,2.70%,-39.00%,19_123,19.0,2.0,4.0,,
Marion,"1,275",29,2.30%,"1,312",23,1.80%,-22.90%,19_125,19.0,2.0,4.0,,
Marshall,"1,340",80,6.00%,"1,401",80,5.70%,-4.40%,19_127,19.0,2.0,4.0,,
Mills,527,18,3.40%,496,10,2.00%,-41.00%,19_129,19.0,2.0,4.0,,
Mitchell,359,7,1.90%,369,6,1.60%,-16.60%,19_131,19.0,2.0,4.0,,
Monona,304,16,5.30%,285,8,2.80%,-46.70%,19_133,19.0,2.0,4.0,,
Monroe,282,12,4.30%,278,12,4.30%,1.40%,19_135,19.0,2.0,4.0,,
Montgomery,405,8,2.00%,360,18,5.00%,153.10%,19_137,19.0,2.0,4.0,,
Muscatine,"1,478",100,6.80%,"1,447",55,3.80%,-43.80%,19_139,19.0,2.0,4.0,,
O'Brien,552,22,4.00%,404,23,5.70%,42.80%,19_141,19.0,2.0,4.0,,
Osceola,253,4,1.60%,196,6,3.10%,93.60%,19_143,19.0,2.0,4.0,,
Page,562,21,3.70%,485,18,3.70%,-0.70%,19_145,19.0,2.0,4.0,,
Palo Alto,447,14,3.10%,294,6,2.00%,-34.80%,19_147,19.0,2.0,4.0,,
Plymouth,961,28,2.90%,882,6,0.70%,-76.70%,19_149,19.0,2.0,4.0,,
Pocahontas,313,5,1.60%,211,5,2.40%,48.30%,19_151,19.0,2.0,4.0,,
Polk,"12,454",603,4.80%,"13,756",470,3.40%,-29.40%,19_153,19.0,2.0,4.0,,
Pottawattamie,"3,284",164,5.00%,"3,258",147,4.50%,-9.70%,19_155,19.0,2.0,4.0,,
Poweshiek,827,22,2.70%,782,16,2.00%,-23.10%,19_157,19.0,2.0,4.0,,
Ringgold,192,7,3.60%,167,0,0.00%,-100.00%,19_159,19.0,2.0,4.0,,
Sac,398,6,1.50%,287,6,2.10%,38.70%,19_161,19.0,2.0,4.0,,
Scott,"5,777",271,4.70%,"5,376",207,3.90%,-17.90%,19_163,19.0,2.0,4.0,,
Shelby,474,14,3.00%,437,7,1.60%,-45.80%,19_165,19.0,2.0,4.0,,
Sioux,"1,825",36,2.00%,"1,506",30,2.00%,1.00%,19_167,19.0,2.0,4.0,,
Story,"4,427",50,1.10%,"4,587",28,0.60%,-46.00%,19_169,19.0,2.0,4.0,,
Tama,634,28,4.40%,628,20,3.20%,-27.90%,19_171,19.0,2.0,4.0,,
Taylor,240,13,5.40%,192,5,2.60%,-51.90%,19_173,19.0,2.0,4.0,,
Union,457,7,1.50%,403,11,2.70%,78.20%,19_175,19.0,2.0,4.0,,
Van Buren,256,14,5.50%,244,7,2.90%,-47.50%,19_177,19.0,2.0,4.0,,
Wapello,"1,214",64,5.30%,"1,237",66,5.30%,1.20%,19_179,19.0,2.0,4.0,,
Warren,"1,628",41,2.50%,"1,739",35,2.00%,-20.10%,19_181,19.0,2.0,4.0,,
Washington,691,19,2.70%,698,12,1.70%,-37.50%,19_183,19.0,2.0,4.0,,
Wayne,243,11,4.50%,198,5,2.50%,-44.20%,19_185,19.0,2.0,4.0,,
Webster,"1,452",62,4.30%,"1,303",36,2.80%,-35.30%,19_187,19.0,2.0,4.0,,
Winnebago,485,15,3.10%,338,8,2.40%,-23.50%,19_189,19.0,2.0,4.0,,
Winneshiek,"1,190",15,1.30%,"1,032",C,,,19_191,19.0,2.0,4.0,,
Woodbury,"3,906",212,5.40%,"3,799",186,4.90%,-9.80%,19_193,19.0,2.0,4.0,,
Worth,257,6,2.30%,254,6,2.40%,1.20%,19_195,19.0,2.0,4.0,,
Wright,456,17,3.70%,381,12,3.10%,-15.50%,19_197,19.0,2.0,4.0,,
State,"110,644","3,783",3.40%,"105,598","3,023",2.90%,-16.30%,,19.0,2.0,4.0,,
Rural,"17,095",529,3.10%,"14,535",380,2.60%,-15.50%,,,,,,IA_Rural_Counties
Small Urban,"41,667","1,397",3.40%,"38,345","1,110",2.90%,-13.70%,,,,,,IA_Urban_Counties
Metropolitan,"51,882","1,857",3.60%,"52,718","1,533",2.90%,-18.80%,,,,,,IA_Metropolitan_Counties
United States,"9,828,886","470,506",4.80%,"10,599,681","409,840",3.90%,-19.20%,,,,,US_National,
