col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
project_edt_idu.project_edt_1_1_1_t1,project.project_project_data,project_edt_idu.project_edt_1_1_1,In Progress,project_edt_idu.group_project_user_user_02,,edt_1_1_1_t1,2016-01-01,2016-12-31,2016-01-01,2016-12-31,0
project_edt_idu.project_edt_1_1_2_t1,project.project_project_data,project_edt_idu.project_edt_1_1_2,In Progress,project_edt_idu.group_project_user_user_02,,edt_1_1_2_t1,2016-01-01,2016-12-31,2016-01-01,2016-12-31,0
project_edt_idu.project_edt_1_2_t1,project.project_project_data,project_edt_idu.project_edt_1_2,In Progress,project_edt_idu.group_project_user_user_02,,edt_1_2_t1,2016-01-01,2016-12-31,2016-01-01,2016-12-31,0
project_edt_idu.project_edt_1_3_1_t1,project.project_project_data,project_edt_idu.project_edt_1_3_1,In Progress,project_edt_idu.group_project_user_user_02,,edt_1_3_1_t1,2016-01-01,2016-12-31,2016-01-01,2016-12-31,0
project_edt_idu.project_edt_1_3_2_t1,project.project_project_data,project_edt_idu.project_edt_1_3_2,In Progress,project_edt_idu.group_project_user_user_04,,edt_1_3_2_t1,2016-01-01,2016-12-31,2016-01-01,2016-12-31,0
project_edt_idu.project_edt_1_3_3_t1,project.project_project_data,project_edt_idu.project_edt_1_3_3,In Progress,project_edt_idu.group_project_user_user_04,,edt_1_3_3_t1,2016-01-01,2016-12-31,2016-01-01,2016-12-31,0
project_edt_idu.project_edt_1_4_1_1_t1,project.project_project_data,project_edt_idu.project_edt_1_4_1_1,In Progress,project_edt_idu.group_project_user_user_04,,edt_1_4_1_1_t1,2016-01-01,2016-12-31,2016-01-01,2016-12-31,0
project_edt_idu.project_edt_1_4_1_2_t1,project.project_project_data,project_edt_idu.project_edt_1_4_1_2,In Progress,project_edt_idu.group_project_user_user_04,,edt_1_4_1_2_t1,2016-01-01,2016-12-31,2016-01-01,2016-12-31,0
project_edt_idu.project_edt_1_4_1_3_t1,project.project_project_data,project_edt_idu.project_edt_1_4_1_3,In Progress,project_edt_idu.group_project_user_user_04,,edt_1_4_1_3_t1,2016-01-01,2016-12-31,2016-01-01,2016-12-31,0
project_edt_idu.project_edt_1_4_1_4_t1,project.project_project_data,project_edt_idu.project_edt_1_4_1_4,In Progress,project_edt_idu.group_project_user_user_04,,edt_1_4_1_4_t1,2016-01-01,2016-02-10,2016-01-01,2016-02-10,1000
project_edt_idu.project_edt_1_4_1_4_t2,project.project_project_data,project_edt_idu.project_edt_1_4_1_4,In Progress,project_edt_idu.group_project_user_user_04,,edt_1_4_1_4_t2,2016-03-01,2016-04-30,2016-03-01,2016-04-30,0
project_edt_idu.project_edt_1_4_1_4_t3,project.project_project_data,project_edt_idu.project_edt_1_4_1_4,In Progress,project_edt_idu.group_project_user_user_04,,edt_1_4_1_4_t3,2016-03-15,2016-04-01,2016-03-15,2016-04-01,0
project_edt_idu.project_edt_1_4_1_4_t4,project.project_project_data,project_edt_idu.project_edt_1_4_1_4,In Progress,project_edt_idu.group_project_user_user_04,,edt_1_4_1_4_t4,2016-09-01,2016-10-31,2016-09-01,2016-10-31,0
project_edt_idu.project_edt_1_4_1_4_t5,project.project_project_data,project_edt_idu.project_edt_1_4_1_4,In Progress,project_edt_idu.group_project_user_user_04,,edt_1_4_1_4_t5,2016-02-01,2016-11-11,2016-02-01,2016-11-11,0
project_edt_idu.project_edt_1_4_2_t1,project.project_project_data,project_edt_idu.project_edt_1_4_2,In Progress,project_edt_idu.group_project_user_user_04,,edt_1_4_2_t1,2016-01-01,2016-12-31,2016-01-01,2016-12-31,0
project_edt_idu.project_edt_2_1_t1,project.project_project_1,project_edt_idu.project_edt_2_1,In Progress,project_edt_idu.group_project_user_externo_user_01,project_edt_idu.group_project_user_user_05,edt_2_1_t1,2016-01-01,2016-12-31,2016-01-01,2016-12-31,0
project_edt_idu.project_edt_2_2_1_t1,project.project_project_1,project_edt_idu.project_edt_2_2_1,In Progress,project_edt_idu.group_project_user_externo_user_01,project_edt_idu.group_project_user_user_05,edt_2_2_1_t1,2016-01-01,2016-12-31,2016-01-01,2016-12-31,0
project_edt_idu.project_edt_2_2_2_t1,project.project_project_1,project_edt_idu.project_edt_2_2_2,In Progress,project_edt_idu.group_project_user_externo_user_01,project_edt_idu.group_project_user_user_05,edt_2_2_2_t1,2016-01-01,2016-12-31,2016-01-01,2016-12-31,0
project_edt_idu.project_edt_2_3_1_1_t1,project.project_project_2,project_edt_idu.project_edt_2_3_1_1,In Progress,project_edt_idu.group_project_user_externo_user_02,project_edt_idu.group_project_user_user_05,edt_2_3_1_1_t1,2016-01-01,2016-12-31,2016-01-01,2016-12-31,0
project_edt_idu.project_edt_2_3_1_2_t1,project.project_project_2,project_edt_idu.project_edt_2_3_1_2,In Progress,project_edt_idu.group_project_user_externo_user_02,project_edt_idu.group_project_user_user_05,edt_2_3_1_2_t1,2016-01-01,2016-12-31,2016-01-01,2016-12-31,0
project_edt_idu.project_edt_2_3_1_3_t1,project.project_project_2,project_edt_idu.project_edt_2_3_1_3,In Progress,project_edt_idu.group_project_user_externo_user_02,project_edt_idu.group_project_user_user_05,edt_2_3_1_3_t1,2016-01-01,2016-12-31,2016-01-01,2016-12-31,0
project_edt_idu.project_edt_2_4_t1,project.project_project_1,project_edt_idu.project_edt_2_4,In Progress,project_edt_idu.group_project_user_user_04,project_edt_idu.group_project_user_user_05,edt_2_4_t1,2016-01-01,2016-12-31,2016-01-01,2016-12-31,0
project_edt_idu.project_edt_2_5_t1,project.project_project_1,project_edt_idu.project_edt_2_5,In Progress,project_edt_idu.group_project_user_externo_user_02,project_edt_idu.group_project_user_user_05,edt_2_5_t1,2016-01-01,2016-12-31,2016-01-01,2016-12-31,0
