col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
0,1,5,0,RY,11/7/2018 4:39:02 PM,11/7/2018 4:40:02 PM,60.00378,3.1,-8.4,-18,0.0
0,1,5,1,RY,11/7/2018 4:40:19 PM,11/7/2018 4:40:33 PM,14.74769,3.1,-8.4,9,-15.6
0,1,5,2,RY,11/7/2018 4:40:39 PM,11/7/2018 4:40:57 PM,18.22611,3.1,-8.4,9,15.6
0,1,5,3,RY,11/7/2018 4:41:02 PM,11/7/2018 4:41:16 PM,14.51854,3.1,-8.4,-9,15.6
0,1,5,4,RY,11/7/2018 4:41:22 PM,11/7/2018 4:42:00 PM,38.92873,3.1,-8.4,18,0.0
0,1,5,5,RY,11/7/2018 4:42:06 PM,11/7/2018 4:42:12 PM,6.980728,3.1,-8.4,-9,-15.6
0,1,3,0,RY,11/7/2018 4:42:37 PM,11/7/2018 4:43:02 PM,25.25551,-7.03,7.0,-9,15.6
0,1,3,1,RY,11/7/2018 4:43:07 PM,11/7/2018 4:44:07 PM,60.01083,-7.03,7.0,9,-15.6
0,1,3,2,RY,11/7/2018 4:44:32 PM,11/7/2018 4:44:40 PM,8.763733,-7.03,7.0,18,0.0
0,1,3,3,RY,11/7/2018 4:44:46 PM,11/7/2018 4:45:00 PM,14.77924,-7.03,7.0,-9,-15.6
0,1,3,4,RY,11/7/2018 4:45:05 PM,11/7/2018 4:45:13 PM,8.606567,-7.03,7.0,-18,0.0
0,1,3,5,RY,11/7/2018 4:45:19 PM,11/7/2018 4:45:30 PM,11.53925,-7.03,7.0,9,15.6
0,1,2,0,RY,11/7/2018 4:46:01 PM,11/7/2018 4:47:01 PM,60.00894,2.2,12.0,9,-15.6
0,1,2,1,RY,11/7/2018 4:47:22 PM,11/7/2018 4:47:33 PM,11.08792,2.2,12.0,-9,-15.6
0,1,2,2,RY,11/7/2018 4:47:38 PM,11/7/2018 4:47:42 PM,4.270081,2.2,12.0,-9,15.6
0,1,2,3,RY,11/7/2018 4:47:47 PM,11/7/2018 4:47:59 PM,12.44012,2.2,12.0,18,0.0
0,1,2,4,RY,11/7/2018 4:48:05 PM,11/7/2018 4:48:17 PM,12.57733,2.2,12.0,-18,0.0
0,1,2,5,RY,11/7/2018 4:48:22 PM,11/7/2018 4:48:25 PM,3.489258,2.2,12.0,9,15.6
0,1,6,0,RY,11/7/2018 4:48:52 PM,11/7/2018 4:49:52 PM,60.01093,11.13,-3.8,9,15.6
0,1,6,1,RY,11/7/2018 4:50:15 PM,11/7/2018 4:50:26 PM,11.66498,11.13,-3.8,-9,-15.6
0,1,6,2,RY,11/7/2018 4:50:32 PM,11/7/2018 4:50:40 PM,8.804626,11.13,-3.8,-18,0.0
0,1,6,3,RY,11/7/2018 4:50:46 PM,11/7/2018 4:50:57 PM,11.40277,11.13,-3.8,9,-15.6
0,1,6,4,RY,11/7/2018 4:51:02 PM,11/7/2018 4:51:17 PM,15.0304,11.13,-3.8,-9,15.6
0,1,6,5,RY,11/7/2018 4:51:22 PM,11/7/2018 4:51:31 PM,9.429871,11.13,-3.8,18,0.0
0,1,4,0,RY,11/7/2018 4:51:52 PM,11/7/2018 4:52:52 PM,60.0094,-7.63,-3.4,-9,-15.6
0,1,4,1,RY,11/7/2018 4:53:13 PM,11/7/2018 4:53:23 PM,10.32867,-7.63,-3.4,18,0.0
0,1,4,2,RY,11/7/2018 4:53:28 PM,11/7/2018 4:53:34 PM,6.16626,-7.63,-3.4,-18,0.0
0,1,4,3,RY,11/7/2018 4:53:39 PM,11/7/2018 4:53:52 PM,13.19519,-7.63,-3.4,9,-15.6
0,1,4,4,RY,11/7/2018 4:53:57 PM,11/7/2018 4:54:06 PM,9.618286,-7.63,-3.4,-9,15.6
0,1,4,5,RY,11/7/2018 4:54:12 PM,11/7/2018 4:54:19 PM,7.204346,-7.63,-3.4,9,15.6
0,1,1,0,RY,11/7/2018 4:54:38 PM,11/7/2018 4:55:25 PM,47.61249,9.530001,5.5,-9,-15.6
0,1,1,1,RY,11/7/2018 4:55:31 PM,11/7/2018 4:55:40 PM,9.936096,9.530001,5.5,-18,0.0
0,1,1,2,RY,11/7/2018 4:55:46 PM,11/7/2018 4:56:04 PM,18.04688,9.530001,5.5,9,15.6
0,1,1,3,RY,11/7/2018 4:56:09 PM,11/7/2018 4:56:16 PM,7.748291,9.530001,5.5,18,0.0
0,1,1,4,RY,11/7/2018 4:56:22 PM,11/7/2018 4:56:33 PM,11.22302,9.530001,5.5,9,-15.6
0,1,1,5,RY,11/7/2018 4:56:38 PM,11/7/2018 4:56:44 PM,6.070801,9.530001,5.5,-9,15.6
