col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
1964,,CANDIDATES,,,,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,1.0,Alabama,10.0,-,10,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,2.0,Alaska,3.0,3,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,3.0,Arizona,5.0,-,5,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,4.0,Arkansas,6.0,6,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,5.0,California,40.0,40,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,6.0,Colorado,6.0,6,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,7.0,Connecticut,8.0,8,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,8.0,Delaware,3.0,3,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,9.0,D. C.,3.0,3,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,10.0,Florida,14.0,14,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,11.0,Georgia,12.0,-,12,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,12.0,Hawaii,4.0,4,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,13.0,Idaho,4.0,4,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,14.0,Illinois,26.0,26,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,15.0,Indiana,13.0,13,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,16.0,Iowa,9.0,9,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,17.0,Kansas,7.0,7,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,18.0,Kentucky,9.0,9,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,19.0,Louisiana,10.0,-,10,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,20.0,Maine,4.0,4,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,21.0,Maryland,10.0,10,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,22.0,Massachusetts,14.0,14,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,23.0,Michigan,21.0,21,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,24.0,Minnesota,10.0,10,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,25.0,Mississippi,7.0,-,7,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,26.0,Missouri,12.0,12,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,27.0,Montana,4.0,4,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,28.0,Nebraska,5.0,5,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,29.0,Nevada,3.0,3,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,30.0,New Hampshire,4.0,4,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,31.0,New Jersey,17.0,17,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,32.0,New Mexico,4.0,4,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,33.0,New York,43.0,43,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,34.0,North Carolina,13.0,13,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,35.0,North Dakota,4.0,4,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,36.0,Ohio,26.0,26,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,37.0,Oklahoma,8.0,8,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,38.0,Oregon,6.0,6,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,39.0,Pennsylvania,29.0,29,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,40.0,Rhode Island,4.0,4,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,41.0,South Carolina,8.0,-,8,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,42.0,South Dakota,4.0,4,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,43.0,Tennessee,11.0,11,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,44.0,Texas,25.0,25,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,45.0,Utah,4.0,4,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,46.0,Vermont,3.0,3,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,47.0,Virginia,12.0,12,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,48.0,Washington,9.0,9,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,49.0,West Virginia,7.0,7,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,50.0,Wisconsin,12.0,12,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,51.0,Wyoming,3.0,3,-,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
1964,,Total,538.0,486,52,7,Lyndon Johnson,democrat,8,Barry Goldwater,republican
