col0,col1,col2,col3,col4,col5,col6,col7,col8
1,2,尺寸,衣服的尺寸,1,2016-09-26 13:50:08,,,1
2,2,颜色,衣服的颜色,1,2016-09-26 13:50:19,,,1
3,3,尺寸,男人的尺寸,1,2016-09-26 14:10:04,,,1
4,3,颜色,男人的颜色,1,2016-09-26 14:10:14,,,1
5,5,套餐,套餐,1,2016-09-27 11:49:01,1.0,2016-09-27 11:49:12,1
6,2,尺码,,-1,2016-10-20 21:01:35,,,1
7,2,裤装尺码,,-1,2016-10-21 17:31:12,,,1
8,3,尺码,,-1,2016-10-22 16:59:18,,,1
9,2,缺货情况,,-1,2016-11-05 09:26:32,,,1
10,2,,,-1,2016-11-05 09:27:34,,,1
11,2,均码,,-1,2016-11-10 14:16:12,,,1
12,5,鞋子,男士鞋子,10004,2016-11-18 14:36:50,10004.0,2016-11-18 14:37:10,1
13,2,长度(CM),,-1,2017-03-11 14:40:06,,,1
14,2,加工类型,,-1,2017-04-18 16:55:39,,,1
15,2,适合身高,,-1,2017-06-22 15:42:30,,,1
16,7,尺码,修身,10004,2017-06-27 21:27:21,10004.0,2017-06-27 21:27:38,1
17,7,颜色,颜色,10004,2017-06-27 21:27:32,,,1
18,6,尺码,,-1,2017-07-04 13:53:50,,,1
19,6,颜色,,-1,2017-07-04 13:53:50,,,1
20,9,颜色,颜色,10154,2017-08-01 09:23:48,,,1
21,9,尺码,尺码,10154,2017-08-01 09:24:05,,,1
22,10,颜色,颜色,10154,2017-08-14 13:36:29,,,1
23,11,尺码,,-1,2017-09-09 13:34:39,,,1
24,11,颜色,,-1,2017-09-09 13:34:39,,,1
25,5,颜色,,-1,2017-10-19 10:29:15,,,1
26,5,尺码,,-1,2017-10-19 10:29:15,,,1
27,3,规格,,-1,2017-11-09 09:36:48,,,1
28,10,尺寸,,-1,2017-11-20 14:56:09,,,1
29,2,尺寸规格,,-1,2017-12-02 19:33:33,,,1
30,2,花型,,-1,2017-12-02 19:50:44,,,1
31,2,颜色分类,,-1,2017-12-29 11:47:45,,,1
32,16,美胸相关用品,美胸仪,10286,2018-01-29 19:07:35,,,1
33,15,补血,补血,10286,2018-01-30 10:42:53,,,1
34,16,家居清洁用品,清洁相关,10286,2018-01-31 16:20:26,,,1
35,13,套餐,套餐,10286,2018-01-31 16:23:14,,,1
36,15,补血类,滋补品,10286,2018-01-31 16:57:29,10286.0,2018-01-31 17:01:38,1
37,13,拖把赠两块抹布,家居清洁,10286,2018-01-31 17:04:34,,,1
38,17,颜色,颜色,10286,2018-03-01 20:27:15,10286.0,2018-03-01 20:28:27,1
39,17,尺寸,尺寸,10286,2018-03-01 20:28:19,,,1
40,17,套装,套装,10286,2018-03-01 20:28:57,,,1
41,16,套装,套装,10286,2018-03-01 20:58:03,,,1
42,5,净含量,,-1,2018-03-08 17:36:47,,,1
43,5,产品规格,,-1,2018-03-17 12:41:23,,,1
44,2,裤尺寸,,-1,2018-03-20 16:22:34,,,1
45,15,规格,规格,10286,2018-03-22 13:21:12,,,1
46,15,件,件,10286,2018-03-22 13:21:41,,,1
47,16,按摩器,按摩器,10286,2018-03-22 15:26:45,,,1
48,17,小套装,小套装,10286,2018-03-26 13:18:30,,,1
49,17,大套装,大套装,10286,2018-03-26 13:18:38,,,1
50,18,规格,1,10286,2018-04-10 10:54:43,,,1
51,18,颜色,1,10286,2018-04-10 10:54:49,,,1
52,2,镜片颜色,,-1,2018-04-16 10:36:22,,,1
53,2,镜架颜色,,-1,2018-04-16 10:36:22,,,1
54,20,规格,1,10286,2018-04-16 15:37:41,,,1
