col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22
2020-01-15,1150325.0,176.0,89.0,630.0,3.0,27.0,2741626,1906381.0,390675.0,27.0,30.0,3.0,315455.0,62.0,0.0,630.0,0.0,18.0,315455.0,18.0,0.0,0.0
2020-01-16,1640132.0,248.0,198.0,642.0,44.0,31.0,4262220,2859685.0,20625.0,28.0,40.0,1.0,11067.0,105.0,0.0,642.0,0.0,28.0,11067.0,120.0,6.0,1.0
2020-01-17,887460.0,91.0,196.0,312.0,45.0,20.0,2438418,1698376.0,701700.0,19.0,20.0,1.0,670.0,86.0,0.0,312.0,0.0,16.0,670.0,16.0,0.0,0.0
2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-21,2092256.0,257.0,320.0,501.0,22.0,31.0,4420161,3082427.0,216100.0,32.0,20.0,3.0,212171.0,102.0,0.0,501.0,0.0,29.0,212171.0,94.0,5.0,1.0
2020-01-22,2783758.0,252.0,289.0,706.0,68.0,60.0,6542852,4356448.0,33325.0,43.0,90.0,0.0,23086.0,229.0,0.0,718.0,0.0,43.0,23086.0,123.0,4.0,2.0
2020-01-23,1239127.0,127.0,108.0,378.0,28.0,23.0,2744849,1924318.0,2001725.0,24.0,25.0,0.0,613.0,91.0,0.0,378.0,0.0,18.0,613.0,31.0,1.0,1.0
2020-01-24,1344544.0,158.0,207.0,423.0,18.0,28.0,3507914,2135369.0,2013525.0,26.0,35.0,0.0,2000296.0,113.0,0.0,423.0,0.0,23.0,2000296.0,65.0,0.0,3.0
2020-01-25,226223.0,43.0,2.0,36.0,0.0,0.0,457691,214561.0,5100.0,3.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,3.0,0.0,43.0,2.0,1.0
