col0,col1,col2,col3,col4
143A-CA3-1,15143A,CA3,conflict.trained,trained
143A-DG-1,15143A,DG,conflict.trained,trained
143B-CA1-1,15143B,CA1,conflict.yoked,yoked
143B-DG-1,15143B,DG,conflict.yoked,yoked
143C-CA1-1,15143C,CA1,standard.trained,trained
143D-CA1-3,15143D,CA1,standard.yoked,yoked
143D-DG-3,15143D,DG,standard.yoked,yoked
144A-CA1-2,15144A,CA1,conflict.trained,trained
144A-CA3-2,15144A,CA3,conflict.trained,trained
144A-DG-2,15144A,DG,conflict.trained,trained
144B-CA1-1,15144B,CA1,conflict.yoked,yoked
144B-CA3-1,15144B,CA3,conflict.yoked,yoked
144C-CA1-2,15144C,CA1,standard.trained,trained
144C-CA3-2,15144C,CA3,standard.trained,trained
144C-DG-2,15144C,DG,standard.trained,trained
144D-CA3-2,15144D,CA3,standard.yoked,yoked
144D-DG-2,15144D,DG,standard.yoked,yoked
145A-CA1-2,15145A,CA1,conflict.trained,trained
145A-CA3-2,15145A,CA3,conflict.trained,trained
145A-DG-2,15145A,DG,conflict.trained,trained
145B-CA1-1,15145B,CA1,conflict.yoked,yoked
145B-DG-1,15145B,DG,conflict.yoked,yoked
146A-CA1-2,15146A,CA1,conflict.trained,trained
146A-CA3-2,15146A,CA3,conflict.trained,trained
146A-DG-2,15146A,DG,conflict.trained,trained
146B-CA1-2,15146B,CA1,conflict.yoked,yoked
146B-CA3-2,15146B,CA3,conflict.yoked,yoked
146B-DG-2,15146B,DG,conflict.yoked,yoked
146C-CA1-4,15146C,CA1,standard.trained,trained
146C-DG-4,15146C,DG,standard.trained,trained
146D-CA1-3,15146D,CA1,standard.yoked,yoked
146D-CA3-3,15146D,CA3,standard.yoked,yoked
146D-DG-3,15146D,DG,standard.yoked,yoked
147C-CA1-3,15147C,CA1,standard.trained,trained
147C-CA3-3,15147C,CA3,standard.trained,trained
147C-DG-3,15147C,DG,standard.trained,trained
147D-CA3-1,15147D,CA3,standard.yoked,yoked
147D-DG-1,15147D,DG,standard.yoked,yoked
148A-CA1-3,15148A,CA1,conflict.trained,trained
148A-CA3-3,15148A,CA3,conflict.trained,trained
148A-DG-3,15148A,DG,conflict.trained,trained
148B-CA1-4,15148B,CA1,conflict.yoked,yoked
148B-CA3-4,15148B,CA3,conflict.yoked,yoked
148B-DG-4,15148B,DG,conflict.yoked,yoked
