col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,AVE_46,"79 High Street, Aveley, RM15 4AX",https://thurrock.gov.uk/brownfield-map,WGS84,100090746080,0.254019066,51.49908019,0.1417,Private,Yes,Not permissioned,,
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,BEL_09,"The Culver Centre, Daiglen Drive, South Ockendon",https://thurrock.gov.uk/brownfield-map,WGS84,100091536975,0.284604942,51.50717983,2.0056,Public - Thurrock Council,Developable,Not permissioned,,
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,COF_11,"Petrol Station, Lampits Hill, Corringham",https://thurrock.gov.uk/brownfield-map,WGS84,100091632157,0.459739297,51.52643093,0.0937,Private,Developable,Not permissioned,,
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,COF_47,"The Village Motel, Southend Road, Corringham",https://thurrock.gov.uk/brownfield-map,WGS84,10093504016,0.451763,51.534233,0.2371,Private,Yes,Permissioned,Full planning permission,25/01/2019
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,CSM_02,Land Adjacent To Thatched Cottage Baker Street Orsett Essex,https://thurrock.gov.uk/brownfield-map,WGS84,10001051561,0.357084314,51.49895605,0.5482,Private,Yes,Permissioned,Outline planning permission,31/03/2015
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,CSM_09,"Chadwell Library, corner of Linford Road and Brentwood Road",https://thurrock.gov.uk/brownfield-map,WGS84,200001553426,0.36932749,51.48203935,0.2559,Public - Thurrock Council,Developable,Not permissioned,,
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,EAT_01,"Star Industrial Estate, Linford Road, Chadwell St Mary",https://thurrock.gov.uk/brownfield-map,WGS84,200001553464,0.373503012,51.47854429,3.3431,Private,Developable,Not permissioned,,
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,EAT_02,"St Johns Road / West of Sandy Lane, East Tilbury (building footprint)",https://thurrock.gov.uk/brownfield-map,WGS84,100091537662,0.374532586,51.47914499,2.5163,Private,Developable,Not permissioned,,
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,GRI_40,"Pumping Station site Manor Way, Grays",https://thurrock.gov.uk/brownfield-map,WGS84,200001555193,0.331334438,51.471463,0.6093,Private,Yes,Permissioned,Full planning permission,03/06/2016
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,GTH_12,"Scout Hut & Function Hall, Grays Park, Bridge Road, Grays",https://thurrock.gov.uk/brownfield-map,WGS84,200001550915,0.331331132,51.4788061,0.3654,Public - Thurrock Council,Developable,Not permissioned,,
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,GTH_21,"Land At 52, Broadway, Grays",https://thurrock.gov.uk/brownfield-map,WGS84,10001051819,0.338066701,51.47541018,0.3893,Private,Developable,Not permissioned,,
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,GTH_26,"Rayvac Electrics, East Thurrock Road, Grays",https://thurrock.gov.uk/brownfield-map,WGS84,100091631476,0.451763,51.534233,0.0454,Private,Yes,Permissioned,Full planning permission,25/10/2017
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,LTB_03,"Deneholm Primary School, Culford Road, Little Thurrock, Grays.  RM16 2SS",https://thurrock.gov.uk/brownfield-map,WGS84,200001549924,0.338539058,51.49476002,1.2558,Public - Thurrock Council,Developable,Not permissioned,,
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,LTB_04,"Petrol Station, Daneholes Roundabout' Stanford Road, Grays",https://thurrock.gov.uk/brownfield-map,WGS84,100091631862,0.344388485,51.48895099,0.6344,Private,Yes,Permissioned,Prior approval,30/04/2014
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,OCK_13,"Tamarisk Road, South Ockendon",https://thurrock.gov.uk/brownfield-map,WGS84,10014292208,0.290821661,51.51663331,0.1476,Public - Thurrock Council,Developable,Not permissioned,,
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,OCK_32,"Piccadilly Whip Catering Ltd, Piccadilly House, Arisdale Avenue, South Ockendon",https://thurrock.gov.uk/brownfield-map,WGS84,10014294731,0.290685542,51.51374352,0.1073,Private,Yes,Permissioned,Full planning permission,22/08/2016
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,ORS_31,"Balgownie Farm, Lower Dunton Road, Bulphan",https://thurrock.gov.uk/brownfield-map,WGS84,10090752602,0.392644047,51.55535901,0.8513,Private,Yes,Permissioned,Full planning permission,26/04/2017
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,ORS_81,"Tremorgan, Sandown Road, Orsett, RM16 3DD",https://thurrock.gov.uk/brownfield-map,WGS84,100091300690,0.400389203,51.5060748,0.0711,Private,Yes,Permissioned,Full planning permission,25/08/2016
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,SCH_01,"Bannatynes Health Spa, Howard Road, Chafford Hundred, Grays, RM16 6YJ",https://thurrock.gov.uk/brownfield-map,WGS84,10014293432,0.291901286,51.4916977,1.1089,Private,Yes,Permissioned,Full planning permission,14/09/2009
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,TRV_03,"Station North Site, Tilbury",https://thurrock.gov.uk/brownfield-map,WGS84,100091539269,0.353902985,51.46311932,0.6232,Private,Yes,Permissioned,Full planning permission,04/06/2018
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,TRV_07,"Rourke's Drift Guest House, 197 Dock Road, Tilbury, RM18 7BT",https://thurrock.gov.uk/brownfield-map,WGS84,100090761962,0.356406142,51.4613966,0.193,Private,Developable,Permissioned,Outline planning permission,28/09/2018
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,TRV_14,"Tilbury Market, Calcutta Road, Tilbury",https://thurrock.gov.uk/brownfield-map,WGS84,200001556638,0.360244524,51.46204623,0.3666,Public - Thurrock Council,Yes,Permissioned,Full planning permission,28/06/2017
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,WTS_03,Purfleet Centre,https://thurrock.gov.uk/brownfield-map,WGS84,10014293978,0.240826617,51.48083252,56.8596,Mixed Ownership,Developable,Not permissioned,,23/05/2013
http://opendatacommunities.org/id/unitary-authority/thurrock,Thurrock,WTS_31,"Land At 545 London Road, South Stifford",https://thurrock.gov.uk/brownfield-map,WGS84,200002149233,0.296446688,51.47600431,0.1569,Private,Yes,Not permissioned,,
