col0,col1,col2,col3,col4,col5,col6
BLOODSPORT,BLOODSPORT,bloodshot,36474,PROPN,compound,False
GIVEAWAY,GIVEAWAY,giveaway,125695,PROPN,nsubj,False
How,how,how,144540,ADV,advmod,True
to,to,to,324862,PART,aux,True
Enter,enter,enter,101211,VERB,ROOT,False
-Reply,-reply,reply,268301,VERB,punct,False
with,with,with,366582,ADP,prep,True
Steam64,Steam64,steam,303282,PROPN,compound,False
ID,ID,id,146280,PROPN,pobj,False
-Follow,-Follow,follow,115989,PROPN,punct,False
Like,like,like,172172,INTJ,intj,False
amp,amp,amp,10991,NOUN,conj,False
Retweet,Retweet,etwee,105245,PROPN,pobj,False
WEEK,WEEK,week,363764,PROPN,appos,False
GOODLUCK,GOODLUCK,geoduck,123850,PROPN,ROOT,False
https,https,hts,144605,NOUN,ROOT,False
AK-47,AK-47,ak,7107,PROPN,punct,False
BLOODSPORT,BLOODSPORT,bloodshot,36474,PROPN,compound,False
GIVEAWAY,GIVEAWAY,giveaway,125695,PROPN,nsubj,False
How,how,how,144540,ADV,advmod,True
to,to,to,324862,PART,aux,True
Enter,enter,enter,101211,VERB,ROOT,False
-Reply,-reply,reply,268301,VERB,punct,False
with,with,with,366582,ADP,prep,True
Steam64,Steam64,steam,303282,PROPN,compound,False
ID,ID,id,146280,PROPN,pobj,False
-Follow,-Follow,follow,115989,PROPN,punct,False
Like,like,like,172172,INTJ,intj,False
amp,amp,amp,10991,NOUN,conj,False
Retweet,Retweet,etwee,105245,PROPN,pobj,False
WEEK,WEEK,week,363764,PROPN,appos,False
GOODLUCK,GOODLUCK,geoduck,123850,PROPN,ROOT,False
https,https,hts,144605,NOUN,ROOT,False
