col0,col1,col2
NAME,Geographic Area Name,
B05003H_001E,Estimate!!Total,
B05003H_001M,Margin of Error!!Total,
B05003H_002E,Estimate!!Total!!Male,
B05003H_002M,Margin of Error!!Total!!Male,
B05003H_003E,Estimate!!Total!!Male!!Under 18 years,
B05003H_003M,Margin of Error!!Total!!Male!!Under 18 years,
B05003H_004E,Estimate!!Total!!Male!!Under 18 years!!Native,
B05003H_004M,Margin of Error!!Total!!Male!!Under 18 years!!Native,
B05003H_005E,Estimate!!Total!!Male!!Under 18 years!!Foreign born,
B05003H_005M,Margin of Error!!Total!!Male!!Under 18 years!!Foreign born,
B05003H_006E,Estimate!!Total!!Male!!Under 18 years!!Foreign born!!Naturalized U.S. citizen,
B05003H_006M,Margin of Error!!Total!!Male!!Under 18 years!!Foreign born!!Naturalized U.S. citizen,
B05003H_007E,Estimate!!Total!!Male!!Under 18 years!!Foreign born!!Not a U.S. citizen,
B05003H_007M,Margin of Error!!Total!!Male!!Under 18 years!!Foreign born!!Not a U.S. citizen,
B05003H_008E,Estimate!!Total!!Male!!18 years and over,
B05003H_008M,Margin of Error!!Total!!Male!!18 years and over,
B05003H_009E,Estimate!!Total!!Male!!18 years and over!!Native,
B05003H_009M,Margin of Error!!Total!!Male!!18 years and over!!Native,
B05003H_010E,Estimate!!Total!!Male!!18 years and over!!Foreign born,
B05003H_010M,Margin of Error!!Total!!Male!!18 years and over!!Foreign born,
B05003H_011E,Estimate!!Total!!Male!!18 years and over!!Foreign born!!Naturalized U.S. citizen,
B05003H_011M,Margin of Error!!Total!!Male!!18 years and over!!Foreign born!!Naturalized U.S. citizen,
B05003H_012E,Estimate!!Total!!Male!!18 years and over!!Foreign born!!Not a U.S. citizen,
B05003H_012M,Margin of Error!!Total!!Male!!18 years and over!!Foreign born!!Not a U.S. citizen,
B05003H_013E,Estimate!!Total!!Female,
B05003H_013M,Margin of Error!!Total!!Female,
B05003H_014E,Estimate!!Total!!Female!!Under 18 years,
B05003H_014M,Margin of Error!!Total!!Female!!Under 18 years,
B05003H_015E,Estimate!!Total!!Female!!Under 18 years!!Native,
B05003H_015M,Margin of Error!!Total!!Female!!Under 18 years!!Native,
B05003H_016E,Estimate!!Total!!Female!!Under 18 years!!Foreign born,
B05003H_016M,Margin of Error!!Total!!Female!!Under 18 years!!Foreign born,
B05003H_017E,Estimate!!Total!!Female!!Under 18 years!!Foreign born!!Naturalized U.S. citizen,
B05003H_017M,Margin of Error!!Total!!Female!!Under 18 years!!Foreign born!!Naturalized U.S. citizen,
B05003H_018E,Estimate!!Total!!Female!!Under 18 years!!Foreign born!!Not a U.S. citizen,
B05003H_018M,Margin of Error!!Total!!Female!!Under 18 years!!Foreign born!!Not a U.S. citizen,
B05003H_019E,Estimate!!Total!!Female!!18 years and over,
B05003H_019M,Margin of Error!!Total!!Female!!18 years and over,
B05003H_020E,Estimate!!Total!!Female!!18 years and over!!Native,
B05003H_020M,Margin of Error!!Total!!Female!!18 years and over!!Native,
B05003H_021E,Estimate!!Total!!Female!!18 years and over!!Foreign born,
B05003H_021M,Margin of Error!!Total!!Female!!18 years and over!!Foreign born,
B05003H_022E,Estimate!!Total!!Female!!18 years and over!!Foreign born!!Naturalized U.S. citizen,
B05003H_022M,Margin of Error!!Total!!Female!!18 years and over!!Foreign born!!Naturalized U.S. citizen,
B05003H_023E,Estimate!!Total!!Female!!18 years and over!!Foreign born!!Not a U.S. citizen,
B05003H_023M,Margin of Error!!Total!!Female!!18 years and over!!Foreign born!!Not a U.S. citizen,
