col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
S77,1,0.0738225806451613,0.0330463808747653,93,0.0805388873571294,0.0671062739331932,1.47720108695652,0.379745534085848,92,1.55479843024102,1.39960374367203,9.56,7.79716410728555,70,11.386567583865,7.73343241613496
S77,2,0.0817282608695652,0.0440982552446637,92,0.0907393147025086,0.0727172070366219,1.77298913043478,2.01272462534321,92,2.18427002690638,1.36170823396319,11.0183098591549,15.0025170255733,71,14.5079692930731,7.52865042523673
S77,3,0.0858333333333333,0.0371584823289214,90,0.0935102142518141,0.0781564524148526,1.57528021978022,0.602626064307024,91,1.69909580262161,1.45146463693883,10.8058823529412,8.45228720000248,68,12.8148265812996,8.79693812458272
S77,4,0.102915,0.0663076337835984,100,0.115911057411592,0.0899189425884076,1.64234308510638,0.736066514628295,94,1.79114250063403,1.49354366957874,13.8405063291139,14.4884880826065,79,17.0354088592639,10.6456037989639
S77,5,0.0984611650485437,0.0578319781154596,103,0.109629733904957,0.0872925961921299,1.66295360824742,0.583971915717032,97,1.77916646722276,1.54674074927209,18.7356164383562,24.2989218431544,73,24.3097024401134,13.1615304365989
S77,6,0.104033333333333,0.0801355873476358,90,0.120589212982958,0.087477453683709,1.67501851851852,0.503914776549811,90,1.779126476922,1.57091056011504,9.6147619047619,8.36331348344424,70,11.5739559261224,7.65556788340139
S77,7,0.139603260869565,0.09821359147129,92,0.159672262578688,0.119534259160442,1.72638888888889,0.444115734092381,90,1.81814246414181,1.63463531363597,8.06029411764706,10.2242489007186,68,10.4903991687855,5.63018906650861
S77,8,0.14434375,0.0843375521186643,96,0.161214464113405,0.127473035886595,1.80946629213483,0.681561541766042,89,1.95106463289999,1.66786795136967,5.58169014084507,4.55582233000978,71,6.64139687845941,4.52198340323073
S77,9,0.155675257731959,0.0944319651818703,97,0.174467614619481,0.136882900844437,1.82937849462366,0.732691255763041,93,1.9782897844115,1.68046720483581,6.90533333333333,8.6443528407878,75,8.86169860432459,4.94896806234207
S77,10,0.10959693877551,0.0959097153352408,98,0.128585744671996,0.0906081328790246,1.7269,0.654880448729125,95,1.85858864021145,1.59521135978855,6.58611111111111,8.04053648191822,72,8.44334615446337,4.72887606775885
S77,11,0.074063829787234,0.040017753724216,94,0.0821536127709086,0.0659740468035595,1.53826630434783,0.495898011332305,92,1.63959828791436,1.43693432078129,8.02602739726027,7.9978474082659,73,9.86070506610364,6.1913497284169
S77,12,0.07925,0.0430099975599847,92,0.0880386788540162,0.0704613211459838,1.60178571428571,0.572558973880795,91,1.71942371114806,1.48414771742337,8.25588235294118,9.08841122599645,68,10.4160208864979,6.09574381938444
S79,1,0.0968793103448276,0.0284691754428052,58,0.104206020025095,0.0895526006645606,1.39846428571429,0.363765657046887,56,1.49373858703656,1.30318998439201,2.01724137931034,1.71382382940214,29,2.64099814475316,1.39348461386753
S79,2,0.0889183673469388,0.0209551472740926,49,0.0947857007680751,0.0830510339258025,1.70662244897959,2.53886361252967,49,2.41749119786779,0.995753700091391,2.88421052631579,2.73013291452892,19,4.11180544301224,1.65661560961934
S79,3,0.0926111111111111,0.0253581267288214,54,0.0993745625946054,0.0858476596276169,1.27756363636364,0.318144767515738,55,1.36164340948267,1.1934838632446,2.26,1.47986485869487,25,2.84009636500568,1.67990363499432
S79,4,0.102372549019608,0.0255272096276218,51,0.109378487956974,0.0953666100822416,1.25332,0.618295424732302,50,1.42469959874288,1.08194040125712,2.865,2.12411591516391,20,3.79591773921931,1.93408226078069
S79,5,0.128654545454545,0.0370920866981476,55,0.138457297385512,0.118851793523579,1.33704545454545,0.261424538944395,55,1.40613512115801,1.2679557879329,4.5,3.44740705235332,27,5.80034554666553,3.19965445333447
S79,6,0.178877551020408,0.0666156990546839,49,0.197529604013571,0.160225498027245,1.56980612244898,0.57397397422421,49,1.73051588209795,1.40909636280001,4.565,3.43867707120049,20,6.07203898133555,3.05796101866445
S79,7,0.179125,0.066371149948261,56,0.196508347814116,0.161741652185884,1.47380357142857,0.281992241649747,56,1.54766049904398,1.39994664381317,3.97037037037037,3.33233745807248,27,5.22731221326453,2.71342852747622
S79,8,0.166272727272727,0.040842722070498,55,0.177066702707452,0.155478751838002,1.43001851851852,0.181137104409865,54,1.47833092071755,1.38170611631949,3.77391304347826,2.54580178320457,23,4.81433320473784,2.73349288221868
S79,9,0.160811320754717,0.0494352943848256,53,0.174120377627891,0.147502263881543,1.47109411764706,0.242939127693968,51,1.53776872560261,1.4044195096915,3.556,3.99156193321194,25,5.1206635262313,1.9913364737687
S79,10,0.12814,0.0325300551766504,50,0.137156705575125,0.119123294424875,1.432,0.192551185879686,50,1.48537148497874,1.37862851502126,2.76315789473684,2.37702206933984,19,3.83197772899036,1.69433806048333
S79,11,0.108767857142857,0.025519326773272,56,0.115451654751121,0.102084059534594,1.43391818181818,0.268908730276381,55,1.50498578166562,1.36285058197074,2.57692307692308,2.06248543118398,26,3.36970238537308,1.78414376847307
S79,12,0.0971521739130435,0.0351188252089669,46,0.107300844467291,0.0870035033587961,1.36734565217391,0.219773383998176,46,1.43085596772456,1.30383533662326,3.68947368421053,4.80808286312886,19,5.85141168013068,1.52753568829037
