col0,col1,col2,col3
0,Anchorage,AK,"Anchorage, AK"
1,Chandler,AZ,"Chandler, AZ"
2,Gilbert,AZ,"Gilbert, AZ"
3,Glendale,AZ,"Glendale, AZ"
4,Mesa,AZ,"Mesa, AZ"
5,Phoenix,AZ,"Phoenix, AZ"
6,Scottsdale,AZ,"Scottsdale, AZ"
7,Tucson,AZ,"Tucson, AZ"
8,Anaheim,CA,"Anaheim, CA"
9,Bakersfield,CA,"Bakersfield, CA"
10,Fresno,CA,"Fresno, CA"
11,Long Beach,CA,"Long Beach, CA"
12,Los Angeles,CA,"Los Angeles, CA"
13,Oakland,CA,"Oakland, CA"
14,Sacramento,CA,"Sacramento, CA"
15,San Diego,CA,"San Diego, CA"
16,San Francisco,CA,"San Francisco, CA"
17,San Jose,CA,"San Jose, CA"
18,Santa Ana,CA,"Santa Ana, CA"
19,Aurora,CO,"Aurora, CO"
20,Colorado Springs,CO,"Colorado Springs, CO"
21,Denver,CO,"Denver, CO"
22,Washington,DC,"Washington, DC"
23,Fort Lauderdale,FL,"Fort Lauderdale, FL"
24,Jacksonville,FL,"Jacksonville, FL"
25,Miami,FL,"Miami, FL"
26,Orlando,FL,"Orlando, FL"
27,St. Petersburg,FL,"St. Petersburg, FL"
28,Tallahassee,FL,"Tallahassee, FL"
29,Tampa,FL,"Tampa, FL"
30,Atlanta,GA,"Atlanta, GA"
31,Augusta,GA,"Augusta, GA"
32,Honolulu,HI,"Honolulu, HI"
33,Des Moines,IA,"Des Moines, IA"
34,Boise,ID,"Boise, ID"
35,Chicago,IL,"Chicago, IL"
36,Indianapolis,IN,"Indianapolis, IN"
37,Wichita,KS,"Wichita, KS"
38,Lexington,KY,"Lexington, KY"
39,Louisville,KY,"Louisville, KY"
40,Baton Rouge,LA,"Baton Rouge, LA"
41,New Orleans,LA,"New Orleans, LA"
42,Shreveport,LA,"Shreveport, LA"
43,Boston,MA,"Boston, MA"
44,Baltimore,MD,"Baltimore, MD"
45,Detroit,MI,"Detroit, MI"
46,Minneapolis,MN,"Minneapolis, MN"
47,Kansas City,MO,"Kansas City, MO"
48,St. Louis,MO,"St. Louis, MO"
49,Charlotte,NC,"Charlotte, NC"
50,Durham,NC,"Durham, NC"
51,Greensboro,NC,"Greensboro, NC"
52,Raleigh,NC,"Raleigh, NC"
53,Winston Salem,NC,"Winston Salem, NC"
54,Lincoln,NE,"Lincoln, NE"
55,Omaha,NE,"Omaha, NE"
56,Newark,NJ,"Newark, NJ"
57,Albuquerque,NM,"Albuquerque, NM"
58,Henderson,NV,"Henderson, NV"
59,Las Vegas,NV,"Las Vegas, NV"
60,Reno,NV,"Reno, NV"
61,Buffalo,NY,"Buffalo, NY"
62,New York,NY,"New York, NY"
63,Rochester,NY,"Rochester, NY"
64,Syracuse,NY,"Syracuse, NY"
65,Akron,OH,"Akron, OH"
66,Cincinnati,OH,"Cincinnati, OH"
67,Cleveland,OH,"Cleveland, OH"
68,Columbus,OH,"Columbus, OH"
69,Oklahoma City,OK,"Oklahoma City, OK"
70,Tulsa,OK,"Tulsa, OK"
71,Portland,OR,"Portland, OR"
72,Philadelphia,PA,"Philadelphia, PA"
73,Pittsburgh,PA,"Pittsburgh, PA"
74,Providence,RI,"Providence, RI"
75,Chattanooga,TN,"Chattanooga, TN"
76,Knoxville,TN,"Knoxville, TN"
77,Memphis,TN,"Memphis, TN"
78,Nashville,TN,"Nashville, TN"
79,Arlington,TX,"Arlington, TX"
80,Austin,TX,"Austin, TX"
81,Corpus Christi,TX,"Corpus Christi, TX"
82,Dallas,TX,"Dallas, TX"
83,El Paso,TX,"El Paso, TX"
84,Fort Worth,TX,"Fort Worth, TX"
85,Houston,TX,"Houston, TX"
86,Irving,TX,"Irving, TX"
87,Laredo,TX,"Laredo, TX"
88,Lubbock,TX,"Lubbock, TX"
89,Plano,TX,"Plano, TX"
90,San Antonio,TX,"San Antonio, TX"
91,Salt Lake City,UT,"Salt Lake City, UT"
92,Chesapeake,VA,"Chesapeake, VA"
93,Norfolk,VA,"Norfolk, VA"
94,Richmond,VA,"Richmond, VA"
95,Virginia Beach,VA,"Virginia Beach, VA"
96,Seattle,WA,"Seattle, WA"
97,Spokane,WA,"Spokane, WA"
98,Madison,WI,"Madison, WI"
99,Milwaukee,WI,"Milwaukee, WI"
