col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
1,Dec-13,0.32,0.7,0.86175,0.95833,0.4686,0.43725,2.37,1.32,0.4225,0.3524,0.4225,0.226542857,4.200618056
2,Jan-14,0.325,0.715,0.88733,0.945,0.4706,0.44475,2.2,1.22,0.424833333,0.4025,0.424833333,0.25875,4.2366875
3,Feb-14,0.333,0.69667,0.87733,0.915,0.4746,0.45257,2.2,1.14,0.503333333,0.43,0.503333333,0.276428571,4.366243056
4,Mar-14,0.346,0.775,0.9088,0.9225,0.4666,0.4935,2.2,1.17,0.542,0.44,0.542,0.282857143,4.592597222
5,Apr-14,0.4,0.775,0.9088,0.9225,0.4666,0.4935,2.2,1.17,0.523,0.44,0.523,0.282857143,4.575298611
6,May-14,0.4,0.73333,0.9128,0.935,0.4726,0.47779,2.2,1.11,0.476666667,0.43,0.476666667,0.276428571,4.505
7,Jun-14,0.4,0.71667,0.9088,0.95,0.4726,0.50871,2.2,1.14,0.425333333,0.3925,0.425333333,0.252321429,4.516409722
8,Jul-14,0.4,0.71,0.894,0.94,0.4575,0.50586,2.2,1.11,0.392333333,0.382,0.392333333,0.245571429,4.474451389
9,Aug-14,0.4,0.7,0.88233,0.94,0.4575,0.50586,1.98,1.07,0.383,0.385,0.383,0.2475,4.560208333
10,Sep-14,0.4,0.69333,0.87733,0.93,0.48,0.5365,1.88,1.08,0.3665,0.37667,0.3665,0.242145,4.772944444
11,Oct-14,0.4,0.8,0.803,0.89,0.4625,0.50608,1.88,1.05,0.39,0.36167,0.39,0.232502143,4.944826389
12,Nov-14,0.415,0.69,0.79444,0.8875,0.485,0.51204,2.08,1.19,0.445666667,0.34583,0.445666667,0.222319286,5.297055556
13,Dec-14,0.43,0.71,0.80578,0.8875,0.4925,0.5163,2.22,1.18,0.4415,0.35167,0.4415,0.226073571,5.302944444
14,Jan-15,0.4097,0.72,0.7828,0.8825,0.495,0.52019,2.22,1.16,0.441333333,0.3775,0.441333333,0.242678571,5.327236111
15,Feb-15,0.4097,0.72,0.765,0.8825,0.495,0.51519,2.22,1.13,0.460166667,0.37917,0.460166667,0.243752143,5.318402778
16,Mar-15,0.454,0.68,0.7428,0.825,0.4825,0.47875,2.25,1.16,0.495666667,0.38583,0.495666667,0.248033571,5.380236111
17,Apr-15,0.455,0.67,0.7353,0.88,0.4975,0.44485,2.25,1.14,0.4645,0.3875,0.4645,0.249107143,5.539236111
18,May-15,0.458,0.76,0.74778,0.88,0.4975,0.42465,2.25,1.04,0.419833333,0.35667,0.419833333,0.229287857,5.483291667
19,Jun-15,0.4398,0.76,0.75225,0.85,0.545,0.4712,2.31,0.99457,0.417,0.36,0.417,0.231428571,5.442805556
20,Jul-15,0.413,0.73,0.775,0.8575,0.515,0.48648,2.31,1.08,0.436,0.38033,0.436,0.244497857,5.290798611
21,Aug-15,0.396,0.685,0.79813,0.8575,0.515,0.48648,2.31,1.2,0.447833333,0.38033,0.447833333,0.244497857,5.238534722
22,Sep-15,0.37313,0.69,0.8925,0.8575,0.515,0.48648,2.31,1.26,0.504666667,0.34333,0.504666667,0.220712143,5.303680556
23,Oct-15,0.36647,0.69,1.01,1.03,0.56375,0.57094,2.31,1.36,0.5285,0.35667,0.5285,0.229287857,5.4026875
24,Nov-15,0.36647,0.69,0.99088,1.07,0.56375,0.56469,2.24,1.34,0.5305,0.36833,0.5305,0.236783571,5.475194444
25,Dec-15,0.368,0.69,0.99788,1.03,0.57,0.55672,2.31,1.32,0.566666667,0.37083,0.566666667,0.238390714,5.425138889
26,Jan-16,0.36,0.69,0.99313,1.1,0.57,0.55406,2.42,1.32,0.681,0.37333,0.681,0.239997857,5.513104167
27,Feb-16,0.366,0.69,0.98888,1.1,0.57,0.58801,2.42,1.31,0.716,0.37833,0.716,0.243212143,5.676888889
28,Mar-16,0.37,0.69,0.979,1.04,0.5875,0.61135,2.37,1.15,0.788666667,0.39083,0.788666667,0.251247857,5.708173611
29,Apr-16,0.37008,0.69,0.9295,0.90708,0.635,0.61365,2.37,1.05,0.8045,0.45917,0.8045,0.295180714,5.743506944
30,May-16,0.373,0.69,0.9168,0.93208,0.635,0.61594,2.37,1.11,0.848833333,0.47167,0.848833333,0.303216429,5.691611111
31,Jun-16,0.379,0.75667,1.2,1.19,0.7225,0.69,2.46,1.48,0.804833333,0.52217,0.804833333,0.335680714,5.808652778
32,Jul-16,0.382,0.74,1.21,1.29,0.735,0.77858,2.46,1.45,0.726166667,0.57167,0.726166667,0.367502143,5.806444444
33,Aug-16,0.383,0.74,1.19,1.29,0.75,0.79963,2.46,1.42,0.746,0.57857,0.746,0.371937857,5.648916667
34,Sep-16,0.38555,0.79,1.18,1.29,0.77,0.7954,2.39,1.35,0.670833333,0.625,0.670833333,0.401785714,5.609166667
35,Oct-16,0.396,0.79,1.16,1.3,0.8275,0.79477,2.39,1.32,0.691833333,0.72143,0.691833333,0.463776429,5.657013889
36,Nov-16,0.405,0.79,1.08,1.25,0.8325,0.7879,2.39,1.28,0.634166667,0.725,0.634166667,0.466071429,5.596284722
37,Dec-16,0.41,0.79,1.03,1.17,0.8125,0.75115,2.4,1.29,0.623333333,0.725,0.623333333,0.466071429,5.571625
38,Jan-17,0.42067,0.79,1.02,1.14,0.8275,0.68802,2.49,1.22,0.6,0.75,0.6,0.482142857,5.556902778
39,Feb-17,0.421,0.8675,1.02,1.13,0.7325,0.70592,2.6,1.21,0.595,0.73125,0.595,0.470089286,5.489548611
40,Mar-17,0.39718,0.8675,1.01,0.9836,0.715,0.68372,2.4,1.19,0.553333333,0.7,0.553333333,0.45,5.380604167
41,Apr-17,0.36647,0.8675,0.94088,0.9576,0.72,0.6518,2.4,1.1,0.4635,0.7,0.4635,0.45,5.104194444
42,May-17,0.3665,0.8675,0.92588,0.9576,0.72,0.65243,2.4,1.07,0.456166667,0.58625,0.456166667,0.376875,5.101618056
43,Jun-17,0.3665,0.8175,0.92213,0.9736,0.7575,0.63493,2.28,1.14,0.4335,0.47286,0.4335,0.303981429,4.833673611
44,Jul-17,0.37313,0.8175,0.90375,0.966,0.75,0.53946,2.15,1.15,0.424666667,0.346,0.424666667,0.222428571,4.684979167
45,Aug-17,0.375,0.755,0.87763,0.95,0.655,0.52156,2.15,1.08,0.425666667,0.28,0.425666667,0.18,4.972798611
46,Sep-17,0.37759,0.755,0.864,0.956,0.655,0.5575,2.15,1.06,0.468333333,0.271,0.468333333,0.174214286,5.344166667
47,Oct-17,0.37759,0.755,0.86025,0.992,0.6625,0.57979,2.18,1.1,0.4985,0.294,0.4985,0.189,5.208722222
48,Nov-17,0.37759,0.755,0.855,0.992,0.6575,0.57938,2.18,1.11,0.514166667,0.298,0.514166667,0.191571429,5.189583333
49,Dec-17,0.37092,0.7675,0.83125,0.992,0.6625,0.60708,2.45,1.11,0.510166667,0.312,0.510166667,0.200571429,5.422930556
50,Jan-18,0.36008,0.7675,0.815,0.952,0.6375,0.60771,2.45,1.1,0.524833333,0.352,0.524833333,0.226285714,5.451638889
51,Feb-18,0.35375,0.7675,0.7975,0.948,0.6275,0.56521,2.45,1.11,0.556166667,0.338,0.556166667,0.217285714,5.436548611
52,Mar-18,0.36375,0.73,0.8385,0.91,0.675,0.54635,2.48,1.35,0.652,0.348,0.652,0.223714286,5.401583333
53,Apr-18,0.38001,0.73,0.84625,0.92667,0.6875,0.57488,2.48,1.35,0.649166667,0.432,0.649166667,0.277714286,5.305520833
54,May-18,0.38001,0.685,0.89786,0.93062,0.6925,0.65931,2.48,1.45,0.6905,0.47,0.6905,0.302142857,5.178909722
55,Jun-18,0.3773,0.7,0.95113,1.03,0.69875,0.69181,2.59,1.48,0.674666667,0.51333,0.674666667,0.329997857,5.152777778
56,Jul-18,0.3773,0.7,0.95613,1.03,0.69875,0.7525,2.6,1.44,0.597666667,0.51,0.597666667,0.327857143,5.248472222
57,Aug-18,0.3773,0.7,0.94922,1.15,0.71875,0.78833,2.72,1.43,0.666666667,0.5,0.666666667,0.321428571,5.338277778
58,Sep-18,0.3773,0.676,0.97167,1.17,0.71875,0.86,2.72,1.45,0.673166667,0.528,0.673166667,0.339428571,5.536291667
59,Oct-18,0.3773,0.67,0.96411,1.2,0.71875,0.855,3.06,1.39,0.626166667,0.518,0.626166667,0.333,5.5484375
60,Nov-18,0.4023,0.66,0.93827,1.08,0.7575,0.8225,2.83,1.32,0.588666667,0.51,0.588666667,0.327857143,5.466729167
61,Dec-18,0.4023,0.663,0.94216,1.01,0.7425,0.82306,2.83,1.34,0.633333333,0.528,0.633333333,0.339428571,5.556534722
62,Jan-19,0.4023,0.66,0.93778,0.98333,0.74,0.81056,2.96,1.31,0.675333333,0.53796,0.675333333,0.345831429,5.583770833
63,Feb-19,0.3898,0.67,0.92333,0.93833,0.7475,0.78694,2.96,1.26,0.700833333,0.55396,0.700833333,0.356117143,5.635666667
64,Mar-19,0.3898,0.68,0.926,0.96083,0.7475,0.80778,2.96,1.28,0.679,0.54996,0.679,0.353545714,5.715166667
65,Apr-19,0.4173,0.676,0.9123,0.95833,0.7475,0.80278,2.96,1.26,0.6395,0.6095,0.6395,0.391821429,5.824847222
66,May-19,0.44843,0.705,0.91444,0.94583,0.7725,0.77069,2.94,1.24,0.599166667,0.438,0.599166667,0.281571429,5.745715278
67,Jun-19,0.4212,0.705,0.93996,1.01,0.775,0.78181,2.83,1.3,0.638166667,0.409,0.638166667,0.262928571,5.652597222
