col0,col1,col2,col3,col4
0,2751,Allerton,Done,
1,516,Alphabet City,Done,
2,3002,Annadale,Done,
3,3000,Arden Heights,Done,
4,2984,Arrochar,Done,
5,1497,Astoria,Done,
6,1384,Bath Beach,Done,
7,426,Battery Park City,Done,
8,1381,Bay Ridge,Done,
9,2994,Bay Terrace,Done,
10,2728,Baychester,Done,
11,1445,Bayside,Done,
12,2746,Bedford Park,Done,
13,1124,Bedford-Stuyvesant,Done,
14,2745,Belmont,Done,
15,1383,Bensonhurst,Done,
16,1430,Bergen Beach,Done,
17,2947,Bloomfield,Done,
18,1213,Boerum Hill,Done,
19,1390,Borough Park,Done,
20,1402,Brighton Beach,Done,
21,2752,Bronxdale,Done,
22,3795,Brooklyn,Done,
23,1211,Brooklyn Heights,Done,
24,1139,Brooklyn Navy Yard,Done,
25,1436,Brownsville,Done,
26,2950,Bull's Head,Done,
27,1120,Bushwick,Done,
28,1432,Canarsie,Done,
29,1257,Carroll Gardens,Done,
30,2722,Castle Hill,Done,
31,2969,Castleton Corners,Done,
32,593,Chelsea,Done,
33,474,Chinatown,Done,
34,2726,City Island,Done,
35,489,Civic Center,Done,
36,2754,Claremont,Done,
37,2970,Clifton,Done,
38,1150,Clinton Hill,Done,
39,2729,Co-op City,Done,
40,1260,Cobble Hill,Done,
41,1439,College Point,Done,
42,1304,Columbia Street Waterfront,Done,
43,2982,Concord,Done,
44,2718,Concourse,Done,
45,2716,Concourse Village,Done,
46,1405,Coney Island,Done,
47,1532,Corona,Done,
48,2734,Country Club,Done,
49,2712,Crotona,Done,
50,1228,Crown Heights,Done,
51,1156,DUMBO,Done,
52,1498,Ditmars / Steinway,Done,
53,2986,Dongan Hills,Done,
54,1159,Downtown Brooklyn,Done,
55,1382,Dyker Heights,Done,
56,1526,East Elmhurst,Done,
57,1407,East Flatbush,Done,
58,747,East Harlem,Done,
59,1433,East New York,Done,
60,491,East Village,Done,
61,2749,Eastchester,Done,
62,2748,Edenwald,Done,
63,2946,Elm Park,Done,
64,1525,Elmhurst,Done,
65,2998,Eltingville,Done,
66,2981,Emerson Hill,Done,
67,425,Financial District,Done,
68,1408,Flatbush,Done,
69,531,Flatiron District,Done,
70,1410,Flatlands,Done,
71,1437,Floyd Bennet,Done,
72,1438,Flushing,Done,
73,1548,Flushing Meadows,Done,
74,2744,Fordham,Done,
75,1529,Forest Hills,Done,
76,1149,Fort Greene,Done,
77,1386,Fort Hamilton,Done,
78,2973,Fort Wadsworth,Done,
79,1490,Fresh Meadows,Done,
80,1401,Gerritsen Beach,Done,
81,1541,Glendale,Done,
