col0,col1,col2,col3,col4,col5,col6,col7,col8
Nobber (Ogham Site),"Ogham Site, Co. Meath",NOBBE,Ireland,Q27,Meath,Q183544,"53.819089,-6.5975836",https://www.ucl.ac.uk/archaeology/cisp/database/
Clonmacnoise (Ogham Site),"Ogham Site, Co. Offaly",CLMAC,Ireland,Q27,Offaly,Q184445,"53.326779,-7.9857256",https://www.ucl.ac.uk/archaeology/cisp/database/
Castletimon (Ogham Site),"Ogham Site, Co. Wexford",CSMO,Ireland,Q27,Wexford,Q184599,"52.904038,-6.0713619",https://www.ucl.ac.uk/archaeology/cisp/database/
Castlegrace (Ogham Site),"Ogham Site, Co. Carlow",CSTGR,Ireland,Q27,Carlow,Q181882,"52.762953,-6.7428797",https://www.ucl.ac.uk/archaeology/cisp/database/
Hacketstown (Ogham Site),"Ogham Site, Co. Carlow",HTOWN,Ireland,Q27,Carlow,Q181882,"52.862438,-6.5603175",https://www.ucl.ac.uk/archaeology/cisp/database/
Clonmore (Ogham Site),"Ogham Site, Co. Carlow",CLMOR,Ireland,Q27,Carlow,Q181882,"52.723597,-7.0533882",https://www.ucl.ac.uk/archaeology/cisp/database/
Shankill (Ogham Site),"Ogham Site, Co. Kilkenny",SHANK,Ireland,Q27,Kilkenny,Q180231,"52.687534,-7.039378",https://www.ucl.ac.uk/archaeology/cisp/database/
Thomastown (Ogham Site),"Ogham Site, Co. Kilkenny",THOTO,Ireland,Q27,Kilkenny,Q180231,"52.526469,-7.1313126",https://www.ucl.ac.uk/archaeology/cisp/database/
Toureen (Ogham Site),"Ogham Site, Co. Tipperary",TOURP,Ireland,Q27,Tipperary,Q184618,"52.407427,-7.9948417",https://www.ucl.ac.uk/archaeology/cisp/database/
Lackabane (Ogham Site),"Ogham Site, Co. Cork",LABAN,Ireland,Q27,Cork,Q162475,"51.995245,-8.7418517",https://www.ucl.ac.uk/archaeology/cisp/database/
Carhoovauler (Ogham Site),"Ogham Site, Co. Cork",CARHA,Ireland,Q27,Cork,Q162475,"51.690718,-8.9639324",https://www.ucl.ac.uk/archaeology/cisp/database/
Dunmanway (Ogham Site),"Ogham Site, Co. Cork",DNWAY,Ireland,Q27,Cork,Q162475,"51.714579,-9.112042",https://www.ucl.ac.uk/archaeology/cisp/database/
Crushterra (Ogham Site),"Ogham Site, Co. Cork",CRSER,Ireland,Q27,Cork,Q162475,"51.792584,-9.1328043",https://www.ucl.ac.uk/archaeology/cisp/database/
Cloheena (Ogham Site),"Ogham Site, Co. Cork",CLHEE,Ireland,Q27,Cork,Q162475,"51.904032,-9.1341527",https://www.ucl.ac.uk/archaeology/cisp/database/
Gearha South (Ogham Site),"Ogham Site, Co. Kerry",GEARS,Ireland,Q27,Kerry,Q184469,"51.889059,-9.7657158",https://www.ucl.ac.uk/archaeology/cisp/database/
Killeenleagh (Ogham Site),"Ogham Site, Co. Kerry",KLLAG,Ireland,Q27,Kerry,Q184469,"51.907671,-10.058583",https://www.ucl.ac.uk/archaeology/cisp/database/
Rathkieran (Ogham Site),"Ogham Site, Co. Kerry",RATHK,Ireland,Q27,Kerry,Q184469,"51.847737,-10.33164",https://www.ucl.ac.uk/archaeology/cisp/database/
Kilquane (Ogham Site),"Ogham Site, Co. Kerry",KLQAN,Ireland,Q27,Kerry,Q184469,"52.209394,-10.318342",https://www.ucl.ac.uk/archaeology/cisp/database/
