col0,col1,col2,col3
1031372510,square_feet@residential_listing_-_basic_features@house_listing,square_feet@residential_listing_-_basic_features@house_listing@homeseekers.csv,
1681777925,rooms@residential_listing_-_feature_details@house_listing,rooms@residential_listing_-_feature_details@house_listing@homeseekers.csv,
644143887,phone@house_listing,phone@house_listing@homeseekers.csv,
1574911041,cooling@residential_listing_-_feature_details@house_listing,cooling@residential_listing_-_feature_details@house_listing@homeseekers.csv,
1328002949,location@residential_listing_-_basic_features@house_listing,location@residential_listing_-_basic_features@house_listing@homeseekers.csv,address
1372722919,firm_name@house_listing,firm_name@house_listing@homeseekers.csv,firm_name
1758161040,view@residential_listing_-_feature_details@house_listing,view@residential_listing_-_feature_details@house_listing@homeseekers.csv,
2076934370,email@house_listing,email@house_listing@homeseekers.csv,email
2021360776,patio@residential_listing_-_feature_details@house_listing,patio@residential_listing_-_feature_details@house_listing@homeseekers.csv,
1242329408,list_price@residential_listing_-_basic_features@house_listing,list_price@residential_listing_-_basic_features@house_listing@homeseekers.csv,price
1504489146,type@residential_listing_-_basic_features@house_listing,type@residential_listing_-_basic_features@house_listing@homeseekers.csv,type
341149497,mls@residential_listing_-_basic_features@house_listing,mls@residential_listing_-_basic_features@house_listing@homeseekers.csv,mls
1033453289,levels@residential_listing_-_basic_features@house_listing,levels@residential_listing_-_basic_features@house_listing@homeseekers.csv,levels
988788445,status@residential_listing_-_basic_features@house_listing,status@residential_listing_-_basic_features@house_listing@homeseekers.csv,
1426255937,office@house_listing,office@house_listing@homeseekers.csv,phone
1918369929,style@residential_listing_-_basic_features@house_listing,style@residential_listing_-_basic_features@house_listing@homeseekers.csv,
1333729088,location@residential_listing_-_feature_details@house_listing,location@residential_listing_-_feature_details@house_listing@homeseekers.csv,
510006856,spa@residential_listing_-_feature_details@house_listing,spa@residential_listing_-_feature_details@house_listing@homeseekers.csv,
1212797877,direct@house_listing,direct@house_listing@homeseekers.csv,phone
2044340098,year_built@residential_listing_-_basic_features@house_listing,year_built@residential_listing_-_basic_features@house_listing@homeseekers.csv,year_built
289387176,residential_listing_-_feature_details@house_listing,residential_listing_-_feature_details@house_listing@homeseekers.csv,
1894266217,garage@residential_listing_-_basic_features@house_listing,garage@residential_listing_-_basic_features@house_listing@homeseekers.csv,garage
23716728,neighborhood@residential_listing_-_basic_features@house_listing,neighborhood@residential_listing_-_basic_features@house_listing@homeseekers.csv,
499636654,residential_listing_-_additional_features@house_listing,residential_listing_-_additional_features@house_listing@homeseekers.csv,
1868131402,fireplace@residential_listing_-_feature_details@house_listing,fireplace@residential_listing_-_feature_details@house_listing@homeseekers.csv,fireplace
1572738376,baths@residential_listing_-_basic_features@house_listing,baths@residential_listing_-_basic_features@house_listing@homeseekers.csv,bathrooms
97637210,pool@residential_listing_-_feature_details@house_listing,pool@residential_listing_-_feature_details@house_listing@homeseekers.csv,
1614059012,lot_size@residential_listing_-_basic_features@house_listing,lot_size@residential_listing_-_basic_features@house_listing@homeseekers.csv,size
2005656963,agent_name@house_listing,agent_name@house_listing@homeseekers.csv,
388706288,house_description@house_listing,house_description@house_listing@homeseekers.csv,house_description
1215317459,heating@residential_listing_-_feature_details@house_listing,heating@residential_listing_-_feature_details@house_listing@homeseekers.csv,heating
1381929626,fax@house_listing,fax@house_listing@homeseekers.csv,phone
2076061365,bedrooms@residential_listing_-_basic_features@house_listing,bedrooms@residential_listing_-_basic_features@house_listing@homeseekers.csv,bedrooms
