col0,col1,col2,col3
416369,lipoma HMGIC fusion partner-like 2(LHFPL2),Gallus gallus,
107054471,protocadherin beta-15-like(LOC107054471),Gallus gallus,
425954,solute carrier family 2 (facilitated glucose transporter),Gallus gallus,
418446,maelstrom spermatogenic transposon silencer(MAEL),Gallus gallus,
100857983,G-protein coupled receptor 35-like(LOC100857983),Gallus gallus,
107055871,rho GTPase-activating protein 28-like(LOC107055871),Gallus gallus,
101749560,uncharacterized LOC101749560(LOC101749560),Gallus gallus,
422448,mannosyl (alpha-13-)-glycoprotein beta-1 4-N-acetylglucosaminyltransferase,Gallus gallus,
429572,olfactory receptor family 14,Gallus gallus,
101747832,copine family member IX(CPNE9),Gallus gallus,
107050482,U8 snoRNA-decapping enzyme-like(LOC107050482),Gallus gallus,
768996,tachykinin receptor 2(TACR2),Gallus gallus,
395586,tetraspanin 18(TSPAN18),Gallus gallus,
396025,xanthine dehydrogenase(XDH),Gallus gallus,
428904,G protein-coupled receptor 68(GPR68),Gallus gallus,
771826,ermin(ERMN),Gallus gallus,
422321,ras-like protein family member 11A-like(LOC422321),Gallus gallus,
425213,gastrin releasing peptide(GRP),Gallus gallus,
101748788,sulfate anion transporter 1-like(LOC101748788),Gallus gallus,
101748332,CD164 molecule like 2(CD164L2),Gallus gallus,
107054990,uncharacterized LOC107054990(LOC107054990),Gallus gallus,
419155,core-binding factor 2(CBFA2T2),Gallus gallus,
107053423,uncharacterized LOC107053423(LOC107053423),Gallus gallus,
429032,rac GTPase-activating protein 1-like(LOC429032),Gallus gallus,
416928,immunoglobulin lambda-like polypeptide 1(IGLL1),Gallus gallus,
771693,TNFAIP3 interacting protein 3(TNIP3),Gallus gallus,
417293,chloride intracellular channel protein 3-like(LOC417293),Gallus gallus,
107056789,vacuolar protein sorting-associated protein 13C-like(LOC107056789),Gallus gallus,
107050596,basic helix-loop-helix and HMG-box containing 1(BHMG1),Gallus gallus,
107054042,uncharacterized LOC107054042(LOC107054042),Gallus gallus,
427025,Nipped-B homolog-like(LOC427025),Gallus gallus,
107052249,uncharacterized LOC107052249(LOC107052249),Gallus gallus,
100858060,cardiotrophin-like cytokine factor 1(CLCF1),Gallus gallus,
769933,solute carrier family 27 (fatty acid transporter) member 6(SLC27A6),Gallus gallus,
100857402,homeobox protein engrailed-1-like(LOC100857402),Gallus gallus,
395614,IKAROS family zinc finger 3 (Aiolos)(IKZF3),Gallus gallus,
107049447,uncharacterized LOC107049447(LOC107049447),Gallus gallus,
769373,trypsin domain containing 1(TYSND1),Gallus gallus,
101751947,zinc finger SWIM-type containing 1(ZSWIM1),Gallus gallus,
424990,claudin 11(CLDN11),Gallus gallus,
770540,coiled-coil domain containing 42B(CCDC42B),Gallus gallus,
101751123,uncharacterized LOC101751123(LOC101751123),Gallus gallus,
419333,formin-like protein 16-like(LOC419333),Gallus gallus,
776930,zinc finger and BTB domain containing 45(ZBTB45),Gallus gallus,
101751938,uncharacterized LOC101751938(LOC101751938),Gallus gallus,
101750175,patched domain-containing protein 3-like(LOC101750175),Gallus gallus,
421176,G protein-coupled receptor 37 like 1(GPR37L1),Gallus gallus,
425791,ETS homologous factor(EHF),Gallus gallus,
420075,leucine rich repeat and Ig domain containing 3(LINGO3),Gallus gallus,
777191,SUB1 homolog (S. cerevisiae)-like 2(SUB1L2),Gallus gallus,
107051602,uncharacterized LOC107051602(LOC107051602),Gallus gallus,
771994,uncharacterized LOC771994(LOC771994),Gallus gallus,
107053190,dihydropyrimidinase-related protein 5-like(LOC107053190),Gallus gallus,
100858647,beta-microseminoprotein-like(LOC100858647),Gallus gallus,
374192,dual specificity phosphatase 1(DUSP1),Gallus gallus,
416299,myotilin(MYOT),Gallus gallus,
426652,actin beta-like 2(ACTBL2),Gallus gallus,
107050031,plectin-like(LOC107050031),Gallus gallus,
396062,CD3e molecule(CD3E),Gallus gallus,
396379,3-hydroxy-3-methylglutaryl-CoA synthase 1 (soluble)(HMGCS1),Gallus gallus,
428182,taste 1 receptor member 3(TAS1R3),Gallus gallus,
425997,arachidonate lipoxygenase 3(ALOXE3),Gallus gallus,
771763,angiopoietin 4(ANGPT4),Gallus gallus,
428417,patched domain containing 3(PTCHD3),Gallus gallus,
426933,fin bud initiation factor homolog (zebrafish)(FIBIN),Gallus gallus,
107051890,cell division cycle protein 20 homolog B-like(LOC107051890),Gallus gallus,
424537,spermatogenesis associated 1(SPATA1),Gallus gallus,
107050797,epoxide hydrolase 3-like(LOC107050797),Gallus gallus,
107057182,borealin-like(LOC107057182),Gallus gallus,
428425,calcitonin receptor(CALCR),Gallus gallus,
100857573,dual specificity protein phosphatase 13 isoform MDSP-like(LOC100857573),Gallus gallus,
422950,early growth response 4(EGR4),Gallus gallus,
100857724,dimethylaniline monooxygenase [N-oxide-forming] 5-like(LOC100857724),Gallus gallus,
420587,von Willebrand factor D and EGF domains(VWDE),Gallus gallus,
107049971,solute carrier family 22 member 6-like(LOC107049971),Gallus gallus,
107054457,uncharacterized LOC107054457(LOC107054457),Gallus gallus,
769510,uncharacterized LOC769510(LOC769510),Gallus gallus,
107049305,chromodomain-helicase-DNA-binding protein 1-like(LOC107049305),Gallus gallus,
768907,fibroblast growth factor 6(FGF6),Gallus gallus,
427644,potassium channel tetramerization domain containing 16(KCTD16),Gallus gallus,
420039,keratin type I cytoskeletal 42-like(LOC420039),Gallus gallus,
107053854,uncharacterized LOC107053854(LOC107053854),Gallus gallus,
420582,neurexophilin 1(NXPH1),Gallus gallus,
101751513,alpha-2B adrenergic receptor-like(LOC101751513),Gallus gallus,
417349,RAS-like family 10 member A(RASL10A),Gallus gallus,
107055160,potassium voltage-gated channel subfamily C member 4-like(LOC107055160),Gallus gallus,
