col0,col1,col2,col3,col4,col5,col6,col7
1,7,1996 - 1997,2,Failing to control spectators,16,1996,1997
2,1,1996 - 1997,3,Unauthorised postponing of a match,64,1996,1997
3,7,1997 - 1998,3,Fielding an ineligible player,55,1997,1998
4,7,2000 - 2001,9,Financial irregularities,29,2000,2001
5,7,2002 - 2003,4,Financial irregularities,13,2002,2003
6,6,2004 - 2005,10,Entering administration,22,2004,2005
7,4,2004 - 2005,10,Entering administration,109,2004,2005
8,6,2005 - 2006,1,Fielding an ineligible player,21,2005,2006
9,6,2006 - 2007,10,Entering administration,13,2006,2007
10,4,2006 - 2007,10,Entering administration,84,2006,2007
11,2,2006 - 2007,10,Entering administration,53,2006,2007
12,6,2007 - 2008,10,Entering administration,84,2007,2008
13,4,2007 - 2008,10,Entering administration,58,2007,2008
14,4,2007 - 2008,15,Breach of insolvency rules,53,2007,2008
15,4,2007 - 2008,10,Entering administration,2,2007,2008
16,6,2008 - 2009,17,Breach of insolvency rules,84,2008,2009
17,6,2008 - 2009,30,Breach of insolvency rules and financial misconduct,58,2008,2009
18,6,2008 - 2009,17,Breach of insolvency rules,2,2008,2009
19,6,2008 - 2009,10,Entering administration,36,2008,2009
20,4,2008 - 2009,10,Entering administration,94,2008,2009
21,2,2008 - 2009,1,Fielding an ineligible player,34,2008,2009
22,4,2009 - 2010,10,Entering administration,91,2009,2010
23,4,2009 - 2010,3,Fielding an ineligible player,47,2009,2010
24,2,2009 - 2010,10,Entering administration,34,2009,2010
25,1,2009 - 2010,9,Entering administration,79,2009,2010
26,6,2010 - 2011,1,Fielding an ineligible player,99,2010,2011
27,6,2010 - 2011,3,Fielding an ineligible player,48,2010,2011
28,4,2010 - 2011,10,Entering administration,77,2010,2011
29,6,2011 - 2012,10,Entering administration,78,2011,2012
30,2,2011 - 2012,10,Entering administration,79,2011,2012
31,4,2012 - 2013,10,Breach of insolvency rules,79,2012,2013
32,4,2012 - 2013,10,Entering administration,31,2012,2013
33,6,2013 - 2014,3,Fielding an ineligible player,3,2013,2014
34,4,2013 - 2014,10,Breach of insolvency rules,31,2013,2014
35,2,2014 - 2015,3,Fielding an ineligible player,84,2014,2015
36,4,2015 - 2016,3,Fielding an ineligible player,21,2015,2016
37,10,1990 - 1991,2,Brawl in a match with Manchester United,5,1990,1991
38,10,1990 - 1991,1,Brawl in a match with Arsenal,61,1990,1991
39,16,1982 - 1983,2,Fielding an ineligible player,11,1982,1983
40,11,1973 - 1974,1,Fielding an ineligible player,80,1973,1974
41,16,1973 - 1974,1,Fielding an ineligible player,69,1973,1974
42,12,1967 - 1968,19,Making irregular payments to players,76,1967,1968
43,14,1926 - 1927,2,Fielding an ineligible player,94,1926,1927
44,10,1890 - 1891,2,Fielding an ineligible player,96,1890,1891
45,2,2018 - 2019,9,Breach of insolvency rules,9,2018,2019
46,2,2019 - 2020,12,Entering administration,106,2019,2020
47,4,2019 - 2020,12,Entering administration,12,2019,2020
48,4,2019 - 2020,12,Entering an insolvency event. Then expelled from the league.,21,2019,2020
49,6,2019 - 2020,17,4 - failing to pay wages and to fulfil a fixture. 7 - failing to fulfil a fixture. 2 - failing to pay wages. 4 - increased after appeal.,59,2019,2020
