col0,col1,col2,col3
0x4,,place_forsta,
0x5,,place_censta,
0x6,,place_sousta,
0x9,,place_domsta,
0xa,,place_intsta,
0x14,,place_romsta,
0x16,,place_sbasta,
0x3a,,place_bowsta,
0x3b,,place_albsta,unconfirmed
0x3c,,place_wolsta,
0x3d,,place_egjsta,unconfirmed
0x3e,,place_tomsta,
0x3f,,place_nunsta,
0x40,,place_norsta,unconfirmed
0x56,,place_parsta,
0x57,,place_dupsta,unconfirmed
0x58,,place_faista,
0x59,,place_yersta,unconfirmed
0x5a,,place_yeesta,unconfirmed
0x5b,,place_moosta,unconfirmed
0x5c,,place_rocsta,unconfirmed
0x5d,,place_slysta,unconfirmed
0x5e,,place_cppsta,unconfirmed
0x5f,,place_bansta,unconfirmed
0x60,,place_sunsta,unconfirmed
0x61,,place_altsta,
0x62,,place_runsta,unconfirmed
0x63,,place_frusta,unconfirmed
0x64,,place_kursta,unconfirmed
0x65,,place_trista,unconfirmed
0x66,,place_wdrsta,unconfirmed
0x67,,place_kgtsta,unconfirmed
0x68,,place_logsta,unconfirmed
0x69,,place_betsta,unconfirmed
0x6a,,place_edesta,unconfirmed
0x6b,,place_holsta,unconfirmed
0x6c,,place_beesta,unconfirmed
0x7f,,place_winsta,
0x83,,place_gaysta,
0xaa,,place_brdsta,unconfirmed
0xab,,place_coosta,
0xac,,place_npksta,unconfirmed
0xad,,place_mgssta,
0xae,,place_cansta,
0xaf,,place_mursta,unconfirmed
0xb0,,place_hemsta,unconfirmed
0xb1,,place_linsta,unconfirmed
0xb2,,place_wyhsta,unconfirmed
0xb3,,place_wnmsta,unconfirmed
0xb4,,place_wynsta,unconfirmed
0xb5,,place_mansta,unconfirmed
0xb6,,place_lotsta,unconfirmed
0xb7,,place_thosta,unconfirmed
0xb8,,place_birsta,unconfirmed
0xb9,,place_welsta,unconfirmed
0xba,,place_ormsta,unconfirmed
0xbb,,place_clesta,unconfirmed
0xc2,317588.0,,
0x1ef,21.0,,
0x1f2,25.0,,
0x266,229.0,,
0x31b,738.0,,
0x3cc,1061.0,,
0x3dd,1077.0,,
0x3de,1078.0,,unconfirmed
0x3df,1080.0,,unconfirmed
0x3e0,1081.0,,unconfirmed
0x3e1,1082.0,,unconfirmed
0x3e2,1083.0,,
0x3e7,1087.0,,
0x405,1139.0,,
0x410,1159.0,,
0x411,1160.0,,unconfirmed
0x412,1161.0,,unconfirmed
0x413,1162.0,,
0x414,1163.0,,unconfirmed
0x415,1164.0,,unconfirmed
0x416,1165.0,,unconfirmed
0x417,1167.0,,unconfirmed
0x418,1168.0,,unconfirmed
0x419,1169.0,,unconfirmed
0x41a,1170.0,,unconfirmed
0x41b,1171.0,,unconfirmed
0x41c,1172.0,,unconfirmed
0x41d,1174.0,,unconfirmed
0x41e,1175.0,,unconfirmed
0x41f,1176.0,,
0x420,1178.0,,
0x61d,,place_UQLAKE,todo: change to platform number
0x977,2944.0,,
0x978,2945.0,,unconfirmed
0x979,2946.0,,
0x9d5,3047.0,,
0xbbb,3716.0,,
0xfa6,5031.0,,
0x162e,10487.0,,
0x1b35,19064.0,,
0x1b36,11168.0,,
0x1b3c,10814.0,,TODO Buranda busway ? platform
0x1cdd,10802.0,,
0x256b,3741.0,,
0x256e,3748.0,,
0x32c9,10790.0,,
0x32ca,10787.0,,
0x32cb,10788.0,,
0x32e6,300008.0,,
0x333e,300050.0,,
0x3bab,43.0,,
0x3bac,44.0,,
0x3bc3,470.0,,
0x40d9,319476.0,,
0x45e3,5603.0,,
0x4c39,319743.0,,
0x4ce3,10795.0,,
0x4ce4,10796.0,,
0x5131,1882.0,,UQ Lakes Arrivals. Also used for departures.
0x5999,20.0,,
0x5a86,3944.0,,
0x5a88,3947.0,,
0x5ee6,319667.0,,
0x6e7b,,place_intsta,Ticket machine for pass sales
0x7007,19050.0,,
0x7187,11328.0,,"11328-2: Toombul bus interchange, route 590 (both directions)"
0x722e,61017.0,,
0x722f,61018.0,,
0x7241,600830.0,,unconfirmed
0x7242,600828.0,,unconfirmed
0x7243,600826.0,,unconfirmed
0x7244,600824.0,,unconfirmed
0x7245,600822.0,,unconfirmed
0x7246,600820.0,,unconfirmed
0x7247,600818.0,,unconfirmed
0x7248,600816.0,,unconfirmed
0x7249,600814.0,,unconfirmed
0x724a,600812.0,,
0x724b,600810.0,,
0x724c,600808.0,,
0x724d,600806.0,,unconfirmed
0x724e,600804.0,,unconfirmed
0x724f,600802.0,,
0x7250,600800.0,,
