col0,col1,col2,col3
135243,p667-UBC-CDK12-V5-miniTurbo_IDG-K,CDK12-V5-miniTurbo (CDK12 Human),CDK12
135244,p667-UBC-CDK12-V5-TurboID_IDG-K,CDK12-V5-TurboID (CDK12 Human),CDK12
135245,p667-UBC-CDK12-V5_IDG-K,CDK12-V5 (CDK12 Human),CDK12
135246,p667-UBC-PKMYT1-V5-miniTurbo_IDG-K,PKMYT1-V5-miniTurbo (PKMYT1 Human),PKMYT1
135248,p667-UBC-PKMYT1-V5_IDG-K,PKMYT1-V5 (PKMYT1 Human),PKMYT1
135249,p667-UBC-TLK2-V5-miniTurbo_IDG-K,TLK2-V5-miniTurbo (TLK2 Human),TLK2
135250,p667-UBC-TLK2-V5-TurboID_IDG-K,TLK2-V5-TurboID (TLK2 Human),TLK2
135251,p667-UBC-TLK2-V5_IDG-K,TLK2-V5 (TLK2 Human),TLK2
135252,p667-UBC-BRSK2-V5-miniTurbo_IDG-K,BRSK2-V5-miniTurbo (BRSK2 Human),BRSK2
135253,p667-UBC-BRSK2-V5-TurboID_IDG-K,BRSK2-V5-TurboID (BRSK2 Human),BRSK2
135254,p667-UBC-BRSK2-V5_IDG-K,BRSK2-V5 (BRSK2 Human),BRSK2
135255,p667-UBC-AAK1-V5-miniTurbo_IDG-K,AAK1-V5-miniTurbo (AAK1 Human),AAK1
135256,p667-UBC-AAK1-V5-TurboID_IDG-K,AAK1-V5-TurboID (AAK1 Human),AAK1
135257,p667-UBC-AAK1-V5_IDG-K,AAK1-V5 (AAK1 Human),AAK1
135258,p667-UBC-BRSK1-V5-miniTurbo_IDG-K,BRSK1-V5-miniTurbo (BRSK1 Human),BRSK1
135259,p667-UBC-BRSK1-V5_IDG-K,BRSK1-V5 (BRSK1 Human),BRSK1
135266,p663-UBC-miniTurbo-V5-CDK13_IDG-K,miniTurbo-V5-CDK13 (CDK13 Human),CDK13
135267,p663-UBC-TurboID-V5-CDK13_IDG-K,TurboID-V5-CDK13 (CDK13 Human),CDK13
135268,p663-UBC-V5-CDK13_IDG-K,V5-CDK13 (CDK13 Human),CDK13
135269,p663-UBC-miniTurbo-V5-BRSK1_IDG-K,miniTurbo-V5-BRSK1 (BRSK1 Human),BRSK1
135270,p663-UBC-V5-BRSK1_IDG-K,V5-BRSK1 (BRSK1 Human),BRSK1
135271,p663-UBC-miniTurbo-V5-BRSK2_IDG-K,miniTurbo-V5-BRSK2 (BRSK2 Human),BRSK2
135272,p663-UBC-TurboID-V5-BRSK2_IDG-K,TurboID-V5-BRSK2 (BRSK2 Human),BRSK2
135273,p663-UBC-V5-BRSK2_IDG-K,V5-BRSK2 (BRSK2 Human),BRSK2
135276,pHAGE-CMV-Flag-CDK13_IDG-K,Flag-CDK13 (CDK13 Human),CDK13
135277,pHAGE-CMV-Flag-PKMYT1_IDG-K,Flag-PKMYT1 (PKMYT1 Human),PKMYT1
135278,pHAGE-CMV-Flag-TLK2_IDG-K,Flag-TLK2 (TLK2 Human),TLK2
135279,pHAGE-CMV-Flag-BRSK2_IDG-K,Flag-BRSK2 (BRSK2 Human),BRSK2
135280,pHAGE-CMV-Flag-AAK1_IDG-K,Flag-AAK1 (AAK1 Human),AAK1
135281,pHAGE-CMV-Flag-CDK12_IDG-K,Flag-CDK12 (CDK12 Human),CDK12
158164,p663-UBC-TurboID-V5-GSK3B_IDG-K,TurboID-V5-GSK3B (GSK3B Human),GSK3B
158165,p663-UBC-miniTurbo-V5-GSK3B_IDG-K,miniTurbo-V5-GSK3B (GSK3B Human),GSK3B
158166,p663-UBC-V5-GSK3B_IDG-K,V5-GSK3B (GSK3B Human),GSK3B
158168,p663-UBC-miniTurbo-V5-CAMK1G_IDG-K,miniTurbo-V5-CAMK1G (CAMK1G Human),CAMK1G
158171,p663-UBC-miniTurbo-V5-CDK10_IDG-K,miniTurbo-V5-CDK10 (CDK10 Human),CDK10
158173,p663-UBC-miniTurbo-V5-CDK16_IDG-K,miniTurbo-V5-CDK16 (CDK16 Human),CDK16
158174,p663-UBC-miniTurbo-V5-CDK17_IDG-K,miniTurbo-V5-CDK17 (CDK17 Human),CDK17
158175,p663-UBC-miniTurbo-V5-CDK19_IDG-K,miniTurbo-V5-CDK19 (CDK19 Human),CDK19
158176,p663-UBC-miniTurbo-V5-CDKL1_IDG-K,miniTurbo-V5-CDKL1 (CDKL1 Human),CDKL1
158178,p663-UBC-miniTurbo-V5-CDKL4_IDG-K,miniTurbo-V5-CDKL4 (CDKL4 Human),CDKL4
158180,p663-UBC-miniTurbo-V5-CDK18_IDG-K,miniTurbo-V5-CDK18 (CDK18 Human),CDK18
158182,p663-UBC-miniTurbo-V5-DSTYK _IDG-K,miniTurbo-V5-DSTYK (DSTYK Human),DSTYK
158184,p663-UBC-miniTurbo-V5-DYRK4_IDG-K,miniTurbo-V5-DYRK4 (DYRK4 Human),DYRK4
158186,p663-UBC-miniTurbo-V5-PHKG2_IDG-K,miniTurbo-V5-PHKG2 (PHKG2 Human),PHKG2
158187,p663-UBC-miniTurbo-V5-ICK_IDG-K,miniTurbo-V5-ICK (ICK Human),ICK
158188,p663-UBC-miniTurbo-V5-RIOK3_IDG-K,miniTurbo-V5-RIOK3 (RIOK3 Human),RIOK3
158192,p667-UBC-PHKG1-V5-miniTurbo_IDG-K,PHKG1-V5-miniTurbo (PHKG1 Human),PHKG1
158195,p663-UBC-miniTurbo-V5-ADCK1_IDG-K,miniTurbo-V5-ADCK1 (ADCK1 Human),ADCK1
