col0,col1,col2,col3,col4
wb,page,rm,,
wb,pages,rm,,
wb,per_page,rm,,
wb,total,rm,,
wb,id,keep,src_id_ind,1.0
wb,name,keep,indicator,2.0
wb,sourceNote,keep,ind_description,3.0
wb,sourceOrganization,keep,source,4.0
wb,topic_id,keep,topic,8.0
wb,source.id,keep,src_id_dataset,5.0
wb,source.value,keep,dataset,6.0
wb,,add,uom,7.0
n4d,IndicatorCode,keep,src_id_ind,1.0
n4d,DataSetcode,keep,src_id_dataset,5.0
n4d,DataSetName,keep,dataset,6.0
n4d,IndicatorName,keep,indicator,2.0
n4d,IndicatorLongName,rm,,
n4d,IndicatorShortDef,keep,ind_description,3.0
n4d,IndicatorSynonym,rm,,
n4d,IndicatorSource,keep,source,4.0
n4d,TopicID,rm,,
n4d,topic,keep,topic,8.0
n4d,SubTopicName,rm,,
n4d,AggregationMethod,rm,,
n4d,BasePeriod,rm,,
n4d,DerivationMethod,rm,,
n4d,OtherNote,rm,,
n4d,Periodicity,rm,,
n4d,PowerCode,rm,,
n4d,PredefinedRegion,rm,,
n4d,PredefinedCountry,rm,,
n4d,PredefinedTopic,rm,,
n4d,ReferencePeriod,rm,,
n4d,UOM,keep,uom,7.0
n4d,GeneralComment,rm,,
n4d,LimitationException,rm,,
n4d,SourceComment,rm,,
ncd,topic,keep,topic,8.0
ncd,series,keep,src_id_ind,1.0
ncd,name,keep,indicator,2.0
ncd,unit,keep,uom,7.0
ncd,source,keep,source,4.0
ncd,definition,keep,ind_description,3.0
ncd,primary,rm,,
ncd,secondary,rm,,
ncd,tertiary,rm,,
ncd,,add,dataset,6.0
ncd,,add,src_id_dataset,5.0
360,id,keep,src_id_ind,1.0
360,name,keep,indicator,2.0
360,dataset,keep,dataset,6.0
360,valueType,rm,,
360,datasetId,keep,src_id_dataset,5.0
360,defaultViz,rm,,
360,doNotUseViz,rm,,
360,rank,rm,,
360,definition,keep,ind_description,3.0
360,units,keep,uom,7.0
360,subindicatorType,rm,,
360,timeframes,rm,,
360,byProduct,rm,,
360,byPartner,rm,,
360,periodicity,rm,,
360,dateRange,rm,,
360,,add,source,4.0
360,,add,topic,8.0
