col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
1,401573,4,C27EFF77484E55BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-13 11:25:01,2011-10-31 11:25:01,5065374.073,3825858.001,461661.462,AntennaField
2,401573,4,C27EFF77484F55BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-11 13:42:04,2011-11-08 20:30:01,5097866.118,3783537.56865,450130.017032313,AntennaField
3,401573,4,C27EFF77485055BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-15 11:25:06,2011-10-31 11:25:01,5057357.55606065,3837964.56260999,449627.2130233,AntennaField
4,401573,4,C27EFF77485155BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-15 11:25:06,2011-10-31 11:25:01,5066858.54950178,3824138.60948739,459476.925059064,AntennaField
5,401573,4,C27EFF77485255BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-15 11:25:06,2011-10-31 11:25:01,5064842.946,3826633.1845,461108.321,AntennaField
6,401573,4,C27EFF77485355BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-15 11:25:06,2011-10-31 11:25:01,5064416.334,3827170.893,461381.331,AntennaField
7,401573,4,C27EFF77485455BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-15 11:25:06,2011-10-31 11:25:01,5064947.098,3826290.059,462799.955,AntennaField
8,401573,4,C27EFF77485555BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-15 11:25:06,2011-11-08 20:30:01,5065599.613,3825610.10317917,461232.516541042,AntennaField
9,401573,4,C27EFF77485655BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-11 13:42:04,2011-11-08 20:30:01,5086651.258,3797136.52722,463114.400027542,AntennaField
10,401573,4,C27EFF77485755BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-15 11:25:06,2011-10-31 11:25:01,5064900.503,3826582.5995,460891.614,AntennaField
11,401573,4,C27EFF77485855BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-13 11:25:01,2011-10-31 11:25:01,5065060.159,3826416.201,460510.528,AntennaField
12,401573,4,C27EFF77485955BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-15 11:25:06,2011-10-31 11:25:01,5065645.428,3825616.208,460670.091,AntennaField
13,401573,4,C27EFF77485A55BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-15 11:25:06,2011-10-31 11:25:01,5048397.215,3847753.353,466962.762,AntennaField
14,401573,4,C27EFF77485B55BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-15 11:25:06,2011-11-08 20:30:01,5065058.882,3826449.65425833,460245.756645042,AntennaField
15,401573,4,C27EFF77485C55BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-15 11:25:06,2011-11-08 20:30:01,5064940.483,3826452.483,461529.931,AntennaField
16,401573,4,C27EFF77485D55BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-11 13:42:04,2011-11-08 20:30:01,5064818.967,3826790.025,460095.396,AntennaField
17,401573,4,C27EFF77485E55BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-15 11:25:06,2011-10-31 11:25:01,5064827.444,3826666.221,461005.4845,AntennaField
18,401573,4,C27EFF77485F55BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-15 11:25:06,2011-10-31 11:25:01,5064934.9435,3826508.411,461126.6775,AntennaField
19,401573,4,C27EFF77486055BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-15 11:25:06,2011-10-31 11:25:01,5064731.286,3826685.094,461918.643,AntennaField
20,401573,4,C27EFF77486155BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-15 11:25:06,2011-10-31 11:25:01,5064894.168,3826583.3205,460955.708,AntennaField
21,401573,4,C27EFF77486255BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-15 11:25:06,2011-10-31 11:25:01,5064955.147,3826494.624,461017.65,AntennaField
22,401573,4,C27EFF77486355BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-15 11:25:06,2011-10-31 11:25:01,5060989.875,3831479.714,463487.482,AntennaField
23,401573,4,C27EFF77486455BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-13 11:25:01,2011-10-31 11:25:01,5064002.77860346,3827931.69560539,459769.506306202,AntennaField
24,401573,4,C27EFF77486555BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-15 11:25:06,2011-10-31 11:25:01,5063243.153,3829771.292,452761.654,AntennaField
25,401573,4,C27EFF77486655BEE043C616A9C3C034,ITRF2005,2012-06-15 15:27:43,1,0.0,0.0,HBA,1,0.0,2012-11-15 11:25:06,2011-10-31 11:25:01,5062180.973,3829205.641,469142.485,AntennaField
