col0,col1,col2,col3,col4
VELA01_a0.360_cam13,24.930699798313107,0.3751683598022283,0.077066120061,0.07339630482
VELA01_a0.370_cam13,24.959948226028665,0.3718277788944703,0.087848904024,0.07320742002
VELA01_a0.380_cam13,,,0.0,0.073156608
VELA01_a0.390_cam13,25.089655133498493,0.4332670817684542,0.098872493292,0.07323888392
VELA01_a0.400_cam13,25.084141232003194,0.4457833466760067,0.088142457696,0.07345204808
VELA01_a0.410_cam13,24.836249838321866,0.3450020135478353,0.4228302143520001,0.07227866912
VELA01_a0.420_cam13,24.440245615167036,0.2503943542394651,0.458238518136,0.07273627272
VELA01_a0.430_cam13,24.45110035667947,0.2474664447547717,0.538857462675,0.0733139405
VELA01_a0.440_cam13,24.84322971108903,0.3479600210553538,0.21755799936,0.07251933312
VELA01_a0.450_cam13,24.54258007963388,0.264964142008208,0.993830539644,0.07334542728
VELA01_a0.460_cam13,24.798785397822368,0.3285499333109742,0.222014882701,0.07279176482
VELA01_a0.470_cam13,24.25183396827231,0.2229898150952804,0.75988578036,0.07237007432
VELA01_a0.480_cam13,24.707778872908538,0.3171377556711336,0.32445375876,0.07210083528
VELA01_a0.490_cam13,24.27147890058389,0.2270595270048145,0.425473728404,0.07335753938
VELA01_a0.500_cam13,24.45976636968604,0.2611510268406882,1.16569165395,0.0733139405
