col0,col1,col2,col3,col4,col5,col6,col7
1,la République En Marche,"L{rand(a,)}REM",parti,20,macroniste,macroniste,1
2,les Républicains,LR,parti,20,républicain,républicaine,1
3,le Parti Socialiste,PS,parti,20,socialiste,socialiste,1
4,"le Parti Communiste{rand( Français,)}",PCF,parti,15,communiste,communiste,1
5,le Rassemblement National,RN,parti,20,nationaliste,nationaliste,1
6,la France Insoumise,"{rand(L,)}FI",parti,20,insoumis,insoumise,1
7,Génération·s,Gs,parti,10,hamoniste,hamoniste,1
8,Europe Écologie les Verts,EELV,parti,20,écologiste,écologiste,1
9,le Nouveau Parti Anticapitaliste,NPA,parti,10,anticapitaliste,anticapitaliste,1
10,Lutte Ouvrière,LO,parti,10,trotskyste,trotskyste,1
11,l’Union des Démocrates Indépendants,UDI,parti,15,démocrate indépendant,démocrate indépendante,1
12,le Mouvement Démocrate,Modem,parti,15,centriste,centriste,1
13,l’Union Populaire Républicaine,UPR,parti,10,eurosceptique,eurosceptique,1
14,les Démocrates,Dems,parti,10,démocrate,démocrate,3
15,le parti Républicain,GOP,parti,10,républicain,républicaine,3
16,les Conservateurs,Tories,parti,5,conservateur,conservateur,4
17,le parti Travailliste,Labour,parti,5,travailliste,travailliste,4
18,l’Union Chrétienne-Démocrate d’Allemagne,CDU,parti,1,chrétien-démocrate,chrétienne-démocrate,2
19,la CGT,CGT,syndicat,10,cégétiste,cégétiste,1
20,la CFDT,CFDT,syndicat,10,syndicaliste,syndicaliste,1
21,le Medef,Medef,syndicat,10,représentant patronal,représentante patronale,1
22,Extinction Rebellion,XR,association,10,écologiste,écologiste,1
