col0,col1,col2,col3,col4
1,,1,Forest land,1
1,1.0,1,Forest land Remaining Forest land,1
1,1.0,1,Land Converted To Forest land,1
1,3.0,1,Cropland Converted To Forest land,1
1,3.0,1,Grassland Converted To Forest land,1
1,3.0,1,Wetlands Converted To Forest land,1
1,3.0,1,Settlements Converted To Forest land,1
1,3.0,1,Other land Converted To Forest land,1
1,,2,Cropland,1
1,9.0,2,Cropland Remaining Cropland,1
1,9.0,2,Land Converted To Cropland,1
1,11.0,2,Forest land Converted To Cropland,1
1,11.0,2,Grassland Converted To Cropland,1
1,11.0,2,Wetlands Converted To Cropland,1
1,11.0,2,Settlements Converted To Cropland,1
1,11.0,2,Other land Converted To Cropland,1
1,,3,Grassland ,1
1,17.0,3,Grassland Remaining Grassland,1
1,17.0,3,Land Converted To Grassland,1
1,19.0,3,Cropland Converted To Grassland,1
1,19.0,3,Forest land Converted To Grassland,1
1,19.0,3,Wetlands Converted To Grassland,1
1,19.0,3,Settlements Converted To Grassland,1
1,19.0,3,Other land Converted To Grassland,1
1,,4,Wetlands,1
1,25.0,4,Wetlands Remaining Wetlands,1
1,25.0,4,Land Converted To Wetlands,1
1,27.0,4,Cropland Converted To Wetlands,1
1,27.0,4,Grassland Converted To Wetlands,1
1,27.0,4,Forest land Converted To Wetlands,1
1,27.0,4,Settlements Converted To Wetlands,1
1,27.0,4,Other land Converted To Wetlands,1
1,,5,Settlements,1
1,33.0,5,Settlements Remaining Settlements,1
1,33.0,5,Land Converted To Settlements,1
1,35.0,5,Cropland Converted To Settlements,1
1,35.0,5,Grassland Converted To Settlements,1
1,35.0,5,Wetlands Converted To Settlements,1
1,35.0,5,Forest land Converted To Settlements,1
1,35.0,5,Other land Converted To Settlements,1
1,,6,Other land,1
1,41.0,6,Other land Remaining Other land,1
1,41.0,6,Land Converted To Other land,1
1,43.0,6,Cropland Converted To Other land,1
1,43.0,6,Grassland Converted To Other land,1
1,43.0,6,Wetlands Converted To Other land,1
1,43.0,6,Settlements Converted To Other land,1
1,43.0,6,Forest land Converted To Other land,1
