col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
Rwy_01_03,0,36.2133462563,-115.200983698,n0,Rwy,,,,
Rwy_01_001,1,36.2132999611,-115.203316015,n1,Rwy,RW07 ,Entry,RW25 ,End
Rwy_01_002,2,36.2133068812,-115.202856788,n2,Rwy,,,,
Rwy_01_005,3,36.2135218849,-115.192146367,n3,Rwy,,,,
Rwy_01_006,4,36.2136406438,-115.186486807,n4,Rwy,RW25 ,Entry,RW07 ,End
Rwy_02_001,5,36.2124162023,-115.196412209,n5,Rwy,RW12L,Entry,RW30R,End
Rwy_02_002,6,36.2117848058,-115.195611516,n6,Rwy,,,,
Rwy_02_003,7,36.2098274303,-115.193142224,n7,Rwy,,,,
Rwy_02_004,8,36.2064947127,-115.188930613,n8,Rwy,,,,
Rwy_02_005,9,36.2050743738,-115.187127721,n9,Rwy,,,,
Rwy_02_006,10,36.2047880437,-115.186755797,n10,Rwy,RW30R,Entry,RW12L,End
Rwy_02_007,11,36.2043650775,-115.186240281,n11,Rwy,,,,
Rwy_03_001,12,36.2146470733,-115.202626788,n12,Rwy,RW12R,Entry,RW30L,End
Rwy_03_002,13,36.2128116042,-115.20030583,n13,Rwy,,,,
Rwy_03_003,14,36.2127144027,-115.200180703,n14,Rwy,,,,
Rwy_03_004,15,36.2107502729,-115.197703345,n15,Rwy,,,,
Rwy_03_005,16,36.2084520751,-115.194797531,n16,Rwy,,,,
Rwy_03_006,17,36.2054050313,-115.19095086,n17,Rwy,,,,
Rwy_03_007,18,36.205134383,-115.190599684,n18,Rwy,RW30L,Entry,RW12R,End
Gate_01_001,19,36.20836152,-115.186637439,n19,Gate,,,,
Ramp_01_001,20,36.2078012868,-115.187324403,n20,Ramp,,,,
Ramp_01_002,21,36.2064212749,-115.185525494,n21,Ramp,,,,
Ramp_01_003,22,36.2058846807,-115.185468786,n22,Ramp,,,,
Gate_02_001,23,36.2054194444,-115.192791667,n23,Gate,,,,
Ramp_02_001,24,36.2044020411,-115.191790977,n24,Ramp,,,,
Ramp_02_002,25,36.206002235,-115.193519129,n25,Ramp,,,,
Gate_03_001,26,36.2090279642,-115.198175612,n26,Gate,,,,
Gate_03_002,27,36.211354023,-115.200785021,n27,Gate,,,,
Gate_03_003,28,36.2120583333,-115.2038,n28,Gate,,,,
Ramp_03_001,29,36.2077175374,-115.195689818,n29,Ramp,,,,
Ramp_03_002,30,36.2101908842,-115.198826498,n30,Ramp,,,,
Ramp_03_003,31,36.2122355326,-115.201401702,n31,Ramp,,,,
