col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
1,010A511DF7,1,14,15,Cascade,Cascade,6.768,9.426797,45.874255,9.426753,45.874212
2,010A511DF7,1,15,16,Cascade,Cascade,0.657,9.426753,45.874212,9.426747,45.874211
3,010A511DF7,1,16,17,Cascade,Cascade,1.54,9.426747,45.874211,9.42676,45.874216
4,010A511DF7,1,17,17,Cascade,Cascade,0.0,9.42676,45.874216,9.42676,45.874216
5,010A512852,2,14,15,Cascade,Cascade,0.383,9.426794,45.874261,9.426791,45.874261
6,010A512852,2,15,16,Cascade,Cascade,0.0,9.426791,45.874261,9.426791,45.874261
7,010A512852,2,16,16,Cascade,Cascade,0.0,9.426791,45.874261,9.426791,45.874261
8,010A513369,3,14,15,Cascade,Cascade,1.495,9.426802,45.874246,9.42679,45.87424
9,010A513369,3,15,16,Cascade,Cascade,0.171,9.42679,45.87424,9.42679,45.874242
10,010A513369,3,16,17,Cascade,Cascade,0.171,9.42679,45.874242,9.42679,45.87424
11,010A513369,3,17,18,Cascade,Cascade,0.0,9.42679,45.87424,9.42679,45.87424
12,010A513369,3,18,19,Cascade,Cascade,0.0,9.42679,45.87424,9.42679,45.87424
13,010A513369,3,19,20,Cascade,Cascade,0.0,9.42679,45.87424,9.42679,45.87424
14,010A513369,3,20,20,Cascade,Cascade,0.0,9.42679,45.87424,9.42679,45.87424
15,010A513612,4,14,15,Cascade,Cascade,2.654,9.426799,45.874253,9.426782,45.874236
16,010A513612,4,15,16,Cascade,Cascade,0.0,9.426782,45.874236,9.426782,45.874236
17,010A513612,4,16,16,Cascade,Cascade,0.0,9.426782,45.874236,9.426782,45.874236
18,010A515193,5,14,15,Cascade,Cascade,6.871,9.426796,45.87426,9.426752,45.874215
19,010A515193,5,15,15,Cascade,Cascade,0.0,9.426752,45.874215,9.426752,45.874215
20,010A515F08,6,14,15,Cascade,Cascade,1.995,9.426803,45.874244,9.42679,45.874231
21,010A515F08,6,15,16,Cascade,Banks,4.046,9.42679,45.874231,9.426757,45.874247
22,010A515F08,6,16,17,Banks,Cascade,10.791,9.426757,45.874247,9.426712,45.874159
23,010A515F08,6,17,18,Cascade,Run_rapid,10.43,9.426712,45.874159,9.426635,45.874104
24,010A515F08,6,18,19,Run_rapid,Steep_poolzone,29.349,9.426635,45.874104,9.426431,45.873932
25,010A515F08,6,19,20,Steep_poolzone,Steep_poolzone,0.0,9.426431,45.873932,9.426431,45.873932
26,010A515F08,6,20,20,Steep_poolzone,Steep_poolzone,0.0,9.426431,45.873932,9.426431,45.873932
27,010A5160FD,7,14,14,Cascade,Cascade,0.0,9.426798,45.874254,9.426798,45.874254
28,010A516D37,8,14,15,Cascade,Cascade,1.714,9.426801,45.87425,9.426787,45.874242
29,010A516D37,8,15,16,Cascade,Cascade,0.0,9.426787,45.874242,9.426787,45.874242
30,010A516D37,8,16,16,Cascade,Cascade,0.0,9.426787,45.874242,9.426787,45.874242
