col0,col1,col2
Sample Name,SAMD00017616,SAMD00017616
External Id,SAMD00017616,SAMD00017616
INSDC center name,The University of Tokyo Graduate School of Pharmaceutical Sciences Laboratory of Molecular Biology,SAMD00017616
INSDC first public,2018-08-03T00:00:00Z,SAMD00017616
INSDC last update,2018-08-03T09:04:00Z,SAMD00017616
INSDC status,live,SAMD00017616
NCBI submission model,Generic,SAMD00017616
NCBI submission package,Generic.1.0,SAMD00017616
Sample Description,total RNA in 12.5 dpc stage of mouse NPCs (Nestin-d4Venus-positive).,SAMD00017616
breed,Outbred,SAMD00017616
dev stage,12.5 dpc,SAMD00017616
genotype,Tg (Nestin-d4venus),SAMD00017616
host body site,Neocortexhttp://purl.obolibrary.org/obo/UBERON_0001950,SAMD00017616
organism,Mus musculushttp://purl.obolibrary.org/obo/NCBITaxon_10090,SAMD00017616
sample name,12.5_dpc_RNAseq [Hiseq2000],SAMD00017616
strain,ICR,SAMD00017616
title,12.5_dpc_RNAseq [Hiseq2000],SAMD00017616
Sample Name,SAMD00017621,SAMD00017621
External Id,SAMD00017621,SAMD00017621
INSDC center name,The University of Tokyo Graduate School of Pharmaceutical Sciences Laboratory of Molecular Biology,SAMD00017621
INSDC first public,2018-08-03T00:00:00Z,SAMD00017621
INSDC last update,2018-08-03T09:04:00Z,SAMD00017621
INSDC status,live,SAMD00017621
NCBI submission model,Generic,SAMD00017621
NCBI submission package,Generic.1.0,SAMD00017621
Sample Description,total RNA in 14.5 dpc stage of mouse NPCs (Nestin-d4Venus-positive).,SAMD00017621
breed,Outbred,SAMD00017621
dev stage,14.5 dpc,SAMD00017621
genotype,Tg (Nestin-d4venus),SAMD00017621
host body site,Neocortexhttp://purl.obolibrary.org/obo/UBERON_0001950,SAMD00017621
organism,Mus musculushttp://purl.obolibrary.org/obo/NCBITaxon_10090,SAMD00017621
sample name,14.5_dpc_RNAseq [Hiseq2000],SAMD00017621
strain,ICR,SAMD00017621
title,14.5_dpc_RNAseq [Hiseq2000],SAMD00017621
Sample Name,SAMD00017626,SAMD00017626
External Id,SAMD00017626,SAMD00017626
INSDC center name,The University of Tokyo Graduate School of Pharmaceutical Sciences Laboratory of Molecular Biology,SAMD00017626
INSDC first public,2018-08-03T00:00:00Z,SAMD00017626
INSDC last update,2018-08-03T09:04:00Z,SAMD00017626
INSDC status,live,SAMD00017626
NCBI submission model,Generic,SAMD00017626
NCBI submission package,Generic.1.0,SAMD00017626
Sample Description,total RNA in 16.5 dpc stage of mouse NPCs (Nestin-d4Venus-positive).,SAMD00017626
breed,Outbred,SAMD00017626
dev stage,16.5 dpc,SAMD00017626
genotype,Tg (Nestin-d4venus),SAMD00017626
host body site,Neocortexhttp://purl.obolibrary.org/obo/UBERON_0001950,SAMD00017626
