col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,157,63,40.10%,146,66,45.20%,12.70%,19_001,19.0,2.0,4.0,,
Adams,112,58,51.80%,78,36,46.20%,-10.90%,19_002,19.0,2.0,4.0,,
Allamakee,320,99,30.90%,415,262,63.10%,104.10%,19_003,19.0,2.0,4.0,,
Appanoose,297,123,41.40%,349,135,38.70%,-6.60%,19_004,19.0,2.0,4.0,,
Audubon,178,57,32.00%,114,69,60.50%,89.00%,19_005,19.0,2.0,4.0,,
Benton,668,361,54.00%,672,389,57.90%,7.10%,19_006,19.0,2.0,4.0,,
Black Hawk,"3,126","1,545",49.40%,"3,282","1,339",40.80%,-17.50%,19_007,19.0,2.0,4.0,,
Boone,648,289,44.60%,588,279,47.40%,6.40%,19_008,19.0,2.0,4.0,,
Bremer,575,324,56.30%,500,192,38.40%,-31.90%,19_009,19.0,2.0,4.0,,
Buchanan,545,223,40.90%,667,374,56.10%,37.00%,19_010,19.0,2.0,4.0,,
Buena Vista,464,182,39.20%,497,191,38.40%,-2.00%,19_011,19.0,2.0,4.0,,
Butler,357,157,44.00%,339,160,47.20%,7.30%,19_012,19.0,2.0,4.0,,
Calhoun,244,76,31.10%,198,105,53.00%,70.30%,19_013,19.0,2.0,4.0,,
Carroll,520,218,41.90%,552,260,47.10%,12.40%,19_014,19.0,2.0,4.0,,
Cass,290,158,54.50%,276,176,63.80%,17.00%,19_015,19.0,2.0,4.0,,
Cedar,485,228,47.00%,449,227,50.60%,7.50%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"1,199",549,45.80%,"1,034",660,63.80%,39.40%,19_017,19.0,2.0,4.0,,
Cherokee,272,108,39.70%,228,73,32.00%,-19.40%,19_018,19.0,2.0,4.0,,
Chickasaw,310,121,39.00%,333,160,48.00%,23.10%,19_019,19.0,2.0,4.0,,
Clarke,272,103,37.90%,244,135,55.30%,46.10%,19_020,19.0,2.0,4.0,,
Clay,471,280,59.40%,459,238,51.90%,-12.80%,19_021,19.0,2.0,4.0,,
Clayton,398,127,31.90%,425,175,41.20%,29.00%,19_022,19.0,2.0,4.0,,
Clinton,"1,287",646,50.20%,"1,015",529,52.10%,3.80%,19_023,19.0,2.0,4.0,,
Crawford,467,177,37.90%,564,429,76.10%,100.70%,19_024,19.0,2.0,4.0,,
Dallas,"1,260",561,44.50%,"1,845",806,43.70%,-1.90%,19_025,19.0,2.0,4.0,,
Davis,245,69,28.20%,161,41,25.50%,-9.60%,19_026,19.0,2.0,4.0,,
Decatur,211,97,46.00%,238,112,47.10%,2.40%,19_027,19.0,2.0,4.0,,
Delaware,510,239,46.90%,621,255,41.10%,-12.40%,19_028,19.0,2.0,4.0,,
Des Moines,"1,022",400,39.10%,"1,052",445,42.30%,8.10%,19_029,19.0,2.0,4.0,,
Dickinson,324,133,41.00%,309,94,30.40%,-25.90%,19_030,19.0,2.0,4.0,,
Dubuque,"2,510","1,192",47.50%,"2,308","1,182",51.20%,7.80%,19_031,19.0,2.0,4.0,,
Emmet,228,83,36.40%,206,92,44.70%,22.70%,19_032,19.0,2.0,4.0,,
Fayette,514,260,50.60%,416,206,49.50%,-2.10%,19_033,19.0,2.0,4.0,,
Floyd,440,194,44.10%,401,175,43.60%,-1.00%,19_034,19.0,2.0,4.0,,
Franklin,284,118,41.50%,247,110,44.50%,7.20%,19_035,19.0,2.0,4.0,,
Fremont,179,78,43.60%,157,73,46.50%,6.70%,19_036,19.0,2.0,4.0,,
Greene,296,99,33.40%,174,128,73.60%,119.90%,19_037,19.0,2.0,4.0,,
Grundy,275,132,48.00%,311,155,49.80%,3.80%,19_038,19.0,2.0,4.0,,
Guthrie,227,76,33.50%,259,134,51.70%,54.50%,19_039,19.0,2.0,4.0,,
Hamilton,408,203,49.80%,353,116,32.90%,-34.00%,19_040,19.0,2.0,4.0,,
Hancock,280,101,36.10%,255,106,41.60%,15.20%,19_041,19.0,2.0,4.0,,
Hardin,422,198,46.90%,415,201,48.40%,3.20%,19_042,19.0,2.0,4.0,,
Harrison,363,154,42.40%,395,244,61.80%,45.60%,19_043,19.0,2.0,4.0,,
Henry,413,187,45.30%,526,236,44.90%,-0.90%,19_044,19.0,2.0,4.0,,
Howard,233,84,36.10%,216,116,53.70%,49.00%,19_045,19.0,2.0,4.0,,
Humboldt,250,143,57.20%,260,161,61.90%,8.30%,19_046,19.0,2.0,4.0,,
Ida,171,69,40.40%,175,115,65.70%,62.90%,19_047,19.0,2.0,4.0,,
Iowa,412,152,36.90%,402,142,35.30%,-4.30%,19_048,19.0,2.0,4.0,,
Jackson,520,222,42.70%,442,264,59.70%,39.90%,19_049,19.0,2.0,4.0,,
Jasper,"1,091",470,43.10%,927,460,49.60%,15.20%,19_050,19.0,2.0,4.0,,
Jefferson,335,123,36.70%,269,137,50.90%,38.70%,19_051,19.0,2.0,4.0,,
Johnson,"2,412","1,382",57.30%,"2,651","1,188",44.80%,-21.80%,19_052,19.0,2.0,4.0,,
Jones,500,183,36.60%,395,130,32.90%,-10.10%,19_053,19.0,2.0,4.0,,
Keokuk,283,77,27.20%,265,137,51.70%,90.00%,19_054,19.0,2.0,4.0,,
Kossuth,377,153,40.60%,333,132,39.60%,-2.30%,19_055,19.0,2.0,4.0,,
Lee,894,365,40.80%,929,435,46.80%,14.70%,19_056,19.0,2.0,4.0,,
Linn,"5,392","2,712",50.30%,"5,914","3,105",52.50%,4.40%,19_057,19.0,2.0,4.0,,
Louisa,356,129,36.20%,293,140,47.80%,31.90%,19_058,19.0,2.0,4.0,,
Lucas,246,106,43.10%,209,75,35.90%,-16.70%,19_059,19.0,2.0,4.0,,
Lyon,328,78,23.80%,315,115,36.50%,53.50%,19_119,19.0,2.0,4.0,,
Madison,370,146,39.50%,450,219,48.70%,23.30%,19_121,19.0,2.0,4.0,,
Mahaska,594,206,34.70%,507,147,29.00%,-16.40%,19_123,19.0,2.0,4.0,,
Marion,778,356,45.80%,951,497,52.30%,14.20%,19_125,19.0,2.0,4.0,,
Marshall,958,376,39.20%,"1,226",364,29.70%,-24.40%,19_127,19.0,2.0,4.0,,
Mills,376,236,62.80%,313,145,46.30%,-26.20%,19_129,19.0,2.0,4.0,,
Mitchell,289,64,22.10%,321,97,30.20%,36.50%,19_131,19.0,2.0,4.0,,
Monona,213,109,51.20%,212,77,36.30%,-29.00%,19_133,19.0,2.0,4.0,,
Monroe,277,111,40.10%,184,87,47.30%,18.00%,19_135,19.0,2.0,4.0,,
Montgomery,312,148,47.40%,203,68,33.50%,-29.40%,19_137,19.0,2.0,4.0,,
Muscatine,"1,098",457,41.60%,"1,258",570,45.30%,8.90%,19_139,19.0,2.0,4.0,,
O'Brien,328,133,40.50%,311,168,54.00%,33.20%,19_141,19.0,2.0,4.0,,
Osceola,228,53,23.20%,148,62,41.90%,80.20%,19_143,19.0,2.0,4.0,,
Page,411,171,41.60%,244,129,52.90%,27.10%,19_145,19.0,2.0,4.0,,
Palo Alto,243,112,46.10%,225,82,36.40%,-20.90%,19_147,19.0,2.0,4.0,,
Plymouth,692,271,39.20%,628,304,48.40%,23.60%,19_149,19.0,2.0,4.0,,
Pocahontas,180,78,43.30%,159,69,43.40%,0.10%,19_151,19.0,2.0,4.0,,
Polk,"11,301","5,327",47.10%,"13,707","6,397",46.70%,-1.00%,19_153,19.0,2.0,4.0,,
Pottawattamie,"2,258",855,37.90%,"2,387","1,124",47.10%,24.40%,19_155,19.0,2.0,4.0,,
Poweshiek,410,177,43.20%,385,175,45.50%,5.30%,19_157,19.0,2.0,4.0,,
Ringgold,133,53,39.80%,92,43,46.70%,17.30%,19_159,19.0,2.0,4.0,,
Sac,265,109,41.10%,201,70,34.80%,-15.30%,19_161,19.0,2.0,4.0,,
Scott,"4,222","1,887",44.70%,"4,594","2,063",44.90%,0.50%,19_163,19.0,2.0,4.0,,
Shelby,281,81,28.80%,229,86,37.60%,30.30%,19_165,19.0,2.0,4.0,,
Sioux,879,295,33.60%,"1,139",426,37.40%,11.40%,19_167,19.0,2.0,4.0,,
Story,"1,699",877,51.60%,"1,819",859,47.20%,-8.50%,19_169,19.0,2.0,4.0,,
Tama,506,192,37.90%,384,184,47.90%,26.30%,19_171,19.0,2.0,4.0,,
Taylor,156,45,28.80%,151,94,62.30%,115.80%,19_173,19.0,2.0,4.0,,
Union,312,160,51.30%,342,173,50.60%,-1.40%,19_175,19.0,2.0,4.0,,
Van Buren,186,84,45.20%,128,45,35.20%,-22.20%,19_177,19.0,2.0,4.0,,
Wapello,840,436,51.90%,899,422,46.90%,-9.60%,19_179,19.0,2.0,4.0,,
Warren,"1,217",444,36.50%,"1,172",570,48.60%,33.30%,19_181,19.0,2.0,4.0,,
Washington,590,182,30.80%,575,239,41.60%,34.70%,19_183,19.0,2.0,4.0,,
Wayne,165,60,36.40%,201,105,52.20%,43.70%,19_185,19.0,2.0,4.0,,
