col0,col1,col2,col3
activity_count,long,True,Count of activities on the bug. 
assignee_data_bot,boolean,True,True if the given assignee is identified as a bot.
assignee_data_domain,keyword,True,Assignee domain from Email. 
assignee_data_gender,keyword,True,Assignee gender. 
assignee_gender_acc,long,True,Assignee gender accuracy (disabled by default).
assignee_data_id,keyword,True,Assignee Id from SortingHat.
assignee_data_multi_org_names,keyword,True,List of the assignee organizations from SortingHat profile.
assignee_data_name,keyword,True,Assignee name.
assignee_data_org_name,keyword,True,Assignee organization name from SortingHat profile.
assignee_data_user_name,keyword,True,Assignee username for the platform
assignee_data_uuid,keyword,True,Assignee UUID from SortingHat.
assignee_joined,date,True,Date assignee joined the platform. 
assignee_karma,long,True,Assignee karma. 
assignee_login,keyword,True,Assignee username. 
assignee_name,keyword,True,Assignee real name. 
assignee_time_zone,keyword,True,Assignee region name. 
author_bot,boolean,True,True if the given author is identified as a bot.
author_domain,keyword,True,Author domain from Email. 
author_gender,keyword,True,Author gender. 
author_gender_acc,long,True,Author gender accuracy (disabled by default).
author_id,keyword,True,Author Id from SortingHat.
author_multi_org_names,keyword,True,List of the assignee organizations from SortingHat profile.
author_name,keyword,True,Author name.
author_org_name,keyword,True,Author organization name from SortingHat profile.
author_user_name,keyword,True,Author username for the platform
author_uuid,keyword,True,Author UUID from SortingHat.
bug_id,keyword,True,Bug ID on Launchpad. 
bug_name,keyword,True,Nickname for the bug. 
bug_target_name,keyword,True,Target of the bug. 
date_created,date,True,Date the bug was created. 
date_incomplete,date,True,Date the bug was marked incomplete. 
date_last_updated,date,True,Date the bug was last updated. 
date_left_new,date,True,Date the bug left status 'new'. 
date_triaged,date,True,Date the bug was marked Triaged. 
description,keyword,False,Description of the bug. 
description_analyzed,text,False,Description of bug split by terms to allow searching.
grimoire_creation_date,date,True,Message date (when the original author sent the message).
heat,long,True,Heat(points) of the bug. 
importance,keyword,True,Importance of the bug. 
is_complete,boolean,True,"1 if work on bug is completed, 0 if incomplete or ongoing. "
is_launchpad_issue,boolean,True,Is a launchpad bug.
latest_patch_uploaded,date,True,Date the last patch for bug was uploaded. 
message_count,long,True,Messages(comments) made on the bug. 
metadata__enriched_on,date,True,Date when the item was enriched.
metadata__gelk_backend_name,keyword,True,Name of the backend used to enrich information.
metadata__gelk_version,keyword,True,Version of the backend used to enrich information.
metadata__timestamp,date,True,Date when the item was stored in RAW index.
metadata__updated_on,date,True,Date when the item was updated in its original data source.
origin,keyword,True,Original URL where the room was retrieved from.
owner_data_bot,boolean,True,True if the given author is identified as a bot.
owner_data_domain,keyword,True,Owner domain from Email. 
owner_data_gender,keyword,True,Owner gender. 
owner_data_gender_acc,long,True,Owner gender accuracy (disabled by default).
owner_data_id,keyword,True,Owner Id from SortingHat.
owner_data_name,keyword,True,Owner name.
owner_data_org_name,keyword,True,Owner organization name from SortingHat profile.
owner_data_multi_org_names,keyword,True,List of the assignee organizations from SortingHat profile.
owner_data_user_name,keyword,True,Owner username for the platform
owner_data_uuid,keyword,True,Owner UUID from SortingHat.
private,boolean,True,True if bug is private. 
project,keyword,True,Project.
project_1,keyword,True,Project (if more than one level is allowed in project hierarchy)
reopened,boolean,True,True if the bug was reopened. 
security_related,boolean,True,True if the bug is security related. 
status,keyword,True,Current status of the bug. 
tag,keyword,True,Perceval tag.
tags,list,True,Tags the bug was marked with. 
time_assigned_to_closed,float,True,Time difference from bug created to bug closed (in days). 
time_created_to_assigned,date,True,Time difference from bug created to bug assigned (in days). 
time_open_days,float,True,"Time difference from bug created to bug closed for closed bugs, time created to now for open bugs(in days). """
time_to_close_days,float,True,Time difference from bug created to bug closed (in days). 
time_to_confirm,float,True,Time difference from bug created to bug confirmed (in days). 
time_to_first_attention,float,True,Time difference from bug created to first activity in bug (in days). 
time_to_fix_commit,float,True,Time difference from bug created to fix commit for the bug (in days). 
time_to_last_update_days,float,True,Time difference from bug last updated to now (in days). 
time_worked_on,float,True,Time difference from bug marked in progress to fix committed (in days). 
time_created_to_last_update_days,float,True,Time difference from bug creation to the most recent activity. 
title,keyword,True,Title of the bug. 
user_joined,date,True,Date the bug submitter joined the platform. 
user_karma,long,True,Bug submitter karma. 
user_login,keyword,True,Bug submitter username. 
user_name,keyword,True,Bug submitter real name. 
user_time_zone,keyword,True,Bug submitter region. 
users_affected_count,long,True,Count of users affected by the bug. 
uuid,keyword,True,Perceval UUID.
web_link,keyword,True,URL for the bug. 
