col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
1,1,1,24.129964,0,2147483647.0,-1,0.000834,1.0,1,24.129964,0,0.000834,SAT,,1.058,
2,2,1,12.937206,0,2147483647.0,-1,0.000335,1.0,1,12.937206,1,0.001169,SAT,,0.506,
3,3,1,10.782131,0,2147483647.0,-1,0.000337,1.0,1,10.782131,1,0.001506,SAT,,0.413,
4,4,1,168.194913,0,2147483647.0,-1,0.000338,1.0,1,168.194913,2,0.001844,SAT,,0.467,
5,5,1,97.15873,0,2147483647.0,-1,0.000346,1.0,1,97.15873,3,0.00219,SAT,,0.439,
6,6,1,7.099648,0,2147483647.0,-1,0.000332,1.0,1,7.099648,3,0.002522,SAT,,0.431,
7,7,1,19.200153,0,2147483647.0,-1,0.000344,1.0,1,19.200153,4,0.002866,SAT,,0.481,
8,8,1,91.126498,0,2147483647.0,-1,0.000327,1.0,1,91.126498,4,0.003193,SAT,,0.543,
9,9,1,19.150752,0,2147483647.0,-1,0.00034,1.0,1,19.150752,5,0.003533,SAT,,0.433,
10,10,1,108.518476,0,2147483647.0,-1,0.000332,1.0,1,108.518476,5,0.003865,SAT,,0.433,
11,11,1,76.088545,0,2147483647.0,-1,0.000329,1.0,1,76.088545,6,0.004194,SAT,,0.434,
12,12,1,3.945651,0,2147483647.0,-1,0.000337,1.0,1,3.945651,6,0.0045309999999999,SAT,,0.434,
13,13,1,25.797673,0,2147483647.0,-1,0.000327,1.0,1,25.797673,7,0.0048579999999999,SAT,,0.457,
14,14,1,16.670855,0,2147483647.0,-1,0.000331,1.0,1,16.670855,7,0.0051889999999999,SAT,,0.441,
15,15,1,95.187459,0,2147483647.0,-1,0.000343,1.0,1,95.187459,8,0.0055319999999999,SAT,,0.456,
16,16,1,21.363958,0,2147483647.0,-1,0.000337,1.0,1,21.363958,8,0.0058689999999999,SAT,,0.43,
17,17,1,103.732062,0,2147483647.0,-1,0.000339,1.0,1,103.732062,9,0.0062079999999999,SAT,,0.481,
18,18,1,68.895139,0,2147483647.0,-1,0.000328,1.0,1,68.895139,9,0.0065359999999999,SAT,,0.457,
19,19,1,1.643714,0,2147483647.0,-1,0.000343,1.0,1,1.643714,10,0.0068789999999999,SAT,,0.455,
20,20,1,46.061886,0,2147483647.0,-1,0.000326,1.0,1,46.061886,10,0.0072049999999999,SAT,,0.46,
21,21,1,118.552475,0,2147483647.0,-1,0.000359,1.0,1,118.552475,11,0.0075639999999999,SAT,,0.58,
22,22,1,11.817869,0,2147483647.0,-1,0.000334,1.0,1,11.817869,11,0.0078979999999999,SAT,,0.509,
23,23,1,15.14678,0,2147483647.0,-1,0.000364,1.0,1,15.14678,12,0.0082619999999999,SAT,,0.534,
24,24,1,152.166023,0,2147483647.0,-1,0.000373,1.0,1,152.166023,12,0.0086349999999999,SAT,,0.463,
25,25,1,75.62461,0,2147483647.0,-1,0.000335,1.0,1,75.62461,13,0.0089699999999999,SAT,,0.482,
26,26,1,43.250548,0,2147483647.0,-1,0.000336,1.0,1,43.250548,13,0.0093059999999999,SAT,,0.457,
27,27,1,4.33326,0,2147483647.0,-1,0.000343,1.0,1,4.33326,14,0.0096489999999999,SAT,,0.455,
28,28,1,97.806518,0,2147483647.0,-1,0.00034,1.0,1,97.806518,14,0.0099889999999999,SAT,,0.481,
29,29,1,11.234816,0,2147483647.0,-1,0.000334,1.0,1,11.234816,15,0.0103229999999999,SAT,,0.474,
30,30,1,93.317242,0,2147483647.0,-1,0.000358,1.0,1,93.317242,15,0.0106809999999999,SAT,,0.455,
31,31,1,6.068234,0,2147483647.0,-1,0.00039,1.0,1,6.068234,16,0.0110709999999999,SAT,,0.536,
32,32,1,23.210828,0,2147483647.0,-1,0.000369,1.0,1,23.210828,16,0.0114399999999999,SAT,,0.506,
