col0,col1,col2,col3,col4,col5
210,Valkenburg,52.1833333333,4.41666666667,-0.2,http://projects.knmi.nl/klimatologie/metadata/../metadata/valkenburg.html
290,Twenthe,52.2666666667,6.88333333333,33.02,http://projects.knmi.nl/klimatologie/metadata/../metadata/twenthe.html
235,De Kooy,52.9333333333,4.78333333333,0.57,http://projects.knmi.nl/klimatologie/metadata/../metadata/dekooy.html
310,Vlissingen,51.45,3.6,8.03,http://projects.knmi.nl/klimatologie/metadata/../metadata/vlissingen.html
240,Schiphol,52.3166666667,4.78333333333,-4.18,http://projects.knmi.nl/klimatologie/metadata/../metadata/schiphol.html
319,Westdorpe,51.2166666667,3.86666666667,1.68,http://projects.knmi.nl/klimatologie/metadata/../metadata/westdorpe.html
242,Vlieland,53.2333333333,4.91666666667,1.72,http://projects.knmi.nl/klimatologie/metadata/../metadata/vlieland.html
323,Wilhelminadorp,51.5333333333,3.88333333333,1.65,http://projects.knmi.nl/klimatologie/metadata/../metadata/wilhelminadorp.html
249,Berkhout,52.65,4.98333333333,-2.4,http://projects.knmi.nl/klimatologie/metadata/../metadata/berkhout.html
330,Hoek van Holland,51.9833333333,4.11666666667,11.86,http://projects.knmi.nl/klimatologie/metadata/../metadata/hoekvanholland.html
251,Hoorn Terschelling,53.3833333333,5.35,0.73,http://projects.knmi.nl/klimatologie/metadata/../metadata/hoornterschelling.html
340,Woensdrecht,51.45,4.35,15.04,http://projects.knmi.nl/klimatologie/metadata/../metadata/woensdrecht.html
257,Wijk aan Zee,52.5,4.6,8.5,http://projects.knmi.nl/klimatologie/metadata/../metadata/wijkaanzee.html
344,Rotterdam,51.9666666667,4.45,-5.14,http://projects.knmi.nl/klimatologie/metadata/../metadata/rotterdam.html
260,De Bilt,52.1,5.18333333333,1.9,http://projects.knmi.nl/klimatologie/metadata/../metadata/debilt.html
348,Cabauw,51.9666666667,4.91666666667,-0.71,http://projects.knmi.nl/klimatologie/metadata/../metadata/cabauw.html
265,Soesterberg,52.1333333333,5.28333333333,14.0,http://projects.knmi.nl/klimatologie/metadata/../metadata/soesterberg.html
350,Gilze-Rijen,51.5666666667,4.93333333333,11.95,http://projects.knmi.nl/klimatologie/metadata/../metadata/gilzerijen.html
267,Stavoren,52.9,5.38333333333,-1.3,http://projects.knmi.nl/klimatologie/metadata/../metadata/stavoren.html
356,Herwijnen,51.85,5.15,0.66,http://projects.knmi.nl/klimatologie/metadata/../metadata/herwijnen.html
269,Lelystad,52.45,5.51666666667,-4.41,http://projects.knmi.nl/klimatologie/metadata/../metadata/lelystad.html
370,Eindhoven,51.45,5.38333333333,20.69,http://projects.knmi.nl/klimatologie/metadata/../metadata/eindhoven.html
270,Leeuwarden,53.2166666667,5.75,0.27,http://projects.knmi.nl/klimatologie/metadata/../metadata/leeuwarden.html
375,Volkel,51.65,5.7,19.85,http://projects.knmi.nl/klimatologie/metadata/../metadata/volkel.html
273,Marknesse,52.7,5.88333333333,-3.35,http://projects.knmi.nl/klimatologie/metadata/../metadata/marknesse.html
377,Ell,51.2,5.76666666667,30.0,http://projects.knmi.nl/klimatologie/metadata/../metadata/ell.html
275,Deelen,52.05,5.86666666667,45.23,http://projects.knmi.nl/klimatologie/metadata/../metadata/deelen.html
380,Maastricht,50.9,5.76666666667,112.72,http://projects.knmi.nl/klimatologie/metadata/../metadata/maastricht.html
277,Lauwersoog,53.4166666667,6.2,2.9,http://projects.knmi.nl/klimatologie/metadata/../metadata/lauwersoog.html
391,Arcen,51.5,6.2,19.5,http://projects.knmi.nl/klimatologie/metadata/../metadata/arcen.html
278,Heino,52.4333333333,6.26666666667,3.6,http://projects.knmi.nl/klimatologie/metadata/../metadata/heino.html
279,Hoogeveen,52.75,6.56666666667,15.82,http://projects.knmi.nl/klimatologie/metadata/../metadata/hoogeveen.html
280,Eelde,53.1166666667,6.58333333333,3.23,http://projects.knmi.nl/klimatologie/metadata/../metadata/eelde.html
283,Hupsel,52.0666666667,6.65,29.7,http://projects.knmi.nl/klimatologie/metadata/../metadata/hupsel.html
286,Nieuw Beerta,53.2,7.15,-0.2,http://projects.knmi.nl/klimatologie/metadata/../metadata/nieuwbeerta.html
