col0,col1,col2
ocd-division/country:us/state:id/county:ada,Ada County,1
ocd-division/country:us/state:id/county:adams,Adams County,3
ocd-division/country:us/state:id/county:bannock,Bannock County,5
ocd-division/country:us/state:id/county:bear_lake,Bear Lake County,7
ocd-division/country:us/state:id/county:benewah,Benewah County,9
ocd-division/country:us/state:id/county:bingham,Bingham County,11
ocd-division/country:us/state:id/county:blaine,Blaine County,13
ocd-division/country:us/state:id/county:boise,Boise County,15
ocd-division/country:us/state:id/county:bonner,Bonner County,17
ocd-division/country:us/state:id/county:bonneville,Bonneville County,19
ocd-division/country:us/state:id/county:boundary,Boundary County,21
ocd-division/country:us/state:id/county:butte,Butte County,23
ocd-division/country:us/state:id/county:camas,Camas County,25
ocd-division/country:us/state:id/county:canyon,Canyon County,27
ocd-division/country:us/state:id/county:caribou,Caribou County,29
ocd-division/country:us/state:id/county:cassia,Cassia County,31
ocd-division/country:us/state:id/county:clark,Clark County,33
ocd-division/country:us/state:id/county:clearwater,Clearwater County,35
ocd-division/country:us/state:id/county:custer,Custer County,37
ocd-division/country:us/state:id/county:elmore,Elmore County,39
ocd-division/country:us/state:id/county:franklin,Franklin County,41
ocd-division/country:us/state:id/county:fremont,Fremont County,43
ocd-division/country:us/state:id/county:gem,Gem County,45
ocd-division/country:us/state:id/county:gooding,Gooding County,47
ocd-division/country:us/state:id/county:idaho,Idaho County,49
ocd-division/country:us/state:id/county:jefferson,Jefferson County,51
ocd-division/country:us/state:id/county:jerome,Jerome County,53
ocd-division/country:us/state:id/county:kootenai,Kootenai County,55
ocd-division/country:us/state:id/county:latah,Latah County,57
ocd-division/country:us/state:id/county:lemhi,Lemhi County,59
ocd-division/country:us/state:id/county:lewis,Lewis County,61
ocd-division/country:us/state:id/county:lincoln,Lincoln County,63
ocd-division/country:us/state:id/county:madison,Madison County,65
ocd-division/country:us/state:id/county:minidoka,Minidoka County,67
ocd-division/country:us/state:id/county:nez_perce,Nez Perce County,69
ocd-division/country:us/state:id/county:oneida,Oneida County,71
ocd-division/country:us/state:id/county:owyhee,Owyhee County,73
ocd-division/country:us/state:id/county:payette,Payette County,75
ocd-division/country:us/state:id/county:power,Power County,77
ocd-division/country:us/state:id/county:shoshone,Shoshone County,79
ocd-division/country:us/state:id/county:teton,Teton County,81
ocd-division/country:us/state:id/county:twin_falls,Twin Falls County,83
ocd-division/country:us/state:id/county:valley,Valley County,85
ocd-division/country:us/state:id/county:washington,Washington County,87
