col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27
22,Reithrodontomys hirsutus,132161,-104.6333333,21.3666667,,True,0,-65.05,Mammalia,Rodentia,Cricetidae,990,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1aa1618b81d8505be9f772d37fc194b0,1aa1618b81d8505be9f772d37fc194b0,No,NoDisponible,,,,,,,
2,Reithrodontomys hirsutus,136721,-104.0558333,20.5516667,,False,3,19.16,Mammalia,Rodentia,Cricetidae,1241,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1d9da5e74e2e14c3f5be86d4a8a7cbc3,1d9da5e74e2e14c3f5be86d4a8a7cbc3,No,NoDisponible,,,,,,,
21,Reithrodontomys hirsutus,132059,-104.3666667,20.55,,False,3,23.44,Mammalia,Rodentia,Cricetidae,1535,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=202c857d03347be3925ecb472c7cdefa,202c857d03347be3925ecb472c7cdefa,No,NoDisponible,,,,,,,
20,Reithrodontomys hirsutus,132134,-104.3175,21.0338889,,True,2,-5.62,Mammalia,Rodentia,Cricetidae,1125,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=22d5a12b8ca02d8d7d20fa7a59f337b5,22d5a12b8ca02d8d7d20fa7a59f337b5,No,NoDisponible,,,,,,,
13,Reithrodontomys hirsutus,150854,-102.2720944,19.4150889,,False,3,36.7,Mammalia,Rodentia,Cricetidae,2947,Terrestre,1988,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3cb1e2afc40208cbcb4f8b06c074b900,3cb1e2afc40208cbcb4f8b06c074b900,Si,NoDisponible,No,No,No,,,,
14,Reithrodontomys hirsutus,132117,-104.6236111,21.2613889,,False,3,13.25,Mammalia,Rodentia,Cricetidae,1399,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=544530e7eb68daa00571eb93ce676c55,544530e7eb68daa00571eb93ce676c55,No,NoDisponible,,,,,,,
23,Reithrodontomys hirsutus,127481,-104.7333333,21.0833333,,True,1,-46.35,Mammalia,Rodentia,Cricetidae,803,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=5af78a1e79020d3911721ebd811844c3,5af78a1e79020d3911721ebd811844c3,No,NoDisponible,,,,,,,
1,Reithrodontomys hirsutus,136721,-104.0008333,20.5330556,,False,3,19.16,Mammalia,Rodentia,Cricetidae,1239,Terrestre,1989,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=5fb60e41736941a2ba73fd5362e6c217,5fb60e41736941a2ba73fd5362e6c217,No,NoDisponible,,,,,,,
4,Reithrodontomys hirsutus,136722,-104.0474434,20.6350888,,False,3,44.62,Mammalia,Rodentia,Cricetidae,1767,Terrestre,1950,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=70bbcbaeaba997adeecfc7fa346dd3ed,70bbcbaeaba997adeecfc7fa346dd3ed,No,NoDisponible,,,,,,,
18,Reithrodontomys hirsutus,122980,-105.3772222,22.4797222,,True,0,-68.76,Mammalia,Rodentia,Cricetidae,25,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=80d48efd8ae1c8880a6f1772c29880ad,80d48efd8ae1c8880a6f1772c29880ad,No,NoDisponible,,,,,,,
17,Reithrodontomys hirsutus,151050,-102.1922222,20.8763889,,True,1,-31.77,Mammalia,Rodentia,Cricetidae,2006,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=8d72dadd6a8a4102fc9eff3dc0929701,8d72dadd6a8a4102fc9eff3dc0929701,Si,NoDisponible,No,Si,Si,,,,
10,Reithrodontomys hirsutus,136627,-103.67909,19.48515,,False,3,50.9,Mammalia,Rodentia,Cricetidae,1650,Terrestre,2008,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=921af4f128f00804c0d0e4b92f0dc989,921af4f128f00804c0d0e4b92f0dc989,No,NoDisponible,,,,,,,
11,Reithrodontomys hirsutus,132076,-104.0683333,20.3397222,,False,3,28.74,Mammalia,Rodentia,Cricetidae,1955,Terrestre,1997,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=9bc93ec93e9b4a08faab92fed44be62a,9bc93ec93e9b4a08faab92fed44be62a,No,NoDisponible,,,,,,,
9,Reithrodontomys hirsutus,136625,-103.708387,19.457298,,False,3,27.06,Mammalia,Rodentia,Cricetidae,1245,Terrestre,1969,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=a683be13462e742256c7bf10ae329425,a683be13462e742256c7bf10ae329425,No,NoDisponible,,,,,,,
8,Reithrodontomys hirsutus,136634,-103.593061,19.529825,,True,2,-4.2,Mammalia,Rodentia,Cricetidae,2980,Terrestre,1978,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=a82ea133bf3b8c4e930417bab7c36c8b,a82ea133bf3b8c4e930417bab7c36c8b,No,NoDisponible,,,,,,,
15,Reithrodontomys hirsutus,132117,-104.6333333,21.2666667,,False,3,13.25,Mammalia,Rodentia,Cricetidae,1384,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=abc1a0d3f96062f25e7502f8bc5ef5e6,abc1a0d3f96062f25e7502f8bc5ef5e6,No,NoDisponible,,,,,,,
16,Reithrodontomys hirsutus,151050,-102.1922222,20.8763889,,True,1,-31.77,Mammalia,Rodentia,Cricetidae,2006,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=b7dc5782f08fd6ecee87338c48d38f4e,b7dc5782f08fd6ecee87338c48d38f4e,Si,NoDisponible,No,Si,Si,,,,
7,Reithrodontomys hirsutus,127416,-104.85,20.76167,,False,3,26.03,Mammalia,Rodentia,Cricetidae,1403,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=bdeedf940fe1c9b732e83d51eee40bde,bdeedf940fe1c9b732e83d51eee40bde,No,NoDisponible,,,,,,,
12,Reithrodontomys hirsutus,132076,-104.0683333,20.3397222,,False,3,28.74,Mammalia,Rodentia,Cricetidae,1955,Terrestre,1997,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=c28476b9dcb7988a4efd7ebfd688eecc,c28476b9dcb7988a4efd7ebfd688eecc,No,NoDisponible,,,,,,,
0,Reithrodontomys hirsutus,136721,-104.0008333,20.5430556,,False,3,19.16,Mammalia,Rodentia,Cricetidae,1241,Terrestre,1989,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=c4d8c6d122b0c526a2d867d53d66e11d,c4d8c6d122b0c526a2d867d53d66e11d,No,NoDisponible,,,,,,,
3,Reithrodontomys hirsutus,136721,-104.0558333,20.5516667,,False,3,19.16,Mammalia,Rodentia,Cricetidae,1241,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=da4708171ace6d6dd61d5e4ee2255cfe,da4708171ace6d6dd61d5e4ee2255cfe,No,NoDisponible,,,,,,,
19,Reithrodontomys hirsutus,132134,-104.3333333,21.05,,True,2,-5.62,Mammalia,Rodentia,Cricetidae,1187,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=e0fd648607c6de787262758ff3c45554,e0fd648607c6de787262758ff3c45554,No,NoDisponible,,,,,,,
5,Reithrodontomys hirsutus,127416,-104.85,20.76167,,False,3,26.03,Mammalia,Rodentia,Cricetidae,1403,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=e76ee92d822c257d0e459b15fb252e07,e76ee92d822c257d0e459b15fb252e07,No,NoDisponible,,,,,,,
6,Reithrodontomys hirsutus,127416,-104.85,20.76167,,False,3,26.03,Mammalia,Rodentia,Cricetidae,1403,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f227a212e961974700affac075360e30,f227a212e961974700affac075360e30,No,NoDisponible,,,,,,,
