col0,col1,col2,col3,col4,col5,col6
from,from,from,119298,ADP,prep,True
retired,retire,retire,270554,VERB,amod,False
clinician,clinician,clinician,60044,PROPN,amod,False
w,w,w,361650,PROPN,compound,False
public,public,public,255902,ADJ,amod,False
health,health,health,134768,NOUN,compound,False
training,training,training,327467,NOUN,pobj,False
has,have,have,134390,AUX,aux,True
applied,apply,apply,17795,VERB,ROOT,False
to,to,to,324862,PART,aux,True
be,be,be,29345,AUX,xcomp,True
a,a,a,0,DET,det,True
contact,contact,contact,67230,NOUN,compound,False
tracer,tracer,tracer,327035,NOUN,attr,False
Chaos,Chaos,chaos,52571,PROPN,ROOT,False
Had,have,have,134390,AUX,ROOT,True
to,to,to,324862,PART,aux,True
send,send,send,285228,VERB,xcomp,False
ID,ID,id,146280,PROPN,dative,False
time,time,time,323746,NOUN,npadvmod,False
