col0,col1,col2,col3,col4,col5,col6
1,1,O,,BEFORE,2014-01-17,100
2,1,E,,BEFORE,2014-01-31,100
3,1,S,,BEFORE,2014-02-28,100
4,1,N,,AFTER,2014-02-28,100
5,2,O,,BEFORE,2014-02-28,100
6,2,E,,BEFORE,2014-03-14,100
7,2,S,,BEFORE,2014-03-31,100
8,2,N,,AFTER,2014-03-31,100
9,3,O,,BEFORE,2014-01-17,100
10,3,E,,BEFORE,2014-01-31,100
11,3,S,,BEFORE,2014-02-28,100
12,3,N,,AFTER,2014-02-28,100
13,4,O,,BEFORE,2014-02-28,100
14,4,E,,BEFORE,2014-03-28,100
15,4,S,,BEFORE,2014-04-11,100
16,4,N,,AFTER,2014-04-11,100
17,6,O,,BEFORE,2014-06-30,100
18,6,E,,BEFORE,2014-07-25,100
19,6,S,,BEFORE,2014-08-01,100
20,6,N,,AFTER,2014-08-01,100
21,5,O,,BEFORE,2013-12-31,100
22,5,E,,BEFORE,2014-01-31,100
23,5,S,,BEFORE,2014-02-14,100
24,5,N,,AFTER,2014-02-14,100
