col0,col1,col2,col3,col4,col5,col6,col7
1,일반 주거 지역,모든 주택 및 텃밭을 건설할 수 있습니다.,6225.0,f,0.0,1,t
2,밀짚모자 허수아비 텃밭,밀짚모자 허수아비 텃밭 전용 지역입니다.,,f,0.0,1,t
3,해양 주거 지역,양식장을 건설할 수 있습니다.,6226.0,f,0.0,1,t
4,일반 주택 지역,소형 주택과 중형 주택을 건설할 수 있습니다.,,f,0.0,1,t
5,고급 주택 지역,"중형 주택, 대형 주택 및 저택을 건설할 수 있습니다.",6227.0,f,0.0,1,t
6,농업 지역,텃밭과 초가집을 건설할 수 있습니다.,,f,0.0,1,t
7,수상 주거 지역,수상 주택을 건설할 수 있습니다.,6985.0,f,,1,t
8,최고급 주택 지역,대형 주택과 저택을 건설할 수 있습니다.,,f,0.0,1,t
9,호박머리 허수아비 텃밭,호박머리 허수아비 텃밭 전용 지역 입니다. (서버 내 캐릭터가 호박머리 허수아비 텃밭을 소유하지 않아야 합니다.),6228.0,f,17.0,1,t
10,초가지붕 농장 지역,초가지붕 농장 전용 지역 입니다. (서버 내 캐릭터가 초가지붕 농장을 소유하지 않아야 합니다.),6229.0,f,18.0,1,t
11,아무것도 지을 수 없는 터,아무것도 지을 수 없습니다.,,f,0.0,1,t
12,무주택자 전용_테스트,건축물을 소유하지 않은 상태에서만 배치 가능 (서버 기준),,t,16.0,1,t
13,밀짚모자 허수아비 텃밭 지역,"밀짚모자 허수아비 텃밭 전용 지역 입니다.(서버 내 캐릭터가 건축물을 소유하지 않아야 하며, 7일이 지나면 자동 철거됩니다.)",6984.0,t,16.0,0,f
14,작은 주택 지역,"소형 주택과 밀짚모자 허수아비, 호박머리 허수아비 텃밭을 건설할 수 있습니다.",,f,,1,t
15,중형 주택 지역,"중형 주택과 초가지붕 농장, 호박머리 허수아비 텃밭을 건설 할 수 있습니다.",,f,,1,t
