col0,col1,col2,col3,col4,col5,col6,col7
1,「12年國教-書樹」記者會,"稍後10：00「12年國教-書樹」記者會
 分享這兩天前置準備照12張
 〜歡迎大家等下光臨松菸護樹現場",8.31,台北,護樹,記者會,松菸護樹
2,［為台北機廠世界級鐵道文化資產與老樹請命］記者會,另外，今早8：30，將於台北市政府大門口召開［為台北機廠世界級鐵道文化資產與老樹請命］記者會，請大家到場聲援（行動發起：搶救北廠聯盟、台灣護樹團體聯盟、松菸公園催生聯盟）,8.31,台北,護樹,記者會,松菸護樹
3,「緊急動員令」,最新消息「市府路型變更公文：要移除樹不保留！」市府明天開的協調會〜根本是摸頭大會！市府決定的協調方案竟然是：光復南路的人行道-印度紫檀〜移除、分隔島的木棉樹〜移除,8.5,台北,護樹,緊急動員,松菸護樹
4,非懂不可水資源,"今天的專題報導，接著前幾天討論的糧食、能源、水，將談論到水資源的議題。
 
 現代由於工業、農業等各類用水都出現了大幅度的成長，我們現在正以極快的速度消耗地球上可用的水資源。聯合國估計，2030年，估計世界上將有47%的人口居住在用水高度緊張的地區。台灣雖然平均每年都有2000多毫米的降雨量，台灣仍然是世界排名第十八的缺水地區。",8.5,台中,水資源,工業污染,水水一百
5,減碳四法,"
我國設計的減碳四法包含「再生能源發展條例」、「能源管理法」、「能源稅條例（草案）」及「溫室氣體減量法（草案）」，而在民國九十八年六月已完成「再生能源發展條例」的立法， 「能源管理法」部分條文也已修正。
 
 有關各法詳細內容，請參閱行政院環保署的網站：http://estc10.estc.tw/ghgrule/KnowRule/rule-1.asp",8.1,高雄,減碳,政策,政研小組
6,環保標章,"昨天的圖像中，由左至右依序為：台灣碳標籤、環保標章、環保公園標誌與垃圾強制分類，各位金頭腦們答對了嗎= )
 
 其中，大眾比較陌生的是環保公園標誌，公園若有這個標誌，表示這個公園具有環境保護、環境教育或環保相關工作的研發等機能。
 
 另外，在行政院環保署的網頁中，還有其它相關的標章／標誌喔：http://www.epa.gov.tw/ch/artshow.aspx?busin=4097&art=2009122915063261&path=13599",8.7,高雄,減碳,工業污染,水水一百
7,募集物資：約七成新的衣服、褲子,"
社團法人台北市脊髓損傷者協會與傷殘宏恩協會長期進行舊衣回收服務，GIVE543贈物網發現公益團體需求衣物數量增加特地共同舉辦「幸福延
續衣起來」活動，號召愛心網友捐贈約七成新的二手衣物給需要的單位，並提供抽獎禮物，讓網友做愛心的同時也有機會拿好禮並達到物盡其用目的。",8.7,台南,回收,募集,募集物資
8,世界各地都在做，廢輪胎不再廢了！,"
全世界一年製造十五億個廢輪胎！從肯亞、印度到瑞典、美國，這些地區的居民正在致力研究怎麼讓這數以億計的廢輪胎延續生命。
 
 ＊馬賽部落、肯亞和坦尚尼雅將廢輪胎做成耐用的黑色拖鞋，當地人暱稱這種涼鞋為「千里鞋」，一雙賣$2~$5美金，便宜而且十倍耐穿！ ",8.9,台南,回收,工業污染,募集物資
9,"有形之物終將回歸於無形 而您是否有感受過身邊的永恆和無常...? 
 
 
 ""塵埃""是冰島藝術學院-產品設計系的畢業展""唯心主義，工藝與廢棄物""","
""塵埃""是冰島藝術學院-產品設計系的畢業展""唯心主義，工藝與廢棄物""其中的一件作品，設計師奧
古斯塔認為這個世界上的一切事物都將經歷誕生與衰敗的過程，而這過程是再自然不過的循環；我們總是要求一切都應該完美無瑕，但到最後一切都終將回歸塵埃
---是否有可能利用這一直被認為沒有什麼用的材料呢？",8.9,台北,回收,記者會,再製造工廠
10,1week1project proposes alternative use for brazil's world cup stadiums,"‘casa futebol’ by 1week1project proposes the reappropriation of the stadiums renovated or built for the 2014 FIFA world cup in brazil. within
 the host country, the housing shortage is estimated to be at 5.2 
million homes according to the institute of applied economic 
research. by analyzing the current structures of the athletic venues, 
the architects envision the possibility for alternative modes of housing
 that counteract the deficit to be placed within their spaces. the 
existing architecture requires mass amounts of light for its activities 
along with a common repetition of construction components that evenly 
divide spaces. these typological characteristics allow the dispersement 
of modules throughout the perimeter, where residents can have sunlit 
views to the interior and exterior. meanwhile, soccer games will 
continue to be played and watched by people from the city, where a 
portion of the profits can be used to finance the maintenance of the 
residences. the prefabricated 105m² homes utilize wasted vertical spaces
 by wrapping the façades with color to contrast the faded hues of decay 
that would decorate the stadiums if they were to not be used to their 
full potential.",8.9,台北,水資源,"
",再製造工廠
