col0,col1,col2,col3,col4,col5
DOCURL,,Keyword,General,Document's URL,
HOST,(Added via filters),string,General,"The host's domain name, extracted from the URL",www9.health.gov.au
PORTFOLIO,(Added via filters),string,General,"The portfolio name, looked up from AGOR, based on the top level domain",Health
REPORT_ID,(Added via filters),date,General,An identifier (currently the date that the crawl was commenced) that is applied to all items that belong to a specific crawl.,
3LD,(Added via filters),string,General,"The third-level domain, extracted from the hostname.  e.g. dta.gov.au",health.gov.au
m_x-dta-agds,(Added via filters),boolean,Metadata (name type),true if Australian Government Design System use detected in the page (via specification of the au-body class on any element),
m_x-dta-agds-count,(Added via filters),text,Metadata (name type),The number of AGDS items detected in the page,
m_x-dta-uikit,(Added via filters),boolean,Metadata (name type),true if Australian Government Design System use detected in the page (via specification of a CSS class on any element prefixed with uikit-),
m_x-dta-uikit-count,(Added via filters),text,Metadata (name type),The number of ui kit items detected in the page,
m_x-dta-captcha,(Added via filters),text,Metadata (name type),"true if any CAPTCHAs are detected in the page (Note: the check is not 100% accurate, and looks for the presence of the word captcha within src and href property values on any element)",
m_x-dta-captcha-count,(Added via filters),text,Metadata (name type),The number of CAPTCHA items detected within the page,
m_x-dta-twitter,(Added via filters),boolean,Metadata (name type),true if any Twitter card metadata is detected,
m_x-dta-twitter-count,(Added via filters),number,Metadata (name type),The number of Twitter metadata tags found,
m_x-dta-facebook,(Added via filters),boolean,Metadata (name type),true if any Facebook Open Graph metadata is detected,
m_x-dta-facebook-count,(Added via filters),number,Metadata (name type),The number of Facebook OG tags found,
m_x-dta-canonical,(Added via filters),boolean,Metadata (name type),true if any canonical URLs are defined,
m_x-dta-canonical-count,(Added via filters),number,Metadata (name type),The number of canonical URLs defined within the page,
m_x-dta-ga-id,(Added via filters),string,Metadata (name type),Contains Google Analytics IDs extracted from the page,
m_x-dta-ga-360-id,(Added via filters),string,Metadata (name type),Contains Google 360 IDs matched against the DTA list from the GA IDs extracted from the page,
m_x-dta-reported-lang,(Added via filters),string,Metadata (name type),Language(s) reported by the page via the html element and language metadata tags,
m_x-funnelback-detected-lang,(Added via filters),string,Metadata (name type),Language detected by analyzing the page content,
m_x-funnelback-twitter-hash-tags,(Added via filters),keyword,Metadata (name type),Twitter style hash tags detected within page content,
m_x-funnelback-twitter-user-tags,(Added via filters),keyword,Metadata (name type),Twitter style user mentions detected within the page content,
m_x-dta-links-clickhere,(Added via filters),text,Metadata (name type),True if any `<a>` tags containing the text 'click here' found within the document,
m_x-dta-links-clickhere-value,(Added via filters),text,Metadata (name type),List of values contained within `<a>` tags containing the text 'click here' found within the document,
m_x-dta-links-clickhere-count,(Added via filters),text,Metadata (name type),The number of `<a>` tags containing the text 'click here',
m_x-dta-h1-count,(Added via filters),text,Metadata (name type),The number of H1 tags detected within a page,
m_x-dta-title-length,(Added via filters),text,Metadata (name type),True if the title is found to be greater than 55 characters in length,
m_x-dta-title-length-size,(Added via filters),text,Metadata (name type),The length of the contents of the `<title>` tag,
m_x-dta-weasel-words,(Added via filters),text,Metadata (name type),List of weasel words detected within page content,
m_x-dta-weasel-words-count,(Added via filters),text,Metadata (name type),The number of weasel words detected within the page content,
m_x-dta-plain-english,(Added via filters),text,Metadata (name type),List of plain English phrases detected within page content,
m_x-dta-plain-english-count,(Added via filters),text,Metadata (name type),The number of plain English phrases detected within the page content,
m_x-dta-jsonld,(Added via filters),,Metadata (name type),Indicates presence of LD+JSON metadata (document contains a script tag with a type=application/ld+json attribute),
m_x-dta-jsonld-count,(Added via filters),,Metadata (name type),Number of LD+JSON objects found,
m_x-dta-jsonld-value,(Added via filters),,Metadata (name type),Value of the detected LD+JSON objects,
m_x-dta-microdata,(Added via filters),,Metadata (name type),Indicates presence of microdata (document contains items with an itemscope attribute),
m_x-dta-microdata-count,(Added via filters),,Metadata (name type),Number of microdata objects found,
m_x-dta-microdata-value,(Added via filters),,Metadata (name type),Value of the detected microdata element objects,
m_x-dta-microdata-type,(Added via filters),,Metadata (name type),Indicates presence of microdata type (document contains items with an itemtype attribute),
m_x-dta-microdata-type-count,(Added via filters),,Metadata (name type),Number of itemtype items found,
m_x-dta-microdata-type-value,(Added via filters),,Metadata (name type),Value of the detected itemtypes,
m_x-dta-rdfa,(Added via filters),,Metadata (name type),Indicates the presence of RDFa data (document contains items with a vocab attribute),
m_x-dta-rdfa-count,(Added via filters),,Metadata (name type),Number of RDFa objects found,
m_x-dta-rdfa-value,(Added via filters),,Metadata (name type),Value of detected RDFa objects,
m_x-dta-rdfa-type,(Added via filters),,Metadata (name type),Indicates the presence of RDFa type (document contains items with a typeof attribute),
m_x-dta-rdfa-type-count,(Added via filters),,Metadata (name type),Number of RDFa typeof elements found,
m_x-dta-rdfa-type-value,(Added via filters),,Metadata (name type),Value of detected RDFa typeof elements,
m_x-funnelback-contains-mixed-content,(Added via filters),,Metadata (name type),Indicates if mixed content was found within a page. (true value only),
m_x-funnelback-feed-type,(Added via filters),,Metadata (name type),Indicates the type of feed (valid values are RSS or ATOM),
m_x-funnelback-feed-version,(Added via filters),,Metadata (name type),Indicates the feed version,
m_x-dta-linked-feed-type,(Added via filters),,Metadata (name type),Indicates if any linked feeds were found,
m_x-dta-linked-feed-type-count,(Added via filters),,Metadata (name type),Contains a count of the number of linked feeds (note duplicate feed types will be counted),
