col0,col1,col2
kura_redovne6,kura_redovne,Stupac 6
kura_redovne7,kura_redovne,Stupac 7
kura_redovne8,kura_redovne,Stupac 8
kura_redovne9,kura_redovne,Stupac 9
kura_redovne10,kura_redovne,Stupac 10
kura_redovne11,kura_redovne,Stupac 11
kura_redovne12,kura_redovne,Stupac 12
kura_redovne13,kura_redovne,Stupac 13
kura_redovne14,kura_redovne,Stupac 14
kura_redovne15,kura_redovne,Stupac 15
kura_redovne16,kura_redovne,Stupac 16
kura_redovne17,kura_redovne,Stupac 17
kura_r2_6,kura_r2,Stupac 6
kura_r2_7,kura_r2,Stupac 7
kura_r2_8,kura_r2,Stupac 8
kura_r2_9,kura_r2,Stupac 9
kura_r2_10,kura_r2,Stupac 10
kura_r2_11,kura_r2,Stupac 11
kura_r2_12,kura_r2,Stupac 12
kura_r2_13,kura_r2,Stupac 13
kura_r2_14,kura_r2,Stupac 14
kura_r2_15,kura_r2,Stupac 15
kura_r2_16,kura_r2,Stupac 16
kura_r2_17,kura_r2,Stupac 17
kura_avansa6,kura_avansa,Stupac 6
kura_avansa7,kura_avansa,Stupac 7
kura_avansa8,kura_avansa,Stupac 8
kura_avansa9,kura_avansa,Stupac 9
kura_avansa10,kura_avansa,Stupac 10
kura_avansa11,kura_avansa,Stupac 11
kura_avansa12,kura_avansa,Stupac 12
kura_avansa13,kura_avansa,Stupac 13
kura_avansa14,kura_avansa,Stupac 14
kura_avansa15,kura_avansa,Stupac 15
kura_avansa16,kura_avansa,Stupac 16
kura_avansa17,kura_avansa,Stupac 17
kura_vlastita6,kura_vlastita,Stupac 6
kura_vlastita7,kura_vlastita,Stupac 7
kura_vlastita8,kura_vlastita,Stupac 8
kura_vlastita9,kura_vlastita,Stupac 9
kura_vlastita10,kura_vlastita,Stupac 10
kura_vlastita11,kura_vlastita,Stupac 11
kura_vlastita12,kura_vlastita,Stupac 12
kura_vlastita13,kura_vlastita,Stupac 13
kura_vlastita14,kura_vlastita,Stupac 14
kura_vlastita15,kura_vlastita,Stupac 15
kura_vlastita16,kura_vlastita,Stupac 16
kura_vlastita17,kura_vlastita,Stupac 17
kura_za_uvoz6,kura_za_uvoz,Stupac 6
kura_za_uvoz7,kura_za_uvoz,Stupac 7
kura_za_uvoz8,kura_za_uvoz,Stupac 8
kura_za_uvoz9,kura_za_uvoz,Stupac 9
kura_za_uvoz10,kura_za_uvoz,Stupac 10
kura_za_uvoz11,kura_za_uvoz,Stupac 11
kura_za_uvoz12,kura_za_uvoz,Stupac 12
kura_za_uvoz13,kura_za_uvoz,Stupac 13
kura_za_uvoz14,kura_za_uvoz,Stupac 14
kura_za_uvoz15,kura_za_uvoz,Stupac 15
kura_za_uvoz16,kura_za_uvoz,Stupac 16
kura_za_uvoz17,kura_za_uvoz,Stupac 17
kira_redovne6,kira_redovne,Stupac 6
kira_redovne7,kira_redovne,Stupac 7
kira_redovne8,kira_redovne,Stupac 8
kira_redovne9,kira_redovne,Stupac 9
kira_redovne10,kira_redovne,Stupac 10
kira_redovne11,kira_redovne,Stupac 11
kira_redovne12,kira_redovne,Stupac 12
kira_redovne13,kira_redovne,Stupac 13
kira_redovne14,kira_redovne,Stupac 14
kira_redovne15,kira_redovne,Stupac 15
kira_redovne16,kira_redovne,Stupac 16
kira_redovne17,kira_redovne,Stupac 17
kira_redovne18,kira_redovne,Stupac 18
kira_vlastita6,kira_vlastita,Stupac 6
kira_vlastita7,kira_vlastita,Stupac 7
kira_vlastita8,kira_vlastita,Stupac 8
kira_vlastita9,kira_vlastita,Stupac 9
kira_vlastita10,kira_vlastita,Stupac 10
kira_vlastita11,kira_vlastita,Stupac 11
kira_vlastita12,kira_vlastita,Stupac 12
kira_vlastita13,kira_vlastita,Stupac 13
kira_vlastita14,kira_vlastita,Stupac 14
kira_vlastita15,kira_vlastita,Stupac 15
kira_vlastita16,kira_vlastita,Stupac 16
kira_vlastita17,kira_vlastita,Stupac 17
kira_vlastita18,kira_vlastita,Stupac 18
kira_izvoz6,kira_izvoz,Stupac 6
kira_izvoz7,kira_izvoz,Stupac 7
kira_izvoz8,kira_izvoz,Stupac 8
kira_izvoz9,kira_izvoz,Stupac 9
kira_izvoz10,kira_izvoz,Stupac 10
kira_izvoz11,kira_izvoz,Stupac 11
kira_izvoz12,kira_izvoz,Stupac 12
kira_izvoz13,kira_izvoz,Stupac 13
kira_izvoz14,kira_izvoz,Stupac 14
kira_izvoz15,kira_izvoz,Stupac 15
kira_izvoz16,kira_izvoz,Stupac 16
kira_izvoz17,kira_izvoz,Stupac 17
kira_izvoz18,kira_izvoz,Stupac 18
kira_avansi6,kira_avansi,Stupac 6
kira_avansi7,kira_avansi,Stupac 7
kira_avansi8,kira_avansi,Stupac 8
kira_avansi9,kira_avansi,Stupac 9
kira_avansi10,kira_avansi,Stupac 10
kira_avansi11,kira_avansi,Stupac 11
kira_avansi12,kira_avansi,Stupac 12
kira_avansi13,kira_avansi,Stupac 13
kira_avansi14,kira_avansi,Stupac 14
kira_avansi15,kira_avansi,Stupac 15
kira_avansi16,kira_avansi,Stupac 16
kira_avansi17,kira_avansi,Stupac 17
kira_avansi18,kira_avansi,Stupac 18
