col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26
11842,103.797492980957,1.465629577636719,319.67079365763755,317.32137943105306,313.3387904139629,318.28440771747626,309.45725814633124,320.11010105410736,319.33491236822795,321.462026306049,324.49579805173096,319.51017847620426,318.6667004716039,316.6194383132063,320.40095281782385,327.1333118859632,323.7508621588436,316.1795029028551,320.7945511867773,321.5343634071439,324.9091782165218,320.8112152790932,315.6576326989225,323.9127408961855,317.1656886237622,315.94679599550136
8290,103.7245941162109,1.279380798339844,115.49308005712165,114.8111955565786,110.05536905505748,109.6389526984079,111.50115081728975,114.5351613819302,117.02007031511022,116.49730037062504,266.901978818727,253.79865041559944,275.1178542910844,202.4556982816613,230.4005554477657,265.09859980803446,227.1791452483076,206.2712552499323,301.9332347203044,210.44274961082425,216.74612638250088,169.8724919865317,134.8214757303174,205.28791375339236,115.95050040499169,115.0930960393396
8419,103.727294921875,1.279380798339844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7657,103.7110977172852,1.311775207519531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4295,103.6408920288086,1.290176391601562,235.96426066289803,222.95924534805292,205.13362552255109,191.3299938025281,186.3085840872041,205.61070600770523,238.7602659916492,305.3684310516984,292.7124576184782,292.4037749468757,323.8501900800816,339.7232669593383,343.3421334373637,339.91111849812853,345.52417607232223,338.42826476992,336.74663608586866,288.8940251484904,294.06236438828546,340.70295786167674,342.65271720980934,283.14286103942305,252.11432253201485,241.40608075737865
5702,103.6705932617188,1.257781982421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7249,103.702995300293,1.255088806152344,195.20166630018255,197.8067024832809,205.0306024738817,197.5029936357784,205.53252727625056,189.8659169312551,197.20597140787223,209.8084880522236,198.9742920244264,200.0004035548675,197.46804757303352,196.739578454583,203.03283122840557,192.2925404003263,210.9668527391042,199.44307073360704,196.79939675397304,194.53991856721683,202.46527349685493,210.07264601345676,196.1793598310869,194.48084752080973,205.0921260556354,202.7706791565916
5969,103.6759948730469,1.282089233398438,179.77263937082577,132.71176617193692,128.32617237486986,132.47632960839812,130.68637435010265,128.72411944218285,125.97892706700992,220.38681692968197,232.22799018172128,330.2902907803398,327.51175103665724,336.13942931761835,323.06834902980967,331.1635267840563,341.93126201564064,316.0969882042089,314.40648138280073,340.7066932431975,322.88639515588,327.7302676174142,331.4591983396583,263.32092509620634,288.6049478134843,243.5045983078306
8162,103.7218933105469,1.282089233398438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.840169179965773,0.0,0.0,0.0,0.0,0.0,0.0
3526,103.6246948242188,1.303672790527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.084028088302446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3394,103.6219940185547,1.295578002929688,19.90995011777766,19.189881206749213,19.79173821307435,21.81486409990849,19.08945127738193,19.302607285596544,19.377402856626997,18.418497930731448,19.16878074789265,18.91693595351429,19.072676292233357,18.96104994074468,20.4071368280751,19.250006570371905,19.21287754541584,20.04691845523424,18.559276732527607,19.659571783694204,18.594222282029182,19.20136381373277,20.794026901456693,20.393247104856783,18.993620627373986,19.2418974871978
4050,103.6354904174805,1.325271606445312,8.817298296712229,8.895091932024577,8.917920836694753,9.206860407770929,9.340331673571448,9.521292875377853,8.991539191412983,8.452982355151157,8.79480442670324,8.746017433843127,9.139038072711337,9.07336040824266,8.512871287166934,9.75236309486768,8.890270995042435,9.244878837250056,9.907544815776786,9.723905266908169,8.926740441081808,8.806732165856657,9.16723240336007,8.76159952522583,9.73978758976402,10.126333772832314
11712,103.794792175293,1.462928771972656,7.845520086809216,7.628153165712233,7.758546001776004,8.041682287858052,7.6574911700408705,7.487408976759351,7.659432968315951,8.036839089697882,7.358487220133234,7.819700039691272,7.581357826057554,7.733864991828147,7.878795189749697,8.306801523575373,8.032755065389013,7.773432237036518,7.697934927480054,7.711068080246964,8.010397873844493,7.968783571006275,7.880515660956119,7.478398736258436,7.963266370958151,7.870353681430929
3395,103.6219940185547,1.298271179199219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7412353689571116,3.548949085235045,3.698547194159122
5963,103.6759948730469,1.265884399414062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7129,103.7002944946289,1.279380798339844,0.0,0.0,0.0,0.0,0.0,0.0,21.27731971560149,25.619613921720287,41.00042387376436,84.96148607638469,81.75034022891738,85.8678588025401,71.5376006047422,55.2899728277722,90.39224006941134,86.37182841868955,40.18824251379489,83.26682642407275,86.25485822269746,88.5616057514489,88.62936946773307,79.47594396118741,72.4694094613486,32.144554193907304
