col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
1001,AZ,Arizona,4,816,az state,1912-02-14,9,1,
1002,AR,Arkansas,5,1612,ar state,,9,1,
1003,CA,California,6,99,ca state,,9,1,
1004,CT,Connecticut,9,779,ct state,,9,1,
1005,FL,Florida,12,812,fl state,,9,1,
1006,GA,Georgia,13,4962,ga state,,9,1,
1007,ID,Idaho,16,1221,id state,1890-07-04,9,1,
1008,IL,Illinois,17,1204,il state,,9,1,
1009,IA,Iowa,19,1546,ia state,,9,1,
1010,KS,Kansas,20,1558,ks state,,9,1,
1011,LA,Louisiana,22,1588,la state,,9,1,
1012,MD,Maryland,24,1391,md state,,9,1,
1013,MN,Minnesota,27,1527,mn state,,9,1,
1014,MS,Mississippi,28,1494,ms state,,9,1,
1015,MO,Missouri,29,1581,mo state,,9,1,
1016,NE,Nebraska,31,1553,ne state,1867-03-01,9,1,
1017,NV,Nevada,32,1227,nv state,1867-01-18,9,1,
1018,NJ,New Jersey,34,1408,nj state,,9,1,
1019,NY,New York,36,1384,ny state,,9,1,
1020,ND,North Dakota,38,1207,nd state,1889-11-02,9,1,
1021,OH,Ohio,39,1397,oh state,,9,1,
1022,PA,Pennsylvania,42,1400,pa state,,9,1,
1023,SC,South Carolina,45,1456,sc state,,9,1,
1024,SD,South Dakota,46,1211,sd state,1889-11-02,9,1,
1025,TX,Texas,48,1439,tx state,,9,1,
1026,UT,Utah,49,829,ut state,1896-01-04,9,1,
1027,VA,Virginia,51,1370,va state,,9,1,
1028,WY,Wyoming,56,1214,wy state,1890-07-11,9,1,
1029,PR,Puerto Rico,72,1183,pr state,,9,1,
1030,OR,Oregon,41,824,or state,,9,1,
1031,WV,West Virginia,54,1371,wv state,,9,1,
1032,AL,Alabama,1,173,al state,1819-12-14,9,1,
1033,AK,Alaska,2,797,ak state,1959-01-03,9,1,
1034,CO,Colorado,8,1261,co state,1876-08-01,9,1,
1035,DE,Delaware,10,1393,de state,,9,1,
1036,DC,District of Columbia,11,61,dc state,,9,1,
1037,HI,Hawaii,15,782,hi state,,9,1,
1038,IN,Indiana,18,1415,in state,,9,1,
1039,KY,Kentucky,21,1603,ky state,,9,1,
1040,ME,Maine,23,724,me state,,9,1,
1041,MA,Massachusetts,25,771,ma state,,9,1,
1042,MI,Michigan,26,1166,mi state,,9,1,
1043,MT,Montana,30,1212,mt state,1889-11-08,9,1,
1044,NH,New Hampshire,33,759,nh state,,9,1,
1045,NM,New Mexico,35,1522,nm state,1912-01-06,9,1,
1046,NC,North Carolina,37,1454,nc state,,9,1,
1047,OK,Oklahoma,40,1649,ok state,1907-11-16,9,1,
1048,VI,United States Virgin Islands,78,11703,vi state,,9,1,
1049,RI,Rhode Island,44,1387,ri state,,9,1,
1050,TN,Tennessee,47,1509,tn state,,9,1,
1051,VT,Vermont,50,16551,vt state,,9,1,
1052,WA,Washington,53,25301,wa state,1889-11-11,9,1,
1053,WI,Wisconsin,55,1537,wi state,,9,1,
1054,AS,American Samoa,60,16641,as territory,,9,1,
1055,GU,Guam,66,16635,gu territory,,9,1,
1056,MP,Commonwealth of the Northern Mariana Islands,69,16644,mp territory,1959-08-21,9,1,
1057,,Territory of Hawaii,15,547795,hi territory,1898-08-12,1959-08-20,1,
1058,,Republic of Hawaii,15,1057542,hi limit,1894-07-04,1898-08-11,1,
1059,,Territory of Alaska,2,1811372,ak territory,1912-08-24,1959-01-02,1,
1060,,District of Alaska,2,163801,ak,1884-05-17,1912-08-23,1,
1061,,Department of Alaska,2,842944,ak,1867-10-18,1884-05-16,1,
1062,,Territory of Arizona,4,670002,az territory,1867-01-18,1912-02-13,1,
1063,,New Mexico Territory,35,597711,nm territory,1863-02-24,1912-01-05,1,
1064,,Indian Territory (Oklahoma),70,868245,indian-ok territory,1890-05-02,1907-11-15,1,
1065,,Oklahoma Territory,71,2017330,ok territory,1890-05-02,1907-11-15,1,
1066,,Territory of Utah,49,128026,ut territory,1868-07-25,1896-01-03,1,
1067,,Territory of Wyoming,56,377304,wy territory,1868-07-25,1890-07-10,1,
1068,,Territory of Idaho,16,1656599,id territory,1868-07-25,1890-07-02,1,
1069,,Neutral strip,73,1414375,neutral-strip limit,1850,1890-05-01,1,
1070,,Indian Territory (Oklahoma),75,868245,indian-ok territory,1854-05-29,1890-05-01,1,
1071,,Territory of Washington,53,1710656,wa territory,1863-03-04,1889-11-10,1,
1072,,Territory of Montana,30,1810689,mt territory,1864-05-26,1889-11-07,1,
1073,,Territory of Dakota,74,1117425,dakota territory,1868-07-25,1889-11-01,1,
1074,,Territory of Colorado,8,1111241,co territory,1861-02-28,1876-07-31,1,
1075,,Territory of Dakota,76,1117425,dakota territory,,1868-07-24,1,
1076,,Territory of Utah,77,128026,ut territory,1866-05-05,1868-07-24,1,
1077,,Territory of Idaho,80,1656599,id territory,,1868-07-24,1,
1078,,Territory of Nebraska,31,751536,ne territory,1863-03-03,1867-02-28,1,
1079,,Arizona Territory,83,670002,az territory,1865-04-09,1867-01-17,1,
1080,,Nevada,81,1227,nv state,1866-05-05,1867-01-17,1,
1081,,Nevada,84,1227,nv state,1864-10-31,1866-05-04,1,
1082,,Territory of Utah,85,128026,ut territory,1862-07-14,1866-05-04,1,
