col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24
51.563752,0.177891,51.5637520.177891,48,5,14,5,15,10,5,8,4,0,0,0,1,0,0,0,0,0,11,126,126,11
51.529389,0.132857,51.5293890.132857,10,0,2,2,1,0,0,6,2,0,2,0,0,0,0,0,0,0,0,25,25,0
51.522287,-0.125848,51.522287-0.125848,10,100,68,0,49,4,19,5,15,1,2,1,8,4,0,0,1,9,37,333,333,37
51.47819351,0.187404884,51.47819350839330.187404883999095,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,2,14,14,2
51.49464868,0.137279111,51.49464868130550.137279111232178,42,36,0,0,0,0,0,1,7,0,0,0,0,0,0,0,11,1,18,116,116,18
51.552476,-0.258089,51.552476-0.258089,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0
51.46598327,0.184877127,51.46598327466620.184877126994369,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0
51.510808,0.121617,51.5108080.121617,12,0,0,0,7,4,0,0,0,0,0,0,0,0,3,13,0,0,8,47,47,8
51.544219,-0.175284,51.544219-0.175284,10,108,36,2,23,2,18,14,29,32,17,0,2,9,0,0,1,0,64,367,367,64
51.515532,-0.127027,51.515532-0.127027,29,103,6,17,9,3,4,9,19,11,1,3,3,0,0,2,8,0,27,254,254,27
51.527975,-0.1287742,51.527975-0.1287742,26,15,44,28,13,8,26,6,2,8,1,13,18,8,7,6,0,1,70,300,300,70
51.374312,-0.096503,51.374312-0.096503,0,0,0,0,0,0,4,1,1,1,8,5,1,0,0,0,0,0,3,24,24,3
51.411349,-0.12311,51.411349-0.12311,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,7,0
51.51452534,-0.104515626,51.5145253362314-0.104515626337876,24,2,0,12,14,4,0,2,0,0,0,0,0,0,3,0,0,0,10,71,71,10
51.51384718,-0.077765682,51.513847178423-0.077765681752,20,4,13,19,3,2,2,0,2,1,1,2,12,0,0,0,0,0,6,87,87,6
51.52022527,-0.096106047,51.520225273171-0.0961060474176381,63,7,18,13,6,5,25,26,14,3,3,6,2,15,1,0,16,24,23,270,270,23
51.510499,-0.091634,51.510499-0.091634,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,49,49,13
51.50954369,-0.087357198,51.5095436853913-0.0873571979556188,0,0,0,0,15,5,0,0,0,0,0,0,0,0,1,0,0,0,9,30,30,9
51.53085,-0.292488,51.53085-0.292488,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79
51.508549,-0.392179,51.508549-0.392179,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0
51.518948,-0.265617,51.518948-0.265617,0,0,127,6,0,0,20,0,0,1,0,0,7,7,0,0,0,0,7,175,175,7
51.52360782,-0.265502632,51.5236078191481-0.265502631799754,34,5,12,24,31,17,16,5,50,38,10,26,1,11,10,9,0,11,41,363,351,53
51.64503673,-0.066180066,51.6450367266602-0.0661800662229116,3,0,3,0,3,2,46,16,0,0,1,0,0,0,0,0,0,0,5,79,79,5
51.61486401,-0.050765836,51.614864007-0.0507658363689,78,55,27,4,44,6,12,20,30,69,1,0,0,11,3,0,0,0,12,372,372,12
51.613865,-0.125338,51.613865-0.125338,32,1,2,10,14,8,9,6,0,0,0,0,0,0,1,0,0,0,4,87,87,4
51.4563,0.085606,51.45630.085606,19,6,34,0,18,1,3,4,1,4,0,0,0,0,6,0,0,0,0,107,96,11
51.490532,0.074003,51.4905320.074003,3,25,19,1,11,8,3,0,2,11,41,0,0,0,0,0,0,0,3,127,127,3
51.492571,0.017697,51.4925710.017697,6,27,0,0,0,27,0,13,5,0,0,0,0,0,0,0,0,0,24,102,102,24
51.486957,0.095111,51.4869570.095111,61,0,1,8,52,7,0,6,0,4,0,0,0,0,0,1,0,0,0,140,140,0
51.43466271,0.064222467,51.43466270605620.0642224671704697,32,1,17,10,20,3,0,8,4,31,0,0,0,5,1,0,0,0,4,175,136,43
51.45258,0.070766,51.452580.070766,0,0,0,0,0,0,10,0,5,2,7,0,0,0,0,0,0,2,10,36,36,10
51.48344907,-0.000145563,51.4834490664601-0.000145562683198809,47,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,0,1,5,71,71,5
51.472504,-0.012381,51.472504-0.012381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,10,19,19,10
51.486884,0.017901,51.4868840.017901,34,0,50,27,17,2,5,12,3,0,3,1,5,0,9,0,0,0,28,272,196,104
51.456357,0.040725,51.4563570.040725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,53
51.496309,-0.460826,51.496309-0.460826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,97
51.526454,-0.08491,51.526454-0.08491,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22
A57,51.526454,-0.08491,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,8
51.617327,-0.298775,51.617327-0.298775,47,0,17,0,5,0,10,7,5,2,7,0,0,5,15,5,0,3,26,154,154,26
51.588417,-0.362989,51.588417-0.362989,34,0,39,17,6,2,5,12,3,0,3,1,5,0,9,0,0,0,35,171,171,35
51.555378,-0.116146,51.555378-0.116146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,366
A67,51.555378,-0.116146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,285
A68,51.557895,-0.106989,60,135,20,11,15,29,22,19,2,2,2,14,1,0,1,2,2,0,41,389,378,52
51.557895,-0.106989,51.557895-0.106989,65,76,34,5,6,6,4,0,0,0,5,11,0,0,4,2,0,0,10,238,228,20
51.52104675,-0.21349214,51.5210467476039-0.213492139585065,225,363,88,38,8,15,12,9,0,4,19,68,0,0,0,1,4,0,76,930,930,76
51.49550391,-0.178809464,51.49550391-0.178809464,63,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0
51.49913951,-0.164337605,51.49913951-0.164337605,47,0,0,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,0
51.48743685,-0.168397129,51.48743685-0.168397129,11,11,14,25,5,13,14,2,3,0,1,0,10,0,5,8,0,1,28,151,151,28
51.49019756,-0.190863311,51.49019756-0.190863311,9,61,14,21,6,2,13,7,1,2,3,0,0,0,1,0,2,0,12,156,154,14
51.46411354,-0.114581027,51.464113541162-0.11458102695123,11,16,8,10,5,2,4,3,8,2,3,11,10,0,0,7,0,2,13,115,115,13
51.48548677,-0.124545235,51.4854867739729-0.124545234819213,7,0,3,7,8,4,4,2,1,0,3,0,3,10,0,0,2,0,31,108,85,54
51.42821314,-0.131868639,51.4282131429499-0.13186863879576,0,38,0,0,0,0,6,2,11,2,2,0,0,0,0,0,19,6,16,102,102,16
51.48878,-0.441627,51.48878-0.441627,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0
51.445468,-0.020266,51.445468-0.020266,12,0,0,5,3,21,0,0,0,0,0,0,0,0,0,0,0,0,2,43,43,2
51.474954,-0.039641,51.474954-0.039641,2,36,3,5,3,1,10,2,11,2,2,0,3,9,0,0,16,4,28,159,137,50
51.48114122,-0.045670857,51.4811412184719-0.0456708566668043,14,20,33,5,3,23,4,2,0,1,6,21,0,0,0,0,0,0,24,156,156,24
51.40105,-0.195929,51.40105-0.195929,12,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0
51.52236671,-0.154699996,51.5223667052165-0.154699996073154,114,37,0,23,9,29,0,0,0,0,0,0,0,0,0,0,0,0,4,216,216,4
51.52254,-0.15459,51.52254-0.15459,16,36,14,5,3,23,10,2,11,2,2,0,3,9,0,0,16,4,28,206,184,50
51.569221,0.081821,51.5692210.081821,27,0,39,0,0,0,14,12,9,16,9,2,0,3,0,0,0,0,14,262,145,131
51.57661,0.030858,51.576610.030858,58,31,77,61,25,13,20,8,17,4,15,8,1,2,7,26,0,2,67,466,442,91
51.480189,-0.237335,51.480189-0.237335,0,0,71,0,0,0,12,0,33,0,12,2,31,1,0,0,0,10,19,192,191,20
51.476168,-0.230427,51.476168-0.230427,21,0,0,0,0,4,0,14,0,0,0,0,0,0,15,5,0,0,10,69,69,10
51.48049949,-0.059552893,51.4804994936467-0.0595528932573422,41,17,64,99,40,4,13,23,10,11,7,9,15,14,2,0,2,2,52,426,425,53
51.365318,-0.165936,51.365318-0.165936,39,69,49,60,11,0,24,14,17,2,3,0,11,17,4,9,1,10,28,368,368,28
51.35865961,-0.149723947,51.3586596124998-0.149723946604927,0,0,0,0,0,0,20,26,7,4,1,0,0,0,0,0,5,4,31,98,98,31
51.3892869,-0.141661525,51.389286904505-0.141661524779893,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0
51.377923,-0.240414,51.377923-0.240414,36,82,0,8,8,27,0,0,0,0,0,0,0,0,0,9,0,0,1,171,171,1
51.42430434,-0.345714576,51.4243043441456-0.345714576446947,0,0,10,4,4,0,0,0,0,2,0,0,0,3,0,0,2,0,2,27,27,2
51.52252949,-0.042155099,51.5225294860844-0.0421550991900347,29,7,0,14,9,77,0,1,0,0,0,0,0,0,1,1,0,0,27,166,166,27
51.51504617,-0.008418493,51.5150461674013-0.00841849265642741,8,46,16,46,4,0,6,1,0,2,3,0,11,2,4,8,1,0,11,182,169,24
51.456962,-0.191074,51.456962-0.191074,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,11,3
51.494681,-0.131938,51.494681-0.131938,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40
51.51392874,-0.152792702,51.5139287404213-0.152792701881935,0,7,1,0,0,83,0,1,0,2,0,0,0,3,2,0,2,0,27,128,128,27
