col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
start,start,,,,,,,,
end,end,,,,,,,,
text,label,Label,If a label is not specified a default label will be given.,False,,,,,
text,sample_id_name,Sample Specific ID/Name,,False,,,,,
select_one to0mv13,main_sampling_purpose,Main Sampling Purpose,,False,,,,,
text,source_vent,Source Vent,,False,${main_sampling_purpose} = 'active_eruptio',,,,
text,eruption_start_datetime_utc,Start Date/Time (UTC),Use the pattern yyyy-mm-ddThh:mm:ssZ,False,${main_sampling_purpose} = 'active_eruptio',Must use the pattern yyyy-mm-ddThh:mm:ssZ,,,
text,eruption_end_datetime_utc,End Date/Time (UTC),Use the pattern yyyy-mm-ddThh:mm:ssZ,False,${main_sampling_purpose} = 'active_eruptio',Must use the pattern yyyy-mm-ddThh:mm:ssZ,,,
text,weather_conditions,Describe weather conditions during tephra fall,,False,${main_sampling_purpose} = 'active_eruptio',,,,
text,sampling_surface,Sampling Surface,,False,${main_sampling_purpose} = 'active_eruptio',,,,
select_multiple nn0jd25,type_of_sampling,Type of Sampling,,False,${main_sampling_purpose} = 'active_eruptio',,,,
text,area_of_surface_sampled_m2,Area of Surface Sampled (m2),,False,"selected(${type_of_sampling}, 'measured_area')",,,,
text,mass_g_of_sample,Mass (g) of Sample,,False,"selected(${type_of_sampling}, 'measured_area')",,,,
text,sample_method_description,Sample Method Description,,False,${main_sampling_purpose} = 'active_eruptio',,,,
text,number_of_samples_taken,Number of Samples Taken,,False,${main_sampling_purpose} = 'active_eruptio',,,,
text,deposit_thickness,Deposit Thickness,,False,,,,,
select_one ue6mw51,deposit_thickness_units,Deposit Thickness Units,,False,${main_sampling_purpose} = 'active_eruptio',,,,
text,sample_description,Sample Description,,False,,,,,
select_one jq8qd30,material_type,Material Type,,False,,,,,
select_multiple za9kv60,sample_type_1,Sample Type 1,,False,${material_type} = 'tephra',,,,
text,other_sample_type_1,Other Sample Type 1,,False,"selected(${sample_type_1}, 'other')",,,,
select_multiple si9ei43,sample_type_2,Sample Type 2,,False,${material_type} = 'tephra',,,,
text,other_sample_type_2,Other Sample Type 2,,False,"selected(${sample_type_2}, 'other')",,,,
text,density,Density,,False,${material_type} = 'tephra',,,,
text,color,Color,,False,${material_type} = 'tephra',,,,
text,lithology,Lithology,,False,${material_type} = 'tephra',,,,
text,sample_unit,Sample Unit,,False,${material_type} = 'tephra',,,,
text,other_material_type,Other Material Type,,True,${material_type} = 'other',,,,
select_one fc6dz57,inplaceness_of_sample,Inplaceness of Sample,,False,,,,,
select_one hz9zw76,oriented_sample,Oriented Sample,,False,,,,,
text,sample_orientation_notes,Sample Orientation Notes,,False,${oriented_sample} = 'yes',,multiline,,
text,sample_size,Sample Size,,False,,,,,
text,other_sampling_purpose,Other Sampling Purpose,,True,${main_sampling_purpose} = 'other',,,,
select_one sl0bq45,degree_of_weathering,Degree of Weathering,,False,,,,,
text,sample_notes,Sample Notes,,False,,,multiline,,
calculate,__version__,,,False,,,,'va7DMmTtZp3ZiCJQCdxQpL',
calculate,_version_,,,,,,,'vdyH73jmEcyDv2vB9JVR97',__version__
