col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
0,DddY,14.49,b,0,DddY_0_b,1.0,95.3,0.0,14.386023162701534,0.0456519357794258,0.043658825864839,0.0260567483326528,0.04365889788371,0.0456520145239989,14.387772867133553
1,DddY,14.510204612820866,b,4,DddY_4_b,0.7308263243441764,69.64774871,0.3135794338569531,14.40593899393287,0.0456528320814524,0.0436596456116099,0.0260567483326528,0.0436597444627352,0.0456529401642802,14.40834059439089
2,DddY,16.193269257981655,b,11,DddY_11_b,0.5276477713536201,50.28483261,0.639326317594947,16.06355671330548,0.0457274323381039,0.0437278691598093,0.0260567483326528,0.0437280414273045,0.0457276207205446,16.0677425711786
3,DddY,17.519185448270534,b,18,DddY_18_b,0.4008941785939139,38.20521522,0.914057780282422,17.367493634266527,0.0457861153672633,0.0437815292194656,0.0260567483326528,0.043781792551285,0.0457864033650846,17.373892945919287
4,DddY,18.913635669121827,b,25,DddY_25_b,0.3524295695697796,33.58653798,1.042904479331943,18.73699664397685,0.0458477491654638,0.0438378809937184,0.0260567483326528,0.0438382242560349,0.0458481246250673,18.745339356449172
5,DddY,19.996833329251608,b,35,DddY_35_b,0.2861022054564533,27.26554018,1.2514061702649304,19.799522712195305,0.0458955676199009,0.0438815968255258,0.0260567483326528,0.0438820614444248,0.0458960758656179,19.810815932138183
6,DddY,20.705231329085244,b,43,DddY_43_b,0.2554737831059811,24.346651530000003,1.3646354847558757,20.49379165086748,0.0459268128463514,0.0439101591834783,0.0260567483326528,0.0439107100735018,0.0459274154999451,20.50718261385409
7,DddY,22.032289994521967,b,51,DddY_51_b,0.2099952166841553,20.01254415,1.5606705262185825,21.793086188981444,0.045985286947392,0.0439636078262588,0.0260567483326528,0.0439643476135221,0.0459860963383293,21.811070855788817
8,DddY,14.75,c,0,DddY_0_c,1.0,100.1,0.0,14.6422767368701,0.0456634683434044,0.0436693732982246,0.0273691553840351,0.0436694482009552,0.0456635502429619,14.644096545055383
9,DddY,14.564876466900095,c,4,DddY_4_c,0.6903282912087912,69.10186195,0.3705880101797554,14.459827442519405,0.0456552573041368,0.0436618636832977,0.0273691553840351,0.0436619692120245,0.045655372688723,14.462391288049714
10,DddY,15.912860441630054,c,11,DddY_11_c,0.5477739011988013,54.832167510000005,0.6018926662256862,15.78757819620637,0.0457150120629311,0.043716511224934,0.0273691553840351,0.0437166714937865,0.0457151873201379,15.791472411379017
11,DddY,18.36023801681217,c,18,DddY_18_c,0.4086964475524476,40.9105144,0.8947825805161177,18.193723917547217,0.0458232994480472,0.0438155274148427,0.0273691553840351,0.0438158084643045,0.0458236068449672,18.200554277177705
12,DddY,19.103894219703967,c,25,DddY_25_c,0.3148191663336663,31.51339855,1.1557568801319418,18.923706079341983,0.0458561519302477,0.0438455631260713,0.0273691553840351,0.0438459540686757,0.0458565795493427,18.933207775728043
13,DddY,19.35325342918188,c,35,DddY_35_c,0.2796287,27.99083287,1.2742926272522332,19.16836092627786,0.0458671624993066,0.0438556292270406,0.0273691553840351,0.043856079211178,0.0458676547093418,19.17929783336936
14,DddY,20.794943510962668,c,43,DddY_43_c,0.2565583841158841,25.68149425,1.3603990218869342,20.58168013899093,0.0459307682238152,0.0439137748111322,0.0273691553840351,0.0439143272254961,0.0459313725495534,20.595108257027483
15,DddY,21.57667075590947,c,51,DddY_51_c,0.2255021897102897,22.57276919,1.4894254096196335,21.34718948867125,0.0459652195893429,0.0439452657970686,0.0273691553840351,0.0439459324723829,0.0459659489614728,21.363396137561217
16,DddY,14.05,a,0,DddY_0_a,1.0,96.4,0.0,13.952213618004045,0.0456324123977714,0.0436409696722487,0.0263575082819279,0.0436410368089128,0.0456324858014563,14.753844647899506
17,DddY,13.564544903616802,a,3,DddY_3_a,0.6959631512448131,67.09084777999999,0.3624585636630542,13.473370036141649,0.0456108622817915,0.0436212590430219,0.0263575082819279,0.0436213477652774,0.0456109592820266,14.275525381388077
18,DddY,14.620979884321274,a,9,DddY_9_a,0.5626720445020746,54.24158509,0.5750583347756688,14.515123922395626,0.0456577458945654,0.0436641396994625,0.0263575082819279,0.0436642702760043,0.0456578886669915,15.31829632573576
19,DddY,19.53425307838061,a,20,DddY_20_a,0.3647860168049792,35.16537202,1.0084443526433189,19.34590838693628,0.0458751529339998,0.0438629341229744,0.0263575082819279,0.043863284535996,0.0458755362351184,20.154425337875903
20,DddY,19.67606166804728,a,26,DddY_26_a,0.31146957406639,30.02566694,1.166453621074506,19.48499025492197,0.0458814122439276,0.0438686563379012,0.0263575082819279,0.0438690717567365,0.0458818666574659,20.29508732384464
21,DddY,21.343844523266466,a,37,DddY_37_a,0.2379903459543568,22.942269350000004,1.43552516935036,21.11925479232876,0.0459549615023013,0.0439358893965151,0.0263575082819279,0.0439365103169338,0.0459556408032051,21.934348858562025
22,DddY,21.574449460357734,a,45,DddY_45_a,0.1825823181535269,17.60093547,1.7005541492803502,21.345015106629965,0.0459651217323663,0.0439451763518052,0.0263575082819279,0.0439459996094393,0.0459660224124231,22.165028217692928
23,DddY,22.495932648176908,a,53,DddY_53_a,0.1435914837136929,13.84221903,1.9407829297416124,22.24663107671429,0.0460056985082919,0.0439822637428272,0.0263575082819279,0.0439833811674016,0.0460069211151477,23.073797401321627
