col0,col1,col2,col3,col4,col5,col6,col7,col8
http://purl.org/dc/terms/identifier,http://purl.org/dc/terms/title,http://xmlns.com/foaf/0.1/thumbnail,http://purl.org/dc/terms/rights,http://schema.org/url,http://purl.org/dc/terms/relation,http://iiif.io/api/presentation/2,,
Literal,Literal,Resource,Resource,Resource,,,,
XI-6-B-2,西洋進貢地体円球全図,,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-2/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
XI-6-B-11_2,坤輿万国全図(二),,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-11_2/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
XI-6-B-3_6,赤道南北両総星図(六),,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-3_6/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
XI-6-B-1_7,坤輿全図(七),,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-1_7/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
O-1-A-69_1,Novus atlas absolutissimus Volume 10 The old world,,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/O-1-A-69_1/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
XI-6-B-1_6,坤輿全図(六),,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-1_6/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
XI-6-B-3_7,赤道南北両総星図(七),,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-3_7/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
XI-6-B-11_3,坤輿万国全図(三),,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-11_3/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
XI-6-B-1_1,坤輿全図(一),,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-1_1/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
XI-6-B-11_4,坤輿万国全図(四),,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-11_4/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
XI-6-B-11_5,坤輿万国全図(五),,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-11_5/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
XI-6-B-3_1,赤道南北両総星図(一),,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-3_1/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
XI-6-B-1_3,坤輿全図(三),,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-1_3/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
XI-6-B-3_2,赤道南北両総星図(二),,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-3_2/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
XI-6-B-11_6,坤輿万国全図(六),,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-11_6/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
XI-6-B-3_3,赤道南北両総星図(三),,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-3_3/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
XI-6-B-1_2,坤輿全図(二),,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-1_2/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
XI-6-B-3_8,赤道南北両総星図(八),,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-3_8/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
XI-6-B-1_5,坤輿全図(五),,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-1_5/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
XI-6-B-3_4,赤道南北両総星図(四),,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-3_4/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
XI-6-B-3_5,赤道南北両総星図(五),,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-3_5/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
3-H-d-ho-2,地球一覧図,,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/3-H-d-ho-2/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
XI-6-B-1_4,坤輿全図(四),,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-1_4/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
XI-6-B-11_1,坤輿万国全図(一),,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-11_1/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
XI-6-B-1_8,坤輿全図(八),,http://www.toyo-bunko.or.jp/library3/usingthefacilities.html,https://nakamura196.github.io/toyo_iiif/iiif/j1/XI-6-B-1_8/manifest.json,http://universalviewer.io/examples/uv/uv.html,,,
