col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24
12112828000651011,1211282800065101,Barr_65a.1,5,1000.0,1000.0,1000.0,9,3,Hs,1000.0,0.0,225.0,225.0,0.0,0,tLFs,Hs,1.22,0.075,0.2,0,1,47.3,0.0111
12112828000651012,1211282800065101,Barr_65a.1,5,1000.0,1000.0,1000.0,9,3,Hs,1000.0,225.0,675.0,450.0,0.0,0,LCs,Hs,1.53,0.075,0.175,0,0,41.1,0.0022
12112828000651013,1211282800065101,Barr_65a.1,5,1000.0,1000.0,1000.0,9,3,Hs,1000.0,675.0,750.0,75.0,0.45,0,VLc,Hs,1.53,0.75,0.14,0,0,42.7,0.0022
12112828000651014,1211282800065101,Barr_65a.1,5,1000.0,1000.0,1000.0,9,3,Hs,1000.0,750.0,1000.0,250.0,0.575,0,VAl,Hs,1.42,0.925,0.02,0,0,45.6,0.0278
12112828000671011,1211282800067101,Barr_67a.1,5,1000.0,1000.0,1000.0,9,3,Hs,1000.0,0.0,235.0,235.0,0.0,0,tLw,Hs,1.22,0.205,0.18,0,1,49.3,0.0167
12112828000671012,1211282800067101,Barr_67a.1,5,1000.0,1000.0,1000.0,9,3,Hs,1000.0,235.0,445.0,210.0,0.0,0,LFs,Hs,1.53,0.7,0.15,0,0,42.5,0.0056
12112828000671013,1211282800067101,Barr_67a.1,5,1000.0,1000.0,1000.0,9,3,Hs,1000.0,445.0,1020.0,575.0,0.0,0,Aw,Hs,1.42,0.9,0.015,0,0,45.1,0.0222
14112824000301011,1411282400030101,Darn_30a.1,4,1000.0,350.0,1000.0,5,3,Hs,1000.0,0.0,180.0,180.0,0.075,0,tSLFs,Hs,1.22,0.19,0.26,0,1,48.5,0.0111
14112824000301012,1411282400030101,Darn_30a.1,4,1000.0,350.0,1000.0,5,3,Hs,1000.0,180.0,395.0,215.0,0.175,0,SLFs,Hs,1.53,0.19,0.26,0,0,43.7,0.0056
14112824000301013,1411282400030101,Darn_30a.1,4,1000.0,350.0,1000.0,5,3,Hs,1000.0,395.0,695.0,300.0,0.525,0,VLc,Hs,1.53,0.685,0.2,0,0,43.1,0.0006
14112824000301014,1411282400030101,Darn_30a.1,4,1000.0,350.0,1000.0,5,3,Hs,1000.0,695.0,1020.0,325.0,0.675,0,VAc,Hs,1.42,0.825,0.06,0,0,43.9,0.0139
15352815000491011,1535281500049101,Eyre_49a.1,5,1000.0,1000.0,1000.0,9,2,Hs,1000.0,0.0,160.0,160.0,0.0,0,tLw,Hs,1.09,0.3,0.16,0,1,51.8,0.0167
15352815000491012,1535281500049101,Eyre_49a.1,5,1000.0,1000.0,1000.0,9,2,Hs,1000.0,160.0,260.0,100.0,0.0,0,Lw,Hs,1.3,0.3,0.16,0,0,49.6,0.0111
15352815000491013,1535281500049101,Eyre_49a.1,5,1000.0,1000.0,1000.0,9,2,Hs,1000.0,260.0,510.0,250.0,0.55,0,VLc,Hs,1.3,0.4,0.14,0,0,49.1,0.0022
15352815000491014,1535281500049101,Eyre_49a.1,5,1000.0,1000.0,1000.0,9,2,Hs,1000.0,510.0,1010.0,500.0,0.65,0,VLl,Hs,1.3,0.7,0.08,0,0,47.1,0.0111
15352815000521011,1535281500052101,Eyre_52a.1,5,1000.0,1000.0,1000.0,9,2,Hs,1000.0,0.0,175.0,175.0,0.375,0,tVLl,Hs,1.09,0.4,0.15,0,1,49.7,0.0167
15352815000521012,1535281500052101,Eyre_52a.1,5,1000.0,1000.0,1000.0,9,2,Hs,1000.0,175.0,330.0,155.0,0.5,0,VLc,Hs,1.3,0.6,0.14,0,0,46.8,0.0022
15352815000521013,1535281500052101,Eyre_52a.1,5,1000.0,1000.0,1000.0,9,2,Hs,1000.0,330.0,460.0,130.0,0.625,0,VAc,Hs,1.38,0.85,0.045,0,0,45.5,0.0139
15352815000521014,1535281500052101,Eyre_52a.1,5,1000.0,1000.0,1000.0,9,2,Hs,1000.0,460.0,1010.0,550.0,0.695,0,VAl,Hs,1.38,0.915,0.02,0,0,46.3,0.0278
22192923000421011,2219292300042101,Lism_42a.1,5,1000.0,1000.0,1000.0,9,2,Hs,1000.0,0.0,240.0,240.0,0.175,0,tSLw,Hs,1.09,0.115,0.225,0,1,55.5,0.0167
22192923000421012,2219292300042101,Lism_42a.1,5,1000.0,1000.0,1000.0,9,2,Hs,1000.0,240.0,340.0,100.0,0.15,0,SLFs,Hs,1.53,0.115,0.24,0,0,49.5,0.0056
22192923000421013,2219292300042101,Lism_42a.1,5,1000.0,1000.0,1000.0,9,2,Hs,1000.0,340.0,590.0,250.0,0.525,0,VLc,Hs,1.53,0.175,0.215,0,0,47.3,0.0022
22192923000421014,2219292300042101,Lism_42a.1,5,1000.0,1000.0,1000.0,9,2,Hs,1000.0,590.0,740.0,150.0,0.175,0,SAw,Hs,1.42,0.85,0.015,0,0,42.3,0.0222
22192923000421015,2219292300042101,Lism_42a.1,5,1000.0,1000.0,1000.0,9,2,Hs,1000.0,740.0,990.0,250.0,0.625,0,VAc,Hs,1.42,0.85,0.025,0,0,40.0,0.0139
28112417000741011,2811241700074101,Rang_74a.1,5,1000.0,1000.0,575.0,3,2,Hs,1000.0,0.0,125.0,125.0,0.175,0,tSLw,Hs,1.09,0.525,0.125,0,1,49.8,0.0167
28112417000741012,2811241700074101,Rang_74a.1,5,1000.0,1000.0,575.0,3,2,Hs,1000.0,125.0,265.0,140.0,0.4,0,VLl,Hs,1.3,0.525,0.125,0,0,48.7,0.0111
28112417000741013,2811241700074101,Rang_74a.1,5,1000.0,1000.0,575.0,3,2,Hs,1000.0,265.0,565.0,300.0,0.65,0,VAl,Hs,1.38,0.825,0.045,0,0,48.2,0.0278
28112417000741014,2811241700074101,Rang_74a.1,5,1000.0,1000.0,575.0,3,2,Hs,1000.0,565.0,985.0,420.0,0.71,0,VAl,Hs,1.38,0.94,0.01,0,0,46.2,0.0278
28311126000133011,2831112600013301,Ruap_13c.1,5,1000.0,1000.0,1000.0,9,2,Hs,1000.0,0.0,215.0,215.0,0.175,0,tSLFs,Hs,1.09,0.2,0.2,0,1,51.6,0.0111
28311126000133012,2831112600013301,Ruap_13c.1,5,1000.0,1000.0,1000.0,9,2,Hs,1000.0,215.0,385.0,170.0,0.275,0,SLFs,Hs,1.53,0.2,0.2,0,0,47.6,0.0056
