col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
1891,1610612749,39,1364.9,74,18.44459459,106,307,Jason Terry,74,G,4.1,1.4,MIL,CNT,E
1627780,1610612749,24,99.23333333,6,16.53888889,12,20,Gary Payton II,75,G,3.3,2.0,MIL,CNT,E
203521,1610612749,26,1985.993333,76,26.13149122,147,577,Matthew Dellavedova,76,G,7.6,1.9,MIL,CNT,E
1627763,1610612749,24,1982.406667,75,26.43208889,213,767,Malcolm Brogdon,77,G,10.2,2.8,MIL,CNT,E
1626173,1610612749,20,458.1866667,41,11.17528455,49,142,Rashad Vaughn,78,G,3.5,1.2,MIL,CNT,E
203503,1610612749,25,2336.188333,80,29.20235416,248,683,Tony Snell,79,G,8.5,3.1,MIL,CNT,E
203953,1610612749,22,1727.915,51,33.88068627,314,1025,Jabari Parker,80,F,20.1,6.2,MIL,CNT,E
203114,1610612749,25,889.3966667,29,30.66885058,123,426,Khris Middleton,80,F,14.7,4.2,MIL,CNT,E
203141,1610612749,31,1133.358333,70,16.19083333,162,451,Mirza Teletovic,81,F,6.4,2.3,MIL,CNT,E
203093,1610612749,25,1270.596667,54,23.52956791,306,584,Terrence Jones,81,N,10.8,5.7,MIL,CNT,E
201563,1610612749,28,934.5,56,16.6875,193,528,Michael Beasley,82,F,9.4,3.4,MIL,CNT,E
200779,1610612749,34,21.91666667,8,2.739583334,3,5,Steve Novak,82,N,0.6,0.4,MIL,CNT,E
203507,1610612749,22,2845.353333,80,35.56691666,700,1832,Giannis Antetokounmpo,83,F,22.9,8.8,MIL,CNT,E
202328,1610612749,27,1822.685,81,22.50228395,532,951,Greg Monroe,83,C,11.7,6.6,MIL,CNT,E
203089,1610612749,26,1122.526667,58,19.35390805,295,392,John Henson,83,F,6.8,5.1,MIL,CNT,E
201150,1610612749,29,797.0283333,54,14.75978395,191,337,Spencer Hawes,85,F,6.2,3.5,MIL,CNT,E
1627748,1610612749,20,561.8383333,57,9.856812865,114,226,Thon Maker,85,C,4.0,2.0,MIL,CNT,E
