col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
subscriptionId,subscriptionId,x,x,x,x,x,x,x,,
notificationId,notificationId,x,x,x,x,x,x,x,,
id,id,x,x,x,x,x,x,x,,
eventType,eventType,x,x,x,x,x,x,x,,
message/text,message/text,x,x,x,x,x,x,x,,
message/html,message/html,x,x,x,x,x,x,x,,
message/markdown,message/markdown,x,x,x,x,x,x,x,,
detailedMessage/text,detailedMessage/text,x,x,x,x,x,x,x,,
detailedMessage/html,detailedMessage/html,x,x,x,x,x,x,x,,
detailedMessage/markdown,detailedMessage/markdown,x,x,x,x,x,x,x,,
resource/_links/html/href,resource/_links/html/href,x,x,x,x,x,x,x,,
resource/id,resource/revision/id,x,x,x,x,x,x,x,,
resource/fields/System.AreaPath,resource/revision/fields/System.AreaPath,x,x,x,x,x,x,x,,
resource/fields/System.TeamProject,resource/revision/fields/System.TeamProject,x,x,x,x,x,x,x,,
resource/fields/System.IterationPath,resource/revision/fields/System.IterationPath,x,x,x,x,x,x,x,,
resource/fields/System.WorkItemType,resource/revision/fields/System.WorkItemType,x,x,x,x,x,x,x,,
resource/fields/System.State,resource/revision/fields/System.State,x,x,x,x,x,x,x,,
resource/fields/System.Reason,resource/revision/fields/System.Reason,x,x,x,x,x,x,x,,
resource/fields/System.AssignedTo,resource/revision/fields/System.AssignedTo,x,x,x,x,x,x,x,,
resource/fields/System.CreatedDate,resource/revision/fields/System.CreatedDate,x,x,x,x,x,x,x,,
resource/fields/System.CreatedBy,resource/revision/fields/System.CreatedBy,x,x,x,x,x,x,x,,
resource/fields/System.ChangedDate,resource/revision/fields/System.ChangedDate,x,x,x,x,x,x,x,,
resource/fields/System.ChangedBy,resource/revision/fields/System.ChangedBy,x,x,x,x,x,x,x,,
resource/fields/System.CommentCount,resource/revision/fields/System.CommentCount,x,x,x,x,x,x,x,,
resource/fields/System.Title,resource/revision/fields/System.Title,x,x,x,x,x,x,x,,
resource/fields/Microsoft.VSTS.Common.StateChangeDate,resource/revision/fields/Microsoft.VSTS.Common.StateChangeDate,x,x,x,x,x,x,x,,
resource/fields/Microsoft.VSTS.Common.Priority,resource/revision/fields/Microsoft.VSTS.Common.Priority,x,x,x,x,x,x,x,,
resource/fields/System.Tags,resource/revision/fields/System.Tags,x,x,x,x,x,x,x,,
resource/fields/Microsoft.VSTS.Common.ActivatedDate,resource/revision/fields/Microsoft.VSTS.Common.ActivatedDate,x,x,x,x,x,x,x,,
resource/fields/Microsoft.VSTS.Common.ActivatedBy,resource/revision/fields/Microsoft.VSTS.Common.ActivatedBy,x,x,x,x,x,x,x,,
resource/fields/System.Description,resource/revision/fields/System.Description,,x,x,x,x,x,x,,
resource/fields/Microsoft.VSTS.Common.ValueArea,resource/revision/fields/Microsoft.VSTS.Common.ValueArea,x,x,x,,,x,,,
resource/fields/Microsoft.VSTS.Common.Risk,resource/revision/fields/Microsoft.VSTS.Common.Risk,,x,x,,,x,,,
resource/fields/Microsoft.VSTS.Scheduling.StoryPoints,resource/revision/fields/Microsoft.VSTS.Scheduling.StoryPoints,x,,,,,x,,,
resource/fields/Microsoft.VSTS.Scheduling.RemainingWork,resource/revision/fields/Microsoft.VSTS.Scheduling.RemainingWork,x,,,,x,,,,
resource/fields/Microsoft.VSTS.Scheduling.OriginalEstimate,resource/revision/fields/Microsoft.VSTS.Scheduling.OriginalEstimate,x,,,,x,,,,
resource/fields/Microsoft.VSTS.Scheduling.CompletedWork,resource/revision/fields/Microsoft.VSTS.Scheduling.CompletedWork,x,,,,x,,,,
resource/fields/Microsoft.VSTS.Scheduling.TargetDate,resource/revision/fields/Microsoft.VSTS.Scheduling.TargetDate,,x,x,,,,,,
resource/fields/Microsoft.VSTS.Common.BusinessValue,resource/revision/fields/Microsoft.VSTS.Common.BusinessValue,,x,x,,,,,,
resource/fields/Microsoft.VSTS.Common.TimeCriticality,resource/revision/fields/Microsoft.VSTS.Common.TimeCriticality,,x,x,,,,,,
resource/fields/Microsoft.VSTS.Scheduling.Effort,resource/revision/fields/Microsoft.VSTS.Scheduling.Effort,,x,x,,,,,,
resource/fields/Microsoft.VSTS.Scheduling.StartDate,resource/revision/fields/Microsoft.VSTS.Scheduling.StartDate,,x,x,,,,,,
resource/fields/Microsoft.VSTS.Common.Severity,resource/revision/fields/Microsoft.VSTS.Common.Severity,x,,,,,,,,
resource/fields/Microsoft.VSTS.TCM.SystemInfo,resource/revision/fields/Microsoft.VSTS.TCM.SystemInfo,x,,,,,,,,
resource/fields/Microsoft.VSTS.TCM.ReproSteps,resource/revision/fields/Microsoft.VSTS.TCM.ReproSteps,x,,,,,,,,
resource/fields/Microsoft.VSTS.Common.StackRank,resource/revision/fields/Microsoft.VSTS.Common.StackRank,,,,x,,,,,
resource/fields/Microsoft.VSTS.Scheduling.DueDate,resource/revision/fields/Microsoft.VSTS.Scheduling.DueDate,,,,x,,,,,
resource/fields/Microsoft.VSTS.Common.Activity,resource/revision/fields/Microsoft.VSTS.Common.Activity,,,,,x,,,,
resource/fields/System.BoardColumn,resource/revision/fields/System.BoardColumn,,,,,,x,,,
resource/fields/System.BoardColumnDone,resource/revision/fields/System.BoardColumnDone,,,,,,x,,,
resource/fields/Microsoft.VSTS.Common.AcceptanceCriteria,resource/revision/fields/Microsoft.VSTS.Common.AcceptanceCriteria,,,,,,x,,,
resource/fields/Microsoft.VSTS.TCM.AutomationStatus,resource/revision/fields/Microsoft.VSTS.TCM.AutomationStatus,,,,,,,x,,
resource/fields/Microsoft.VSTS.TCM.Steps,resource/revision/fields/Microsoft.VSTS.TCM.Steps,,,,,,,x,,
resource/fields/Microsoft.VSTS.TCM.LocalDataSource,resource/revision/fields/Microsoft.VSTS.TCM.LocalDataSource,,,,,,,x,,
