col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
1,2340,182917,GK,David De Gea,193080,11/7/90 0:00,193.04,181,https://www.dropbox.com/s/2pukuy63am5bwjf/182917%20.jpg?raw=1
2,9704,109060,GK,Sergio Romero,173373,2/22/87 0:00,193.04,192,https://www.dropbox.com/s/p1s3zzn08c4mm26/109060.jpg?raw=1
3,2028,161012,LB,Daley Blind,190815,3/9/90 0:00,180.34,159,https://www.dropbox.com/s/cczxi4ef33khbvy/161012.jpeg?raw=1
4,7159,46820,LB,Matteo Darmian,184392,12/2/89 0:00,182.88,154,https://www.dropbox.com/s/nw0yhif0i8imer5/46820.jpeg?raw=1
5,920,35327,RB,Antonio Valencia,167905,8/4/85 0:00,180.34,172,https://www.dropbox.com/s/ovuq6aizn4cauwz/35327.jpeg?raw=1
6,1024,23354,RB,Ashley Young,152908,7/9/85 0:00,175.26,143,https://www.dropbox.com/s/gw130oarupzbj39/23354.jpeg?raw=1
7,3052,574200,CB,Eric Bertrand Bailly,225508,4/12/94 0:00,187.96,170,https://www.dropbox.com/s/ysma5iys5y2shy0/574200.jpg?raw=1
8,1728,165823,CB,Chris Smalling,189881,11/22/89 0:00,193.04,198,https://www.dropbox.com/s/12h1kegiopqn1m0/165823.jpg?raw=1
9,8589,186137,CB,Phil Jones,194957,2/21/92 0:00,185.42,157,https://www.dropbox.com/s/irrvgfiv6lv0o0u/186137.jpg?raw=1
10,6762,161035,CB,Marcos Rojo,201862,3/20/90 0:00,185.42,187,https://www.dropbox.com/s/jem8zqfkrvuzqzw/161035.jpg?raw=1
11,8409,248453,CM,Paul Pogba,195864,3/15/93 0:00,190.5,185,https://www.dropbox.com/s/ogj5s0oc792ja96/248453.jpg?raw=1
12,7340,34944,CM,Michael Carrick,21146,7/28/81 0:00,187.96,163,https://www.dropbox.com/s/7uwcijvhugi7z62/34944.jpg?raw=1
13,610,164676,CM,Ander Herrera,191740,8/14/89 0:00,182.88,161,https://www.dropbox.com/s/1ww6a0eji5ou2cj/164676.jpg?raw=1
14,6940,39618,CM,Marouane Fellaini,176944,11/22/87 0:00,193.04,187,https://www.dropbox.com/s/frhd8r9pu3fintm/39618.jpg?raw=1
15,843,413557,LW,Anthony Martial,211300,12/5/95 0:00,180.34,168,https://www.dropbox.com/s/0gwo2kfhhnky5ny/413557.jpg?raw=1
16,10749,30829,ST,Wayne Rooney,54050,10/24/85 0:00,175.26,183,https://www.dropbox.com/s/t3mddfp5l0u4wgq/30829.jpg?raw=1
17,4210,73167,CAM,Henrik Mkhitaryan,192883,1/21/89 0:00,177.8,165,https://www.dropbox.com/s/aveciqvmk9wtr5j/73167.jpg?raw=1
18,5447,41468,CAM,Juan Mata,178088,4/28/88 0:00,170.18,139,https://www.dropbox.com/s/kcnsggeugva0mdn/41468.jpeg?raw=1
19,4910,299215,RW,Jesse Lingard,207494,12/15/92 0:00,175.26,143,https://www.dropbox.com/s/i91he49uljlxg69/299215.jpg?raw=1
20,11057,35724,ST,Zlatan Ibrahimovic,41236,10/3/81 0:00,195.58,209,https://www.dropbox.com/s/395w97e0clz8thx/35724.jpg?raw=1
