col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
1,Bacillus anthracis,Bacteria,0,log10_norm,,10,10000,,,,,,default,,
2,Burkholderia pseudomallei,Bacteria,0,log10_norm,,10,10000,,,,,,default,,
3,Campylobacter jejuni and Campylobacter coli,Bacteria,0,log10_norm,,100,1000000,,,,,,Raw wastewater Campylobacter spp.,"WHO (2011): Guidelines for drinking-water quality. World Health Organisation, Table 7.6",http://apps.who.int/iris/bitstream/10665/44584/1/9789241548151_eng.pdf
4,Coxiella burnetii,Bacteria,0,log10_norm,,10,10000,,,,,,default,,
5,Escherichia coli enterohemorrhagic (EHEC),Bacteria,0,log10_norm,,10,10000,,,,,,default,,
6,Escherichia coli,Bacteria,1,log10_norm,,170000,1700000000,,,,,,Raw wastewater 17% pathogenic fraction,"WHO (2011): Guidelines for drinking-water quality. World Health Organisation, Table 7.6, Grant et al. (1996)",http://apps.who.int/iris/bitstream/10665/44584/1/9789241548151_eng.pdf
7,Francisella tularensis,Bacteria,0,log10_norm,,10,10000,,,,,,default,,
8,Legionella pneumophila,Bacteria,0,log10_norm,,10,10000,,,,,,default,,
9,Listeria monocytogenes (Death as response),Bacteria,0,log10_norm,,10,10000,,,,,,default,,
10,Listeria monocytogenes (Infection),Bacteria,0,log10_norm,,10,10000,,,,,,default,,
11,Listeria monocytogenes (Stillbirths),Bacteria,0,log10_norm,,10,10000,,,,,,default,,
12,Mycobacterium avium,Bacteria,0,log10_norm,,10,10000,,,,,,default,,
13,Pseudomonas aeruginosa (Contact lens),Bacteria,0,log10_norm,,10,10000,,,,,,default,,
14,Pseudomonas aeruginosa (bacterimia),Bacteria,0,log10_norm,,10,10000,,,,,,default,,
15,Rickettsia rickettsi,Bacteria,0,log10_norm,,10,10000,,,,,,default,,
16,Salmonella Typhi,Bacteria,0,log10_norm,,10,10000,,,,,,default,,
17,Salmonella anatum,Bacteria,0,log10_norm,,10,10000,,,,,,default,,
18,Salmonella meleagridis,Bacteria,0,log10_norm,,10,10000,,,,,,default,,
19,Salmonella nontyphoid,Bacteria,0,log10_norm,,10,10000,,,,,,default,,
20,Salmonella serotype newport,Bacteria,0,log10_norm,,10,10000,,,,,,default,,
21,Shigella,Bacteria,0,log10_norm,,10,10000,,,,,,default,,
22,Staphylococcus aureus,Bacteria,0,log10_norm,,10,10000,,,,,,default,,
23,Vibrio cholerae,Bacteria,0,log10_norm,,100,1000000,,,,,,Raw wastewater,"WHO (2011): Guidelines for drinking-water quality. World Health Organisation, Table 7.6",http://apps.who.int/iris/bitstream/10665/44584/1/9789241548151_eng.pdf
24,Yersinia pestis,Bacteria,0,log10_norm,,10,10000,,,,,,default,,
25,Adenovirus,Viruses,0,log10_norm,,10,10000,,,,,,default,,
26,Echovirus,Viruses,0,log10_norm,,10,10000,,,,,,default,,
27,Enteroviruses,Viruses,0,log10_norm,,1,1000,,,,,,Raw wastewater,"WHO (2011): Guidelines for drinking-water quality. World Health Organisation, Table 7.6",http://apps.who.int/iris/bitstream/10665/44584/1/9789241548151_eng.pdf
28,Influenza,Viruses,0,log10_norm,,10,10000,,,,,,default,,
29,Lassa virus,Viruses,0,log10_norm,,10,10000,,,,,,default,,
30,Poliovirus,Viruses,0,log10_norm,,10,10000,,,,,,default,,
31,Rhinovirus,Viruses,0,log10_norm,,10,10000,,,,,,default,,
32,Rotavirus,Viruses,1,log10_norm,,50,5000,,,,,,Raw wastewater,"WHO (2011): Guidelines for drinking-water quality. World Health Organisation, Table 7.6",http://apps.who.int/iris/bitstream/10665/44584/1/9789241548151_eng.pdf
33,SARS,Viruses,0,log10_norm,,10,10000,,,,,,default,,
34,Cryptosporidium parvum and Cryptosporidium hominis,Protozoa,0,log10_norm,,1,10000,,,,,"NA""Raw wastewater""","WHO (2011): Guidelines for drinking-water quality. World Health Organisation, Table 7.6",http://apps.who.int/iris/bitstream/10665/44584/1/9789241548151_eng.pdf,
35,Endamoeba coli,Protozoa,0,log10_norm,,10,10000,,,,,,default,,
36,Giardia duodenalis,Protozoa,1,log10_norm,,1,10000,,,,,,Raw wastewater,"WHO (2011): Guidelines for drinking-water quality. World Health Organisation, Table 7.6",http://apps.who.int/iris/bitstream/10665/44584/1/9789241548151_eng.pdf
37,Naegleria fowleri,Protozoa,0,log10_norm,,10,10000,,,,,,default,,
