col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26
1,BJ1542,eWill20171010,WT,PYR,L5,ACC,MD,ChR2,MD_L5_PYR,BASE,AP,10000,3.9,,,,,,,,,,,,MD_L5_PYR_AP,mono
1,BJ1901,TV0003,WT,PYR,L5,ACC,MD,ChR2,MD_L5_PYR,BASE,AP,10000,6.1,,,,,,,,,,,,MD_L5_PYR_AP,mono
1,BJ1903,TV0003,WT,PYR,L5,ACC,MD,ChR2,MD_L5_PYR,BASE,AP,10000,5.3,,,,,,,,,,,,MD_L5_PYR_AP,mono
1,BJ1904,TV0003,WT,PYR,L5,ACC,MD,ChR2,MD_L5_PYR,BASE,AP,10000,2.7,,,,,,,,,,,,MD_L5_PYR_AP,mono
1,BJ1904,TV0003,WT,PYR,L5,ACC,MD,ChR2,MD_L5_PYR,BASE,AP,10000,9.4,,,,,,,,,,,,MD_L5_PYR_AP,mono
1,BJ1906,TV0003,WT,PYR,L5,ACC,MD,ChR2,MD_L5_PYR,BASE,AP,10000,9.1,,,,,,,,,,,,MD_L5_PYR_AP,mono
1,BJ1906,TV0003,WT,PYR,L5,ACC,MD,ChR2,MD_L5_PYR,BASE,AP,10000,10.4,,,,,,,,,,,,MD_L5_PYR_AP,mono
1,BJ1907,TV0002,WT,PYR,L5,ACC,MD,ChR2,MD_L5_PYR,BASE,AP,10000,5.4,,,,,,,,,,,,MD_L5_PYR_AP,mono
1,BJ1909,TV0002,WT,PYR,L5,ACC,MD,ChR2,MD_L5_PYR,BASE,AP,10000,6.5,,,,,,,,,,,,MD_L5_PYR_AP,mono
1,BJ1909,TV0002,WT,PYR,L5,ACC,MD,ChR2,MD_L5_PYR,BASE,AP,10000,6.7,,,,,,,,,,,,MD_L5_PYR_AP,mono
1,BJ1910,TV0002,WT,PYR,L5,ACC,MD,ChR2,MD_L5_PYR,BASE,AP,10000,2.7,,,,,,,,,,,,MD_L5_PYR_AP,mono
1,BJ1916,TV0004,WT,PYR,L5,ACC,MD,ChR2,MD_L5_PYR,BASE,AP,10000,4.4,,,,,,,,,,,,MD_L5_PYR_AP,mono
1,BJ1923,TV0001,WT,PYR,L5,ACC,MD,ChR2,MD_L5_PYR,BASE,AP,10000,7.1,,,,,,,,,,,,MD_L5_PYR_AP,mono
