col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
LOGO2,LOGO,CuriousElectric3:TCEC_Words_13mm,,,,,,,,
LOGO1,LOGO,CuriousElectric3:CEC_Globe_10mm_FCU,,,,,,,,
PCB1,PCB,REInnovationFootprint:PCB_75x100mm,,,,,,,,
D1,3v3,REInnovationFootprint:TH_Diode_1,,,,,,,,
C1,100nf,matts_components:C1_wide_lg_pad,,,,,,,,
R2,Ra,REInnovationFootprint:TH_Resistor_1,,,,,,,,
R1,Rb,REInnovationFootprint:TH_Resistor_1,,,,,,,,
P1,INPUT,RenewableRegulatorPCB_2017_Library_Yoan:Connecteurs_IO_SIL-2_screw_terminal_32A,,,,,,,,
J2,Arduino_Nano,REInnovationFootprint:NANO_DIP_30_600,,,,,,,,
F1,500mA,REInnovationFootprint:TH_MC36188_FUSE,,Resettable Fuse 60V,TE,RXEF050,RS,517-6635,0.263,
ENC1,Encoder,REInnovationFootprint:TH_Encoder,,,,,,,,
DISP1,OLED_I2C,REInnovationFootprint:TH_OLED1306,,,,,,,,
P6,SERIAL,matts_components:SIL-4_Grove_SIL,,,,,,,,
P3,MicroSD,matts_components:SIL-6_large_pads_marker,http://www.gearbest.com/development-boards/pp_63013.html?currency=GBP&vip=760169&gclid=CPHFuoqAjdMCFUK7GwodO08Omw,External Micro SD slot with level shifter,,,,,,
P2,Vref?,matts_components:SIL-2_solder_connect,,,,,,,,
P5,OUTPUT,RenewableRegulatorPCB_2017_Library_Yoan:Connecteurs_IO_SIL-2_screw_terminal_32A,,,,,,,,
VR1,VR,REInnovationFootprint:TH_MC36188_FUSE,http://docs-europe.electrocomponents.com/webdocs/13c2/0900766b813c2445.pdf,MO Varistor 50A. 135V, 82V,EPCOS,B72214S0500K101,RS,289-7121,0.114
VR2,VR,REInnovationFootprint:TH_MC36188_FUSE,http://docs-europe.electrocomponents.com/webdocs/13c2/0900766b813c2445.pdf,MO Varistor 50A. 135V, 82V,EPCOS,B72214S0500K101,RS,289-7121,0.114
D2,3v3,REInnovationFootprint:TH_Diode_1,,,,,,,,
C2,100nf,matts_components:C1_wide_lg_pad,,,,,,,,
R4,Ra,REInnovationFootprint:TH_Resistor_1,,,,,,,,
R3,Rb,REInnovationFootprint:TH_Resistor_1,,,,,,,,
D3,1N5819,REInnovationFootprint:TH_Diode_1,https://www.diodes.com/assets/Datasheets/ds23001.pdf,1A Schottky Diode,Diodes Inc,1N5819,AliExpress,,,
DISP2,SPI_LCD,REInnovationFootprint:TH_LCD_SPI_128x128,https://www.elecrow.com/wiki/index.php?title=1.44%27%27_128x_128_TFT_LCD_with_SPI_Interface,An SPI Colour LCD with backlight,Elecrow,,,,,
C3,100uf,RenewableRegulatorPCB_2017_Library_Yoan:Capacitor_C_1V7_TH,,100V Electrolytic,Panasonic,ECA-2AM101B,RS,807-3431,0.141,
D4,1N5819,REInnovationFootprint:TH_Diode_1,https://www.diodes.com/assets/Datasheets/ds23001.pdf,1A Schottky Diode,Diodes Inc,1N5819,AliExpress,,,
J1,TEMP,REInnovationFootprint:TH_3_5mm_Jack,,,,,,,,
R5,4k7,REInnovationFootprint:TH_Resistor_1,,,,,,,,
P7,A2,matts_components:SIL-4_Grove_SIL,,,,,,,,
P4,A6_7,matts_components:SIL-4_Grove_SIL,,,,,,,,
P9,TP_Vout,matts_components:1pin_0_8mm,,,,,,,,
