col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,68,0,0.0,97,0,0.0,0.00%,19_001,19.0,2.0,4.0,,
Adams,35,0,0.0,64,0,0.0,0.00%,19_002,19.0,2.0,4.0,,
Allamakee,158,0,0.0,207,C,,,19_003,19.0,2.0,4.0,,
Appanoose,142,0,0.0,154,0,0.0,0.00%,19_004,19.0,2.0,4.0,,
Audubon,47,1,21.3,57,0,0.0,-100.00%,19_005,19.0,2.0,4.0,,
Benton,325,2,6.2,310,0,0.0,-100.00%,19_006,19.0,2.0,4.0,,
Black Hawk,"1,551",11,7.1,"1,776",11,6.2,-12.70%,19_007,19.0,2.0,4.0,,
Boone,317,4,12.6,329,0,0.0,-100.00%,19_008,19.0,2.0,4.0,,
Bremer,250,2,8.0,297,5,16.8,110.40%,19_009,19.0,2.0,4.0,,
Buchanan,301,0,0.0,340,C,,,19_010,19.0,2.0,4.0,,
Buena Vista,233,0,0.0,260,C,,,19_011,19.0,2.0,4.0,,
Butler,170,1,5.9,170,C,,,19_012,19.0,2.0,4.0,,
Calhoun,107,0,0.0,108,C,,,19_013,19.0,2.0,4.0,,
Carroll,262,0,0.0,302,0,0.0,0.00%,19_014,19.0,2.0,4.0,,
Cass,158,1,6.3,159,0,0.0,-100.00%,19_015,19.0,2.0,4.0,,
Cedar,206,0,0.0,203,C,,,19_016,19.0,2.0,4.0,,
Cerro Gordo,530,4,7.5,501,C,,,19_017,19.0,2.0,4.0,,
Cherokee,146,0,0.0,119,0,0.0,0.00%,19_018,19.0,2.0,4.0,,
Chickasaw,169,0,0.0,156,0,0.0,0.00%,19_019,19.0,2.0,4.0,,
Clarke,97,1,10.3,126,0,0.0,-100.00%,19_020,19.0,2.0,4.0,,
Clay,204,1,4.9,205,0,0.0,-100.00%,19_021,19.0,2.0,4.0,,
Clayton,194,1,5.2,226,0,0.0,-100.00%,19_022,19.0,2.0,4.0,,
Clinton,591,4,6.8,653,7,10.7,58.40%,19_023,19.0,2.0,4.0,,
Crawford,189,1,5.3,249,C,,,19_024,19.0,2.0,4.0,,
Dallas,566,4,7.1,893,6,6.7,-4.90%,19_025,19.0,2.0,4.0,,
Davis,129,1,7.8,138,0,0.0,-100.00%,19_026,19.0,2.0,4.0,,
Decatur,101,1,9.9,97,C,,,19_027,19.0,2.0,4.0,,
Delaware,227,1,4.4,216,C,,,19_028,19.0,2.0,4.0,,
Des Moines,555,4,7.2,557,7,12.6,74.40%,19_029,19.0,2.0,4.0,,
Dickinson,159,0,0.0,173,0,0.0,0.00%,19_030,19.0,2.0,4.0,,
Dubuque,"1,221",9,7.4,"1,208",8,6.6,-10.20%,19_031,19.0,2.0,4.0,,
Emmet,126,2,15.9,146,C,,,19_032,19.0,2.0,4.0,,
Fayette,233,0,0.0,230,C,,,19_033,19.0,2.0,4.0,,
Floyd,199,0,0.0,220,C,,,19_034,19.0,2.0,4.0,,
Franklin,113,1,8.8,124,C,,,19_035,19.0,2.0,4.0,,
Fremont,82,1,12.2,81,0,0.0,-100.00%,19_036,19.0,2.0,4.0,,
Greene,92,1,10.9,128,C,,,19_037,19.0,2.0,4.0,,
Grundy,133,2,15.0,138,0,0.0,-100.00%,19_038,19.0,2.0,4.0,,
Guthrie,134,0,0.0,122,0,0.0,0.00%,19_039,19.0,2.0,4.0,,
Hamilton,192,2,10.4,184,C,,,19_040,19.0,2.0,4.0,,
Hancock,131,1,7.6,131,0,0.0,-100.00%,19_041,19.0,2.0,4.0,,
Hardin,208,3,14.4,196,C,,,19_042,19.0,2.0,4.0,,
Harrison,193,0,0.0,175,C,,,19_043,19.0,2.0,4.0,,
Henry,264,2,7.6,221,C,,,19_044,19.0,2.0,4.0,,
Howard,110,1,9.1,127,C,,,19_045,19.0,2.0,4.0,,
Humboldt,99,0,0.0,125,0,0.0,0.00%,19_046,19.0,2.0,4.0,,
Ida,70,1,14.3,92,0,0.0,-100.00%,19_047,19.0,2.0,4.0,,
Iowa,183,1,5.5,206,C,,,19_048,19.0,2.0,4.0,,
Jackson,239,3,12.6,229,C,,,19_049,19.0,2.0,4.0,,
Jasper,458,2,4.4,402,C,,,19_050,19.0,2.0,4.0,,
Jefferson,145,0,0.0,142,C,,,19_051,19.0,2.0,4.0,,
Johnson,"1,382",7,5.1,"1,615",9,5.6,10.00%,19_052,19.0,2.0,4.0,,
