col0,col1,col2,col3
CHEMBL3885496,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)NCCCCCCC(=O)NO)cc2)cc1,0.424,1.0
CHEMBL3335288,O=C(CCCCc1ccn(-c2ccccc2)n1)NO,0.367,1.0
CHEMBL3655994,O=C(NO)c1cnc(NC2(c3cccc(OC(F)(F)F)c3)CC2)nc1,0.057,1.0
CHEMBL570490,CC(C)C[C@H]1CC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCCC(=O)O)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1,0.608,1.0
CHEMBL1808674,O=C(/C=C/C=C/CCCCc1ccc2c(c1)OCO2)NO,1.52,0.0
CHEMBL2046613,COc1ccc(/C=C/C(=O)NCCCN2CCc3nc(C(=O)NO)sc3C2)cc1,6.62,0.0
CHEMBL3356918,O=C1CC[C@@H](C(=O)N[C@@H](CCCCCS)C(=O)Nc2ccccc2)N1,0.013,1.0
CHEMBL3601331,O=C(CCCCCCC(=O)Nc1ccc2ccnc(Nc3ccc(Br)cc3F)c2c1)NO,0.01665,1.0
CHEMBL3233711,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(Cl)cc2)c1)NO,0.4032,1.0
CHEMBL3966165,CC1(C)C(=O)N(c2ccc(C,,
CHEMBL3981124,Cc1ccc(C(=O)NCCCCCC(=O)Nc2ccc(Br)cc2N)cc1,16.0,0.0
CHEMBL1094709,O=C(CCCCCCC(=O)Nc1cccc(-n2cc(-c3ccccc3)nn2)c1)NO,0.0028,1.0
CHEMBL3652230,O=C(NO)c1cnc(Nc2ccc(Cl)cc2)nc1,0.266,1.0
CHEMBL3935380,Nc1ccccc1NC(=O)CCCCCNC(=O)c1cc2cc(OC(F)(F)F)ccc2[nH]1,0.02,1.0
CHEMBL3287257,O=C(CCCCNC(=O)c1nc(-c2nccs2)sc1-c1ccccc1)NO,0.3785,1.0
CHEMBL3961733,O=C(NO)c1cnc(NC2(c3ccccc3)CCN(C(=O)Nc3ccc(F)cc3)CC2)nc1,1.072,0.0
CHEMBL3982663,Nc1ccccc1NC(=O)CCCCCNC(=O)c1cccc(Cl)c1,0.4,1.0
CHEMBL3963124,Nc1ccccc1NC(=O)CCCCCNC(=O)c1ccccc1-c1ccccc1,0.697,1.0
CHEMBL325676,O=C(CCCCCCS)Nc1ccccc1,0.201,1.0
CHEMBL3098604,Cc1cccc(NC(=O)[C@H](CCCCCC(=O)NO)NC(=O)[C@H]2CCC(=O)N2)c1,0.011,1.0
CHEMBL3759808,O=C(/C=C/c1ccc2c(c1)C(=O)CC1(CCCN(Cc3ccccc3)CC1)O2)NO,0.03,1.0
CHEMBL3943359,Cc1nc(-c2nc(C(=O)NCCCCC(=O)NO)c(CC(C)C)s2)cs1,0.224,1.0
CHEMBL3655986,O=C(NO)c1cnc(NC2(Cc3ccccc3)CC2)nc1,0.843,1.0
CHEMBL3892427,CCON1CCC(Nc2ncc(C(=O)NO)cn2)(C(C)C)CC1,3.781,0.0
CHEMBL3827611,Nc1ccc(-c2ccc(F)cc2)cc1NC(=O)[C@H]1C[C@@H]2CC[C@H](C1)O2,2.28,0.0
CHEMBL3217995,C,,
CHEMBL3953107,Cc1ccc(C(=O)Nc2cccc(/C=C/C(=O)Nc3ccc(F)cc3N)c2)cc1,1.4,0.0
CHEMBL3287252,CCc1sc(-c2nccs2)nc1C(=O)NCCCCC(=O)NO,0.258,1.0
CHEMBL3986003,Nc1ccccc1NC(=O)CCCCCNC(=O)c1nnc[nH]1,1.589,0.0
CHEMBL1630118,O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1,0.56,1.0
CHEMBL2385957,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)CCC(=O)NO)CC2,1.36,0.0
CHEMBL3758870,O=C(CCCCCC(=O)N/N=C/c1ccc(-c2ccccn2)cc1)NO,0.0014,1.0
CHEMBL3601336,Cc1ccc(Nc2nccc3ccc(NC(=O)CCCCCCC(=O)NO)cc23)c(Cl)c1,0.0212,1.0
CHEMBL3287021,O=C(CCCCNC(=O)c1csc(-c2cscn2)n1)NO,0.2315,1.0
CHEMBL3652235,O=C(NO)c1cnc(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)nc1,1.852,0.0
CHEMBL3948528,O=C(NO)c1cnc(NC2(c3ccccc3)CCN(c3ccccc3)CC2)nc1,1.785,0.0
CHEMBL3979241,Nc1ccccc1NC(=O)CCCCNC(=O)c1ccno1,21.42,0.0
CHEMBL470225,CCOP(=O)(CNCc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1)OCC,12.0,0.0
CHEMBL3920640,COCc1ccccc1C(=O)NCCCCCC(=O)Nc1ccccc1N,1.475,0.0
CHEMBL559576,N=C(N)NCCC[C@@H]1NC(=O)CNC(=O)[C@H](CCCCCC(=O)Nc2ccccc2N)NC(=O)CNC1=O,46.9,0.0
CHEMBL3655937,Cc1cccc(C)c1CNc1ncc(C(=O)NO)cn1,1.568,0.0
CHEMBL3335299,O=C(CCCCc1ccn(Cc2ccc(Nc3ccccc3)cc2)n1)NO,0.013,1.0
CHEMBL487143,CCCC(=O)CCCCC[C@H](NC(=O)C1CCN(C)CC1)c1ncc(-c2ccc3ccccc3c2)[nH]1,0.027,1.0
