col0,col1,col2,col3
28079,227.98,Deuda pública,Gasto por habitante
28079,227.98,Deuda Pública,Gasto por habitante
28079,227.98,Deuda Pública,Gasto por habitante
28079,660.71,Servicios públicos básicos,Gasto por habitante
28079,249.15,Seguridad y movilidad ciudadana,Gasto por habitante
28079,33.12,Administración General de la Seguridad y Protección Civil,Gasto por habitante
28079,114.16,Seguridad y Orden Público,Gasto por habitante
28079,11.91,Ordenación del tráfico y del estacionamiento,Gasto por habitante
28079,35.4,Movilidad urbana,Gasto por habitante
28079,16.74,Protección civil,Gasto por habitante
28079,37.83,Servicio de prevención y extinción de incendios,Gasto por habitante
28079,160.28,Vivienda y urbanismo,Gasto por habitante
28079,11.75,Administración General de Vivienda y urbanismo,Gasto por habitante
28079,38.96,"Urbanismo:planeamiento,gestión,ejecución y disciplina urbanística",Gasto por habitante
28079,33.59,Vivienda,Gasto por habitante
28079,27.16,Promoción y gestión de vivienda de protección pública,Gasto por habitante
28079,6.43,Conservación y rehabilitación de la edificación,Gasto por habitante
28079,75.97,Vías públicas,Gasto por habitante
28079,75.97,Pavimentación de vías públicas,Gasto por habitante
28079,177.82,Bienestar comunitario,Gasto por habitante
28079,1.66,Alcantarillado,Gasto por habitante
28079,9.77,Abastecimiento domiciliario de agua potable,Gasto por habitante
28079,73.95,"Recogida, gestión y tratamiento de residuos",Gasto por habitante
28079,48.13,Recogida de residuos,Gasto por habitante
28079,25.82,Tratamiento de residuos,Gasto por habitante
28079,69.09,Limpieza viaria,Gasto por habitante
28079,23.35,Alumbrado público,Gasto por habitante
28079,73.46,Medio ambiente,Gasto por habitante
28079,18.89,Administración general del medio ambiente,Gasto por habitante
28079,48.96,Parques y jardines,Gasto por habitante
28079,5.61,Protección y mejora del medio ambiente,Gasto por habitante
28079,5.61,"Protección contra la contaminación acústica, lumínica y atmosférica en las zonas urbanas",Gasto por habitante
28079,165.35,Actuaciones de protección y promoción social,Gasto por habitante
28079,13.95,Otras prestaciones económicas a favor de empleados,Gasto por habitante
28079,13.95,Otras prestaciones económicas a favor de empleados,Gasto por habitante
28079,151.4,Servicios Sociales y promoción social,Gasto por habitante
28079,151.4,Asistencia social primaria,Gasto por habitante
28079,129.79,Producción de bienes públicos de carácter preferente,Gasto por habitante
28079,3.09,Sanidad,Gasto por habitante
28079,3.09,Protección de la salubridad pública,Gasto por habitante
28079,31.35,Educación,Gasto por habitante
28079,23.57,Funcionamiento de Centros docentes de enseñanza preescolar y primaria y educación especial,Gasto por habitante
28079,0.73,Vigilancia del cumplimiento de la escolaridad obligatoria,Gasto por habitante
28079,7.06,Servicios complementarios de educación,Gasto por habitante
28079,48.7,Cultura,Gasto por habitante
28079,22.56,Administración General de Cultura,Gasto por habitante
28079,7.88,Bibliotecas y Archivos,Gasto por habitante
28079,7.43,Bibliotecas Públicas,Gasto por habitante
28079,0.45,Archivos,Gasto por habitante
28079,2.0,Equipamientos culturales y museos,Gasto por habitante
28079,14.24,Promoción cultural,Gasto por habitante
28079,2.02,Protección y gestión del Patrimonio Histórico-Artístico,Gasto por habitante
28079,46.65,Deporte,Gasto por habitante
28079,10.04,Promoción y fomento del deporte,Gasto por habitante
28079,36.61,Instalaciones deportivas,Gasto por habitante
28079,51.4,Actuaciones de carácter económico,Gasto por habitante
28079,5.17,"Comercio, turismo y pequeñas y medianas empresas",Gasto por habitante
28079,5.17,Desarrollo empresarial,Gasto por habitante
28079,40.65,Transporte público,Gasto por habitante
28079,40.65,Transporte de viajeros,Gasto por habitante
28079,40.65,Transporte colectivo urbano de viajeros,Gasto por habitante
28079,3.28,"Investigación, desarrollo e innovación",Gasto por habitante
28079,3.28,Investigación y estudios relacionados con los servicios públicos,Gasto por habitante
28079,2.31,Otras actuaciones de carácter económico,Gasto por habitante
28079,2.31,Protección de consumidores y usuarios,Gasto por habitante
28079,191.73,Actuaciones de carácter general,Gasto por habitante
28079,8.84,Órganos de gobierno,Gasto por habitante
28079,8.84,Órganos de gobierno,Gasto por habitante
28079,123.85,Servicios de carácter general,Gasto por habitante
28079,101.65,Administración General,Gasto por habitante
28079,3.86,Coordinación y organización institucional de las entidades locales,Gasto por habitante
28079,0.9,Información básica y estadística,Gasto por habitante
28079,0.9,Gestión del Padrón Municipal de Habitantes,Gasto por habitante
28079,2.39,Participación ciudadana,Gasto por habitante
28079,9.61,Atención a los ciudadanos,Gasto por habitante
28079,5.44,"Imprevistos, situaciones transitorias y contingencias de ejecución",Gasto por habitante
28079,59.04,Administración financiera y tributaria,Gasto por habitante
28079,29.96,Política económica y fiscal,Gasto por habitante
28079,1.06,Gestión del sistema tributario,Gasto por habitante
28079,27.17,Gestión del patrimonio,Gasto por habitante
28079,0.85,Gestión de la deuda y de la tesorería,Gasto por habitante
