col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
Apartment,6010.01,7,1.5,1.0,40.0,80.0,806.0,1682802.8,5529.01126919,4911.96238666
Apartment,6010.01,7,1.5,1.0,40.0,80.0,807.0,1682802.8,5523.93521829,5139.5386688
Apartment,6010.01,7,1.5,1.0,40.0,80.0,808.0,1682802.8,5515.47513345,5367.67895661
Apartment,6010.01,7,1.5,1.0,40.0,80.0,809.0,1682802.8,5507.95505804,5552.67281173
Apartment,6010.01,7,1.5,1.0,40.0,80.0,810.0,1682802.8,5273.32870519,5515.07243467
Apartment,6010.01,7,1.5,1.0,40.0,80.0,811.0,1682802.8,5288.36885602,5262.39790084
Apartment,6010.01,7,1.5,1.0,40.0,80.0,812.0,1682802.8,5277.84075044,5030.77957816
Apartment,6010.01,7,1.5,1.0,40.0,80.0,813.0,1682802.8,5271.82469011,4874.3620096
Apartment,6010.01,7,1.5,1.0,40.0,80.0,814.0,1682802.8,5113.90310647,4869.84996435
Apartment,6010.01,7,1.5,1.0,40.0,80.0,815.0,1682802.8,4898.82894969,4920.98647715
Apartment,6010.01,7,1.5,1.0,40.0,80.0,816.0,1682802.8,5112.39909138,5035.29162341
Apartment,6010.01,7,1.5,1.0,40.0,80.0,817.0,1682802.8,5106.38303105,5253.37381035
Apartment,6010.01,7,1.5,1.0,40.0,80.0,818.0,1682802.8,4907.85304019,5361.66289628
Apartment,6010.01,7,1.5,1.0,40.0,80.0,819.0,1682802.8,5109.39106122,5462.43190679
Apartment,6010.01,7,1.5,1.0,40.0,80.0,820.0,1682802.8,4927.40523626,5563.20091731
Apartment Out,1614.72,7,1.5,1.0,12.0,0.0,821.0,138865.92,4888.09495411,5506.86480712
Apartment Out,1614.72,7,1.5,1.0,12.0,0.0,822.0,138865.92,4613.03207477,5421.2896891
Apartment Out,1614.72,7,1.5,1.0,12.0,0.0,823.0,138865.92,5005.76074139,4865.05142198
Apartment Out,1614.72,7,1.5,1.0,12.0,0.0,824.0,138865.92,5008.8169956,5256.2519615
Apartment Out,1614.72,7,1.5,1.0,12.0,0.0,825.0,138865.92,5021.04201246,5564.9336372
Apartment Out,1614.72,7,1.5,1.0,12.0,0.0,826.0,138865.92,5010.34512271,5031.6172767
Apartment Out,1614.72,7,1.5,1.0,12.0,0.0,827.0,138865.92,4891.15120833,5027.03289538
Apartment Out,1614.72,7,1.5,1.0,12.0,0.0,828.0,138865.92,5395.43315379,5474.77413786
Apartment Out,1614.72,7,1.5,1.0,12.0,0.0,829.0,138865.92,5392.37689958,5593.96805225
Apartment Out,1614.72,7,1.5,1.0,12.0,0.0,830.0,138865.92,5384.73626404,4861.99516777
Apartment Out,1614.72,7,1.5,1.0,12.0,0.0,831.0,138865.92,5348.06121346,5137.05804711
Apartment Out,1614.72,7,1.5,1.0,12.0,0.0,832.0,138865.92,5459.6144923,5254.72383439
Apartment Out,1614.72,7,1.5,1.0,12.0,0.0,833.0,138865.92,4613.03207477,5062.17981885
Apartment Out,1614.72,7,1.5,1.0,12.0,0.0,834.0,0.0,4213.68152402,5407.02716943
Apartment Out,1614.72,7,1.5,1.0,12.0,0.0,835.0,0.0,4213.68152402,5046.38917207
