col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
717,718,2019,south,14,Buffalo,2019-03-17 18:50,0,0,0,0,0,0
718,717,2019,south,3,Miami (Fla.),2019-03-17 18:50,0,0,0,0,0,0
719,720,2019,south,11,Wichita St.,2019-03-17 21:20,0,0,0,0,0,0
720,719,2019,south,6,Arizona,2019-03-17 21:20,0,0,0,0,0,0
721,722,2019,west,12,Yale,2019-03-17 14:45,0,0,0,0,0,0
722,721,2019,west,5,Baylor,2019-03-17 14:45,0,0,0,0,0,0
723,724,2019,west,13,UNCW,2019-03-17 12:15,0,0,0,0,0,0
724,723,2019,west,4,Duke,2019-03-17 12:15,0,0,0,0,0,0
725,726,2019,east,16,Florida Gulf Coast,2019-03-17 19:20,0,0,4725,0,0,0
726,725,2019,east,1,North Carolina,2019-03-17 19:20,0,0,0,0,0,4725
727,728,2019,east,9,Providence,2019-03-17 21:50,0,0,0,0,0,0
728,727,2019,east,8,USC,2019-03-17 21:50,0,0,0,0,0,0
729,730,2019,midwest,16,Hampton,2019-03-17 15:10,0,0,0,0,0,0
730,729,2019,midwest,1,Virginia,2019-03-17 15:10,0,0,0,0,0,0
731,732,2019,midwest,9,Butler,2019-03-17 12:40,0,0,0,0,0,0
732,731,2019,midwest,8,Texas Tech,2019-03-17 12:40,0,0,0,0,0,0
733,734,2019,south,16,Austin Peay,2019-03-17 16:00,0,0,4733,0,0,0
734,733,2019,south,1,Kansas,2019-03-17 16:00,0,0,0,0,0,4733
735,736,2019,south,9,Connecticut,2019-03-17 13:30,0,0,0,0,0,0
736,735,2019,south,8,Colorado,2019-03-17 13:30,0,0,0,0,0,0
737,738,2019,east,12,Chatanooga,2019-03-17 19:10,0,0,0,0,0,0
738,737,2019,east,5,Indiana,2019-03-17 19:10,0,0,0,0,0,0
739,740,2019,east,13,Stony Brook,2019-03-17 21:40,0,0,0,0,0,0
740,739,2019,east,4,Kentucky,2019-03-17 21:40,0,0,0,0,0,0
741,742,2019,midwest,12,Little Rock,2019-03-17 16:30,0,0,0,0,0,0
742,741,2019,midwest,5,Purdue,2019-03-17 16:30,0,0,0,0,0,0
743,744,2019,midwest,13,Iona,2019-03-17 14:00,0,0,0,0,0,0
744,743,2019,midwest,4,Iowa State,2019-03-17 14:00,0,0,0,0,0,0
745,746,2019,midwest,14,Fresno State,2019-03-17 19:27,0,0,0,0,0,0
746,745,2019,midwest,3,Utah,2019-03-17 19:27,0,0,0,0,0,0
747,748,2019,midwest,11,Gonzaga,2019-03-17 21:57,0,0,0,0,0,0
748,747,2019,midwest,6,Seton Hall,2019-03-17 21:57,0,0,0,0,0,0
817,818,2019,south,15,UNC Ashville,2019-03-18 12:40,0,0,0,0,0,0
818,817,2019,south,2,Villanova,2019-03-18 12:40,0,0,0,0,0,0
819,820,2019,south,10,Temple,2019-03-18 15:10,0,0,0,0,0,0
820,819,2019,south,7,Iowa,2019-03-18 15:10,0,0,0,0,0,0
821,822,2019,east,14,Steph. F. Austin,2019-03-18 19:10,0,0,0,0,0,0
822,821,2019,east,3,West Virginia,2019-03-18 19:10,0,0,0,0,0,0
823,824,2019,east,11,Michigan,2019-03-18 21:40,0,0,0,0,0,0
824,823,2019,east,6,Notre Dame,2019-03-18 21:40,0,0,0,0,0,0
825,826,2019,west,15,CSU Bakersfield,2019-03-18 16:00,0,0,0,0,0,0
826,825,2019,west,2,Oklahoma,2019-03-18 16:00,0,0,0,0,0,0
827,828,2019,west,10,VCU,2019-03-18 13:30,0,0,0,0,0,0
828,827,2019,west,7,Oregon State,2019-03-18 13:30,0,0,0,0,0,0
829,830,2019,west,14,Green Bay,2019-03-18 19:20,0,0,0,0,0,0
830,829,2019,west,3,Texas A&M,2019-03-18 19:20,0,0,0,0,0,0
831,832,2019,west,11,UNI,2019-03-18 21:50,0,0,0,0,0,0
832,831,2019,west,6,Texas,2019-03-18 21:50,0,0,0,0,0,0
833,834,2019,east,15,Weber State,2019-03-18 21:20,0,0,0,0,0,0
834,833,2019,east,2,Xavier,2019-03-18 21:20,0,0,0,0,0,0
835,836,2019,east,10,Pittsburgh,2019-03-18 18:50,0,0,0,0,0,0
836,835,2019,east,7,Wisconsin,2019-03-18 18:50,0,0,0,0,0,0
837,838,2019,midwest,15,Middle Tenn.,2019-03-18 14:45,0,0,0,0,0,0
838,837,2019,midwest,2,Michigan State,2019-03-18 14:45,0,0,0,0,0,0
839,840,2019,midwest,10,Syracuse,2019-03-18 12:15,0,0,0,0,0,0
840,839,2019,midwest,7,Dayton,2019-03-18 12:15,0,0,0,0,0,0
841,842,2019,south,12,South Dakota St.,2019-03-18 16:30,0,0,0,0,0,0
842,841,2019,south,5,Maryland,2019-03-18 16:30,0,0,0,0,0,0
843,844,2019,south,13,Hawaii,2019-03-18 14:00,0,0,0,0,0,0
844,843,2019,south,4,California,2019-03-18 14:00,0,0,0,0,0,0
845,846,2019,west,16,Holy Cross,2019-03-18 19:27,0,0,0,0,0,0
846,845,2019,west,1,Oregon,2019-03-18 19:27,0,0,0,0,0,0
847,848,2019,west,9,Cincinnati,2019-03-18 19:57,0,0,0,0,0,0
848,847,2019,west,8,Saint Joseph’s,2019-03-18 19:57,0,0,0,0,0,0
