col0,col1,col2,col3,col4,col5,col6,col7,col8
16,Energy Technology,details113,10.1,2.0,0,800,400,0
17,Laser Technology,details120,16.2,2.0,200,100,0,0
18,Ion Technology,details121,16.4/17.5,2.0,1000,300,100,0
19,Hyperspace Technology,details114,16.5/30.5/10.7,2.0,0,4000,2000,0
20,Plasma Technology,details122,17.10/18.5/16.8,2.0,2000,4000,1000,0
21,Combustion Drive,details115,16.1,2.0,400,0,600,0
22,Impulse Drive,details117,16.1/10.2,2.0,2000,4000,600,0
23,Hyperspace Drive,details118,19.3,2.0,10000,20000,6000,0
24,Espionage Technology,details106,10.3,2.0,200,1000,200,0
25,Computer Technology,details108,10.1,2.0,0,400,600,0
26,Astrophysics,details124,24.4/22.3,1.752,4000,8000,4000,0
27,Intergalactic Research Network,details123,25.8/23.8/10.10,2.0,240000,400000,160000,0
28,Graviton Technology,details199,10.12,3.0,0,0,0,300000
29,Weapons Technology,details109,10.4,2.0,800,200,0,0
30,Shielding Technology,details110,10.6/16.3,2.0,200,600,0,0
31,Armour Technology,details111,10.2,2.0,1000,0,0,0
