col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,68,0,0.0,81,0,0.0,0.00%,19_001,19.0,2.0,4.0,,
Adams,35,0,0.0,39,0,0.0,0.00%,19_002,19.0,2.0,4.0,,
Allamakee,158,0,0.0,164,0,0.0,0.00%,19_003,19.0,2.0,4.0,,
Appanoose,142,0,0.0,167,C,,,19_004,19.0,2.0,4.0,,
Audubon,47,C,,58,C,,,19_005,19.0,2.0,4.0,,
Benton,325,C,,267,C,,,19_006,19.0,2.0,4.0,,
Black Hawk,"1,551",11,7.1,"1,632",9,5.5,-22.20%,19_007,19.0,2.0,4.0,,
Boone,317,4,12.6,323,C,,,19_008,19.0,2.0,4.0,,
Bremer,250,C,,252,C,,,19_009,19.0,2.0,4.0,,
Buchanan,301,0,0.0,294,C,,,19_010,19.0,2.0,4.0,,
Buena Vista,233,0,0.0,301,4,13.3,,19_011,19.0,2.0,4.0,,
Butler,170,C,,167,0,0.0,-100.00%,19_012,19.0,2.0,4.0,,
Calhoun,107,0,0.0,100,0,0.0,0.00%,19_013,19.0,2.0,4.0,,
Carroll,262,0,0.0,277,C,,,19_014,19.0,2.0,4.0,,
Cass,158,C,,148,0,0.0,-100.00%,19_015,19.0,2.0,4.0,,
Cedar,206,0,0.0,190,0,0.0,0.00%,19_016,19.0,2.0,4.0,,
Cerro Gordo,530,4,7.5,479,0,0.0,-100.00%,19_017,19.0,2.0,4.0,,
Cherokee,146,0,0.0,135,0,0.0,0.00%,19_018,19.0,2.0,4.0,,
Chickasaw,169,0,0.0,152,0,0.0,0.00%,19_019,19.0,2.0,4.0,,
Clarke,97,C,,130,C,,,19_020,19.0,2.0,4.0,,
Clay,204,C,,194,C,,,19_021,19.0,2.0,4.0,,
Clayton,194,C,,189,C,,,19_022,19.0,2.0,4.0,,
Clinton,591,4,6.8,575,C,,,19_023,19.0,2.0,4.0,,
Crawford,189,C,,257,0,0.0,-100.00%,19_024,19.0,2.0,4.0,,
Dallas,566,4,7.1,"1,065",C,,,19_025,19.0,2.0,4.0,,
Davis,129,C,,134,C,,,19_026,19.0,2.0,4.0,,
Decatur,101,C,,85,0,0.0,-100.00%,19_027,19.0,2.0,4.0,,
Delaware,227,C,,187,C,,,19_028,19.0,2.0,4.0,,
Des Moines,555,4,7.2,476,6,12.6,74.90%,19_029,19.0,2.0,4.0,,
Dickinson,159,0,0.0,172,C,,,19_030,19.0,2.0,4.0,,
Dubuque,"1,221",9,7.4,"1,135",6,5.3,-28.30%,19_031,19.0,2.0,4.0,,
Emmet,126,C,,102,0,0.0,-100.00%,19_032,19.0,2.0,4.0,,
Fayette,233,0,0.0,233,C,,,19_033,19.0,2.0,4.0,,
Floyd,199,0,0.0,216,C,,,19_034,19.0,2.0,4.0,,
Franklin,113,C,,114,0,0.0,-100.00%,19_035,19.0,2.0,4.0,,
Fremont,82,C,,66,0,0.0,-100.00%,19_036,19.0,2.0,4.0,,
Greene,92,C,,85,0,0.0,-100.00%,19_037,19.0,2.0,4.0,,
Grundy,133,C,,141,0,0.0,-100.00%,19_038,19.0,2.0,4.0,,
Guthrie,134,0,0.0,109,C,,,19_039,19.0,2.0,4.0,,
Hamilton,192,C,,174,C,,,19_040,19.0,2.0,4.0,,
Hancock,131,C,,95,0,0.0,-100.00%,19_041,19.0,2.0,4.0,,
Hardin,208,C,,178,C,,,19_042,19.0,2.0,4.0,,
Harrison,193,0,0.0,154,0,0.0,0.00%,19_043,19.0,2.0,4.0,,
Henry,264,C,,231,0,0.0,-100.00%,19_044,19.0,2.0,4.0,,
Howard,110,C,,112,0,0.0,-100.00%,19_045,19.0,2.0,4.0,,
Humboldt,99,0,0.0,103,0,0.0,0.00%,19_046,19.0,2.0,4.0,,
Ida,70,C,,74,C,,,19_047,19.0,2.0,4.0,,
Iowa,183,C,,178,C,,,19_048,19.0,2.0,4.0,,
Jackson,239,C,,220,0,0.0,-100.00%,19_049,19.0,2.0,4.0,,
Jasper,458,C,,417,C,,,19_050,19.0,2.0,4.0,,
Jefferson,145,0,0.0,144,C,,,19_051,19.0,2.0,4.0,,
Johnson,"1,382",7,5.1,"1,733",C,,,19_052,19.0,2.0,4.0,,
Jones,227,0,0.0,190,0,0.0,0.00%,19_053,19.0,2.0,4.0,,
Keokuk,154,0,0.0,137,C,,,19_054,19.0,2.0,4.0,,
Kossuth,166,C,,162,C,,,19_055,19.0,2.0,4.0,,
Lee,410,4,9.8,405,C,,,19_056,19.0,2.0,4.0,,
Linn,"2,715",12,4.4,"2,732",13,4.8,7.70%,19_057,19.0,2.0,4.0,,
Louisa,164,C,,124,0,0.0,-100.00%,19_058,19.0,2.0,4.0,,
Lucas,119,C,,100,C,,,19_059,19.0,2.0,4.0,,
Lyon,159,C,,173,0,0.0,-100.00%,19_119,19.0,2.0,4.0,,
Madison,196,C,,150,C,,,19_121,19.0,2.0,4.0,,
Mahaska,283,9,31.8,281,C,,,19_123,19.0,2.0,4.0,,
Marion,383,C,,358,C,,,19_125,19.0,2.0,4.0,,
Marshall,556,C,,538,0,0.0,-100.00%,19_127,19.0,2.0,4.0,,
Mills,155,0,0.0,147,C,,,19_129,19.0,2.0,4.0,,
Mitchell,131,C,,118,0,0.0,-100.00%,19_131,19.0,2.0,4.0,,
Monona,98,0,0.0,83,0,0.0,0.00%,19_133,19.0,2.0,4.0,,
Monroe,102,C,,81,0,0.0,-100.00%,19_135,19.0,2.0,4.0,,
Montgomery,139,C,,104,0,0.0,-100.00%,19_137,19.0,2.0,4.0,,
Muscatine,638,C,,533,C,,,19_139,19.0,2.0,4.0,,
O'Brien,187,C,,146,C,,,19_141,19.0,2.0,4.0,,
Osceola,73,0,0.0,62,C,,,19_143,19.0,2.0,4.0,,
Page,169,0,0.0,182,0,0.0,0.00%,19_145,19.0,2.0,4.0,,
Palo Alto,110,C,,96,C,,,19_147,19.0,2.0,4.0,,
Plymouth,309,7,22.7,284,C,,,19_149,19.0,2.0,4.0,,
Pocahontas,73,0,0.0,79,C,,,19_151,19.0,2.0,4.0,,
Polk,"6,216",46,7.4,"6,498",37,5.7,-23.10%,19_153,19.0,2.0,4.0,,
Pottawattamie,"1,184",8,6.8,"1,194",5,4.2,-38.00%,19_155,19.0,2.0,4.0,,
Poweshiek,212,0,0.0,183,C,,,19_157,19.0,2.0,4.0,,
Ringgold,69,0,0.0,51,C,,,19_159,19.0,2.0,4.0,,
Sac,135,0,0.0,109,C,,,19_161,19.0,2.0,4.0,,
Scott,"2,348",20,8.5,"2,275",12,5.3,-38.10%,19_163,19.0,2.0,4.0,,
Shelby,150,C,,127,C,,,19_165,19.0,2.0,4.0,,
Sioux,457,C,,497,4,8.0,,19_167,19.0,2.0,4.0,,
Story,940,6,6.4,970,6,6.2,-3.10%,19_169,19.0,2.0,4.0,,
Tama,251,C,,213,C,,,19_171,19.0,2.0,4.0,,
Taylor,87,0,0.0,65,0,0.0,0.00%,19_173,19.0,2.0,4.0,,
Union,127,C,,146,0,0.0,-100.00%,19_175,19.0,2.0,4.0,,
Van Buren,97,0,0.0,84,0,0.0,0.00%,19_177,19.0,2.0,4.0,,
Wapello,424,C,,424,0,0.0,-100.00%,19_179,19.0,2.0,4.0,,
Warren,513,C,,515,C,,,19_181,19.0,2.0,4.0,,
Washington,290,0,0.0,268,C,,,19_183,19.0,2.0,4.0,,
Wayne,79,C,,90,0,0.0,-100.00%,19_185,19.0,2.0,4.0,,
Webster,492,C,,423,C,,,19_187,19.0,2.0,4.0,,
Winnebago,134,0,0.0,102,C,,,19_189,19.0,2.0,4.0,,
Winneshiek,191,C,,187,C,,,19_191,19.0,2.0,4.0,,
Woodbury,"1,692",9,5.3,"1,593",4,2.5,-52.80%,19_193,19.0,2.0,4.0,,
Worth,84,C,,70,0,0.0,-100.00%,19_195,19.0,2.0,4.0,,
Wright,168,C,,151,C,,,19_197,19.0,2.0,4.0,,
State,"38,250",241,6.3,"38,204",181,4.7,-24.80%,,19.0,2.0,4.0,,
Rural,"5,454",29,5.3,"5,026",24,4.8,-10.20%,,,,,,IA_Rural_Counties
Small Urban,"13,547",84,6.2,"13,416",63,4.7,-24.30%,,,,,,IA_Urban_Counties
Metropolitan,"19,249",128,6.6,"19,762",94,4.8,-28.50%,,,,,,IA_Metropolitan_Counties
United States,"4,055,507","27,983",6.9,"4,000,279","24,548",6.1,-11.10%,,,,,US_National,
