col0,col1,col2,col3,col4
2,product,Jeans,1,2.0
3,product,Capri,2,
4,product,Destroy Wash,2|3|5|6|7,
5,product,Skinny,2|3|5|9|10|6|7|8,
1,offer,S,1|4|8|13|18|21|25|29|32|35|41|45|49|53|57|61,
1,offer,M,2|5|9|10|14|16|19|22|26|30|33|36|39|42|46|50|54|58|62|65,
1,offer,L,3|6|11|15|17|20|23|27|31|34|37|40|43|47|51|55|59|63|66|67,
1,offer,XL,7|12|24|28|38|44|48|52|56|60|64|68,
6,product,Blue,2|4|10|6|7|16,
6,product,White,3|18,
2,product,Cotton,3|10|6|7|8|12|15|17|18|19|20|21,
2,product,Polyester,3|4|5|9|10|6|7|8|11|12|13|14|15|16|17|18,
3,product,Normal,3|4|5|10|7|8,
7,product,Pockets,3|7,
7,product,Ripped,3|5|7|8,
8,product,Elastic,3,
4,product,Light,4,
5,product,Regular,4,
7,product,Lace,4|1,
6,product,Denim Blue,5,
2,product,Spandex,5|11|13|16,
6,product,Black,9|11|14|15|20,
3,product,Ninth,9|6,
4,product,Dark,9|10,
7,product,Embroidery,10,
6,product,Red,8|13,
4,product,Colored,8,
6,product,Light Blue,1,
5,product,Straight,1,
3,product,Knee-Length,1,
9,product,Regular,11|12|13|14|15|16,
10,product,Sleeveless,11,
11,product,Fashion,11|13|14|15|16,
12,product,Fall,11|12|13|15|16,
12,product,Spring,11|12|13|15|16,
12,product,Summer,11|14,
13,product,Solid,11|13|14|17|19|20|21,
6,product,Cadetblue,12,
10,product,Three Quarter,12|16,
11,product,Casual,12,
13,product,Floral,12|15,
10,product,Full,13|15|17|18|19|20|21,
12,product,Winter,13|15,
10,product,Short,14,
13,product,Butterfly,16,
13,product,Print,16,
6,product,Cappuccino,17,
6,product,Khaki,19,
6,product,Gray,21,
